"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","OF_vs_HF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.169730324408164,20.0825160745577,-2.33339339919091,0.0414929560357525,0.206790097966799,-4.78409636504937,"P12259",9,-2.60555318274501,0.024948542286792,0.149935847272583,0.169730324408157,"Non-significant",0.824094521845097,"F5","Coagulation factor V","P12259"
0.395856632473226,18.4375908432458,2.63663696888835,0.0246234554793538,0.146545419503339,-4.27491327297235,"P62805",2,2.56991253216442,0.0265667439508144,0.158110815940284,-0.395856632473226,"Non-significant",0.801038420121471,"H4C1","Histone H4","P62805"
0.480579085413874,15.4023087629437,2.60535978994057,0.0259889765636457,0.150294741825611,-4.32805890918213,"P15848",1,2.55637641430435,0.0272080847226611,0.158328460452702,-0.480579085413876,"Non-significant",0.800441011185755,"ARSB","Arylsulfatase B","P15848"
0.15408437426764,21.1288981732086,2.28848428544442,0.044806393465044,0.214580618703687,-4.85809233483856,"P19022",8,2.55521137346781,0.0272639919580175,0.158328460452702,-0.154084374267651,"Non-significant",0.800441011185755,"CDH2","Cadherin-2","P19022"
0.282507033446361,17.2606503100824,2.87780787563326,0.0162402324911264,0.113127983148414,-3.86194985048621,"Q9UKK9",1,2.55283937662835,0.0273781677128652,0.158328460452702,-0.282507033446358,"Non-significant",0.800441011185755,"NUDT5","ADP-sugar pyrophosphatase","Q9UKK9"
-0.10066785281656,22.0562165798612,-1.86395903220595,0.0915272922985927,0.336439424125686,-5.53047548945816,"GELS_HUMAN",23,-2.48200493335098,0.0310130552619513,0.167735501959226,0.100667852816553,"Non-significant",0.775375007321182,"GSN","Gelsolin","GELS_HUMAN"
0.264543444186167,18.8887043424608,2.46896544657332,0.0328758920521875,0.179936802035633,-4.55828766953147,"P00995",4,2.47869756736322,0.0311938780152556,0.167735501959226,-0.264543444186174,"Non-significant",0.775375007321182,"SPINK1","Serine protease inhibitor Kazal-type 1","P00995"
-0.240563710248004,20.7698177497311,-2.31200669863042,0.0430400515175116,0.209735975580816,-4.81938926302022,"P02749",10,-2.47971717571616,0.0311380233912714,0.167735501959226,0.240563710247997,"Non-significant",0.775375007321182,"APOH","Beta-2-glycoprotein 1","P02749"
-0.251838894790978,18.7285849017121,-2.60635734073354,0.0259442841666169,0.150294741825611,-4.32636570984579,"P40925",3,-2.5043521658392,0.0298179135929459,0.167735501959226,0.251838894790978,"Non-significant",0.775375007321182,"MDH1","Malate dehydrogenase, cytoplasmic","P40925"
-0.304802075749091,19.7040716821028,-2.42965446692258,0.0351755443865902,0.185986264814553,-4.62411006322487,"Q86U17",5,-2.49311583032321,0.0304130818728411,0.167735501959226,0.304802075749091,"Non-significant",0.775375007321182,"SERPINA11","Serpin A11","Q86U17"
-0.237383803414232,19.5443293664577,-2.49184465644411,0.0316062617377817,0.176133076775092,-4.51986060997356,"Q93088",4,-2.48670238803756,0.0307579966249084,0.167735501959226,0.237383803414229,"Non-significant",0.775375007321182,"BHMT","Betaine--homocysteine S-methyltransferase 1","Q93088"
0.66041918230157,15.2870160122463,2.47836742739988,0.0323481824763652,0.178643566288395,-4.5425066482544,"Q9BRF8",2,2.5028862625534,0.0298949068089749,0.167735501959226,-0.660419182301574,"Non-significant",0.775375007321182,"CPPED1","Serine/threonine-protein phosphatase CPPED1","Q9BRF8"
0.252982498602584,17.1863694005697,2.77039626175391,0.0195465638893333,0.127468549618737,-4.04646482792785,"Q9GZV4",2,2.49543788628216,0.0302891392158608,0.167735501959226,-0.252982498602588,"Non-significant",0.775375007321182,"EIF5A;EIF5A2;EIF5AL1","Eukaryotic translation initiation factor 5A-1","Q9GZV4"
0.675810496120443,15.42407923119,2.43833527331484,0.0346545050605168,0.185986264814553,-4.6095977105226,"P29692",1,2.45359974342144,0.0326000917095697,0.173772662764924,-0.675810496120448,"Non-significant",0.760018544021735,"EEF1D","Elongation factor 1-delta","P29692"
0.128888323819776,23.6119815731248,2.00874069721559,0.0719553450985473,0.280946665894328,-5.30752484979481,"Q16819",23,2.44381731620098,0.0331648270288251,0.173890600325907,-0.128888323819776,"Non-significant",0.759723893195223,"MEP1A","Meprin A subunit alpha","Q16819"
-0.32852245647158,16.1139091294393,-2.6140302348747,0.0256030655050596,0.150294741825611,-4.31333799074197,"Q96DG6",1,-2.44339261908886,0.0331895599316983,0.173890600325907,0.328522456471578,"Non-significant",0.759723893195223,"CMBL","Carboxymethylenebutenolidase homolog","Q96DG6"
0.251619168162147,18.1111065992037,2.65026693254936,0.0240509540576754,0.144541518013285,-4.25171781255763,"Q06481",2,2.4082164338039,0.0353018291683715,0.183390010849252,-0.251619168162147,"Non-significant",0.736624323797934,"APLP2","Amyloid-like protein 2","Q06481"
0.174664478092186,19.901996433858,2.2636817309638,0.046744979778119,0.218737958809061,-4.89876721618774,"Q6EMK4",6,2.38380144669621,0.0368443460633013,0.189794824679023,-0.17466447809219,"Non-significant",0.721715634079359,"VASN","Vasorin","Q6EMK4"
0.353518444912361,20.8869575057152,2.31243065148142,0.0430088450315902,0.209735975580816,-4.81869059355372,"P02766",5,2.37395979744981,0.0374845037184043,0.191483339828182,-0.353518444912357,"Non-significant",0.717869006214633,"TTR","Transthyretin","P02766"
0.286053853085189,18.6112320966728,2.49353451689479,0.0315144264078455,0.176133076775092,-4.51701907704549,"P39687",2,2.34790711838011,0.0392317129813642,0.19809452789732,-0.286053853085189,"Non-significant",0.70312752111376,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","P39687"
-0.368498297951877,17.5093035246337,-2.30642941537132,0.0434526409441495,0.209735975580816,-4.82857693706469,"Q92820",4,-2.34509430676512,0.0394250120774438,0.19809452789732,0.368498297951877,"Non-significant",0.70312752111376,"GGH","Gamma-glutamyl hydrolase","Q92820"
-0.10010844557868,21.5964508822691,-1.78756969206446,0.103743368768311,0.355277570139524,-5.6448640428531,"P07996",24,-2.32905309764945,0.0405451443248572,0.202066450984857,0.10010844557868,"Non-significant",0.694505786245315,"THBS1","Thrombospondin-1","P07996"
-0.301819483963992,21.2998368747686,-2.41050458835286,0.0363522860265328,0.190461122515082,-4.65607696768946,"P02452",2,-2.29953309415526,0.0426874877852575,0.211027661390023,0.301819483963992,"Non-significant",0.67566061388869,"COL1A1","Collagen alpha-1(I) chain","P02452"
-0.203644168308553,18.7439198929086,-2.19510943927757,0.0525359965550722,0.236108253039253,-5.01045896067856,"P12107",6,-2.29393160523052,0.0431061674353783,0.211392645103095,0.203644168308546,"Non-significant",0.674910126994095,"COL11A1","Collagen alpha-1(XI) chain","P12107"
-0.177418313154643,22.2386971954494,-2.05720477163869,0.0663348031494585,0.267521278490908,-5.23127750225463,"P23142",13,-2.2765089584824,0.0444338917043902,0.214472248935364,0.177418313154632,"Non-significant",0.668628894220198,"FBLN1","Fibulin-1","P23142"
0.382973934113629,18.4582272980064,2.26753929748005,0.0464382222951353,0.218737958809061,-4.89245028912421,"P63244",3,2.27719912894417,0.0443805540976131,0.214472248935364,-0.382973934113632,"Non-significant",0.668628894220198,"RACK1","Receptor of activated protein C kinase 1","P63244"
0.302568642573863,17.4754693752167,2.4293362343581,0.0351947907316282,0.185986264814553,-4.62464182469099,"O75368",1,2.2671948037975,0.045159774574711,0.215816363299097,-0.302568642573863,"Non-significant",0.665915629990976,"SH3BGRL","SH3 domain-binding glutamic acid-rich-like protein","O75368"
0.421025116938823,15.9298655190122,2.30976164167761,0.0432056737406713,0.209735975580816,-4.82308844344723,"P26641",1,2.26393519186205,0.0454164940710987,0.215816363299097,-0.421025116938823,"Non-significant",0.665915629990976,"EEF1G","Elongation factor 1-gamma","P26641"
0.266335427404016,19.1746430384554,2.11845515299716,0.0598256977400712,0.247791572396376,-5.13387140867934,"ALDOA_RABIT",12,2.24834066404159,0.0466642370775184,0.21921238420542,-0.266335427404016,"Non-significant",0.659134914420561,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_RABIT"
0.154036264830321,21.2379044639925,2.04448963431875,0.0677678307917616,0.271514250165685,-5.2513546899708,"P30086",8,2.24237271432249,0.047150408340417,0.21921238420542,-0.154036264830324,"Non-significant",0.659134914420561,"PEBP1","Phosphatidylethanolamine-binding protein 1","P30086"
-0.308812809638631,18.2090376652841,-2.16616359353905,0.0551825829339262,0.236551911458019,-5.05724890682314,"Q15582",6,-2.24171882075455,0.0472039718027984,0.21921238420542,0.308812809638631,"Non-significant",0.659134914420561,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","Q15582"
0.186968259840036,18.9742682798573,2.38866395270577,0.0377414908090291,0.194416250974242,-4.69245356552279,"P25789",3,2.22314555928834,0.0487500233111706,0.224689957065771,-0.186968259840029,"Non-significant",0.64841633874416,"PSMA4","Proteasome subunit alpha type-4","P25789"
0.289391053576946,18.7837357417754,2.37089672084471,0.038909792523311,0.198764190139914,-4.72197901129148,"Q13404",1,2.20471517630948,0.0503321131173208,0.23025063687252,-0.28939105357696,"Non-significant",0.637799159872314,"UBE2V1","Ubiquitin-conjugating enzyme E2 variant 1","Q13404"
0.10792913748892,21.3328750641206,1.76342150977149,0.10790558585113,0.360175126578478,-5.68051420210367,"Q02818",22,2.18649030463256,0.0519448201983456,0.235867961345081,-0.10792913748892,"Non-significant",0.627331046634544,"NUCB1","Nucleobindin-1","Q02818"
-0.24433238152951,17.7188543730397,-2.1243531567634,0.0592320826977927,0.247791572396376,-5.12443347212684,"Q9UBG0",5,-2.17923816198338,0.0526001974405362,0.237087654640064,0.244332381529503,"Non-significant",0.625091059523644,"MRC2","C-type mannose receptor 2","Q9UBG0"
0.171750728252118,20.7446231518178,2.11927582117931,0.0597427613689163,0.247791572396376,-5.13255877950824,"P18669",5,2.17022142995809,0.0534260554632632,0.239052350357521,-0.171750728252121,"Non-significant",0.62150698197328,"PGAM1","Phosphoglycerate mutase 1","P18669"
0.190506841336926,23.2932165937468,2.10411207939715,0.0612930567669491,0.252165394618388,-5.15678117726608,"O00462",5,2.15618366338572,0.0547364630620441,0.243140955485747,-0.190506841336923,"Non-significant",0.614141880961889,"MANBA","Beta-mannosidase","O00462"
-0.938071697304924,16.4809654343393,-2.09418243866639,0.0623289252819536,0.25318564290364,-5.17260624005276,"P06702",1,-2.13456099341113,0.0568149721244898,0.248233839054945,0.93807169730492,"Non-significant",0.605139016096322,"S100A9","Protein S100-A9","P06702"
0.196893776238529,20.2783745104009,2.24866047396351,0.0479582738827655,0.221040766091243,-4.92333191495962,"P19320",3,2.13167676091259,0.0570978324743021,0.248233839054945,-0.196893776238536,"Non-significant",0.605139016096322,"VCAM1","Vascular cell adhesion protein 1","P19320"
0.222272744268405,19.2247129055746,2.35472087662369,0.0400041245235642,0.202480961860234,-4.74880615917491,"P58499",2,2.13695806568136,0.0565809022377174,0.248233839054945,-0.222272744268412,"Non-significant",0.605139016096322,"FAM3B","Protein FAM3B","P58499"
0.279928609331247,18.8035921418281,2.21338411100285,0.0509284057314181,0.232978453084771,-4.98080660446255,"P37837",2,2.11438810821612,0.0588215944482407,0.250641969944375,-0.279928609331247,"Non-significant",0.600946204734196,"TALDO1","Transaldolase","P37837"
0.47986471679787,17.6234067302351,2.12747028328713,0.0589206297290459,0.247791572396376,-5.11944145943291,"P56537",1,2.11868428478994,0.0583886903434055,0.250641969944375,-0.479864716797863,"Non-significant",0.600946204734196,"EIF6","Eukaryotic translation initiation factor 6","P56537"
0.362665946064425,17.4925199326348,2.17557053165904,0.054308749883417,0.236108253039253,-5.04206720900425,"Q9BRK3",1,2.11382684322782,0.0588783746688255,0.250641969944375,-0.362665946064428,"Non-significant",0.600946204734196,"MXRA8","Matrix remodeling-associated protein 8","Q9BRK3"
-0.264999707786373,21.9836074889301,-2.02719222424891,0.0697643864377822,0.274138262092054,-5.27858482247432,"P00747",6,-2.10072304846178,0.0602188804728847,0.251617440642343,0.264999707786366,"Non-significant",0.599259259442115,"PLG","Plasminogen","P00747"
-0.300267372676572,21.8549148551413,-2.17702058221019,0.0541752380209647,0.236108253039253,-5.03972489872453,"P02748",2,-2.10251059947829,0.0600343270090958,0.251617440642343,0.300267372676565,"Non-significant",0.599259259442115,"C9","Complement component C9","P02748"
0.207233395746233,19.5435300051833,2.35045042255193,0.0402980054599486,0.202480961860234,-4.75587984486864,"Q03154",2,2.09956305921721,0.0603389294851948,0.251617440642343,-0.207233395746233,"Non-significant",0.599259259442115,"ACY1","Aminoacylase-1","Q03154"
0.273440234798404,18.6328525252698,2.25477319102005,0.0474609075571312,0.220405578276678,-4.91334203546082,"P61457",1,2.09425960708823,0.0608906840877621,0.252202630714853,-0.273440234798404,"Non-significant",0.598250387632147,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","P61457"
0.129047465759292,21.8233972935451,1.96394943848373,0.0775465350580335,0.297100162441091,-5.3773019939438,"Q14118",6,2.08809482085232,0.0615380507822755,0.253173323017013,-0.129047465759289,"Non-significant",0.596582058042033,"DAG1","Dystroglycan","Q14118"
0.123537485373209,24.3595523265983,1.79192016277769,0.103009308385019,0.354745539550655,-5.63841466905415,"RETBP_HUMAN",13,2.07888942967192,0.0625168417548994,0.255485493305022,-0.123537485373209,"Non-significant",0.592633754458587,"RBP4","Retinol-binding protein 4","RETBP_HUMAN"
-0.193110365977507,19.8504092220078,-2.18341319773557,0.0535903925665234,0.236108253039253,-5.02939208691953,"Q6H9L7",3,-2.07289697348501,0.0631618941444673,0.256412192785155,0.19311036597751,"Non-significant",0.591061327306843,"ISM2","Isthmin-2","Q6H9L7"
0.117950493082041,20.3865680015023,1.75573905242981,0.109261346635791,0.360175126578478,-5.6918024619344,"Q8NBP7",15,2.06822779347636,0.0636688550187537,0.256769790305895,-0.117950493082041,"Non-significant",0.590456073575211,"PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7"
0.26539093912681,20.8665454705561,2.15583911094099,0.0561571653788479,0.239057933175235,-5.07388398890335,"P18827",2,2.05170289124617,0.0654940696917585,0.262404344582013,-0.26539093912681,"Non-significant",0.581028978700439,"SDC1","Syndecan-1","P18827"
0.147812725557326,22.7429661698106,1.83592286051899,0.0958479269129399,0.339623001142382,-5.57273555022482,"O95445",10,2.03083523473562,0.0678694062725623,0.26669196182744,-0.147812725557323,"Non-significant",0.573990073873662,"APOM","Apolipoprotein M","O95445"
-0.139891770012738,22.5627816415672,-1.77988610228299,0.105051531630698,0.357758827164544,-5.65623478840805,"P0C0L4",49,-2.03339337023812,0.0675739192500392,0.26669196182744,0.139891770012738,"Non-significant",0.573990073873662,"C4A","Complement C4-A","P0C0L4"
-0.516527667628733,16.913746667112,-2.02845387093571,0.0696169009324355,0.274138262092054,-5.27660195125546,"Q8IZP2",1,-2.03344272338284,0.0675682304388829,0.26669196182744,0.516527667628736,"Non-significant",0.573990073873662,"ST13;ST13P4;ST13P5","Hsc70-interacting protein","Q8IZP2"
0.178581699527214,17.97570145989,2.03026231640908,0.0694060087993409,0.274138262092054,-5.2737588037717,"P60842",4,2.01616913714084,0.0695870325533594,0.271699687612798,-0.178581699527211,"Non-significant",0.56591086091268,"EIF4A2","Eukaryotic initiation factor 4A-II","P60842"
-0.19048287270839,20.6227604869767,-2.28093151169791,0.0453883198713412,0.215682481249087,-4.87049334355175,"P00488",2,-2.00951091822226,0.0703802030773837,0.27176921968131,0.190482872708383,"Non-significant",0.565799732590785,"F13A1","Coagulation factor XIII A chain","P00488"
0.13510171579383,20.2958362505379,1.89892674677737,0.0863911245162165,0.324894229008839,-5.47733445638478,"P12830",6,2.00858205475628,0.0704915268015144,0.27176921968131,-0.135101715793834,"Non-significant",0.565799732590785,"CDH1","Cadherin-1","P12830"
-0.489474086873596,16.6026636198369,-2.00393784464201,0.0725361963274223,0.281422078156391,-5.31503939333037,"P05109",1,-2.00466103540968,0.0709632799497442,0.271878066307458,0.489474086873599,"Non-significant",0.565625827594072,"S100A8","Protein S100-A8","P05109"
-0.152451955915936,20.2876367651664,-1.76881180994199,0.106963506913652,0.360175126578478,-5.67257844219624,"O00468",32,-1.98593186330095,0.0732577297566011,0.276730742457381,0.152451955915936,"Non-significant",0.557942591715695,"AGRN","Agrin","O00468"
0.234738173890005,21.903411805105,2.19141299045272,0.0528670508636895,0.236108253039253,-5.01644638132188,"Q8WZ42",1,1.98486934721729,0.0733899530343868,0.276730742457381,-0.234738173889998,"Non-significant",0.557942591715695,"TTN","Titin","Q8WZ42"
-0.237054188604009,17.0893235440036,-2.18312498298388,0.053616629623587,0.236108253039253,-5.02985817943447,"Q9BX97",1,-1.98331171035128,0.0735841941607717,0.276730742457381,0.237054188604002,"Non-significant",0.557942591715695,"PLVAP","Plasmalemma vesicle-associated protein","Q9BX97"
0.147066709092414,17.9112128899387,2.51871277563086,0.0301768926435687,0.171281807319515,-4.47462918960581,"P68402",2,1.96358582454206,0.0760859635313374,0.284394485638474,-0.147066709092414,"Non-significant",0.546078828758022,"PAFAH1B2","Platelet-activating factor acetylhydrolase IB subunit alpha2","P68402"
0.170248853564722,17.7036514863313,2.45577589489421,0.0336304937151653,0.182437988030056,-4.58040152206521,"P55259",1,1.94371740727512,0.0786857889080928,0.292329627882793,-0.170248853564726,"Non-significant",0.534127166257573,"GP2","Pancreatic secretory granule membrane major glycoprotein GP2","P55259"
-0.203818401916887,19.00056434345,-1.99722593606632,0.0733553299248779,0.282810171345598,-5.32552793952959,"Q9UN70",3,-1.93166831154634,0.0803024449486386,0.296538546707925,0.203818401916887,"Non-significant",0.527918845185207,"PCDHGC3","Protocadherin gamma-C3","Q9UN70"
0.532738041507281,15.6367564423379,1.88808984117704,0.0879535473257565,0.328753198235907,-5.49385385152492,"P09382",1,1.90128283128736,0.0845171952210224,0.310233776469981,-0.532738041507283,"Non-significant",0.508310920461914,"LGALS1","Galectin-1","P09382"
0.326927775800051,22.593272687284,1.86148846770657,0.0919006706542321,0.336439424125686,-5.53421205381065,"O95497",4,1.89613229355028,0.0852516011939972,0.311066854356668,-0.326927775800051,"Non-significant",0.507146262555382,"VNN1","Pantetheinase","O95497"
-0.13135024345036,20.4333202748578,-1.84239207874144,0.0948345753485578,0.339623001142382,-5.56301222612282,"Q9H4B7",5,-1.88476841187143,0.0868928594290134,0.315179425029498,0.131350243450356,"Non-significant",0.501442141080346,"TUBB1","Tubulin beta-1 chain","Q9H4B7"
0.572074899293796,18.4783346050201,1.84340634083957,0.0946765982659798,0.339623001142382,-5.561486241821,"CAH2_HUMAN",2,1.87006255488118,0.0890600670317984,0.317813834212307,-0.572074899293796,"Non-significant",0.497827202184335,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
0.191259748261878,17.9093926600742,1.94296163638471,0.0803043864714089,0.305755210602321,-5.40975776332737,"P25787",3,1.87121550114348,0.0888883742726792,0.317813834212307,-0.191259748261885,"Non-significant",0.497827202184335,"PSMA2","Proteasome subunit alpha type-2","P25787"
0.0980532280449076,20.2539555608186,1.73611657955286,0.112794873032325,0.367783282812848,-5.72051569192767,"Q15904",6,1.8692951340176,0.089174517919277,0.317813834212307,-0.0980532280449147,"Non-significant",0.497827202184335,"ATP6AP1","V-type proton ATPase subunit S1","Q15904"
0.386097432706274,16.0159271362409,1.85947994438534,0.0922052581616889,0.336439424125686,-5.53724803523846,"P09960",2,1.85743899110536,0.0909599953786718,0.318619869526433,-0.386097432706265,"Non-significant",0.496727144553036,"LTA4H","Leukotriene A-4 hydrolase","P09960"
0.185795761477127,18.673015906466,2.18107696261256,0.0538034227385529,0.236108253039253,-5.03316954940591,"P47755",1,1.85866362769926,0.0907740599787615,0.318619869526433,-0.185795761477134,"Non-significant",0.496727144553036,"CAPZA1;CAPZA2","F-actin-capping protein subunit alpha-2","P47755"
0.187416963252662,18.7836662674165,2.17057748480803,0.0547708993588091,0.236440572584155,-5.05012834896248,"Q8TDB8",1,1.85746642687426,0.090955826001023,0.318619869526433,-0.187416963252666,"Non-significant",0.496727144553036,"SLC2A14;SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","Q8TDB8"
0.0871366235591253,25.5805931800335,1.45757419517355,0.175242563455897,0.457122091057298,-6.10762475507727,"P02647",40,1.83788587320548,0.0939765047486711,0.327080001828791,-0.0871366235591253,"Non-significant",0.485346008491676,"APOA1","Apolipoprotein A-I","P02647"
0.171600189398408,22.1242512159407,1.75559781063596,0.109286416873731,0.360175126578478,-5.69200975223126,"P02655",6,1.8315344641746,0.0949759222276098,0.327080001828791,-0.171600189398408,"Non-significant",0.485346008491676,"APOC2","Apolipoprotein C-II","P02655"
-0.0787985627242982,20.4680614105118,-1.40338082147263,0.190398319468555,0.470629798931524,-6.17798084082213,"Q9Y490",39,-1.83323667722185,0.0947071219884699,0.327080001828791,0.0787985627242982,"Non-significant",0.485346008491676,"TLN1","Talin-1","Q9Y490"
0.410419942989979,17.817253029274,1.83644800373119,0.0957652966210418,0.339623001142382,-5.57194688538891,"O95865",1,1.82782910869008,0.0955634604065415,0.327264811336368,-0.410419942989986,"Non-significant",0.485100689051946,"DDAH2","N(G),N(G)-dimethylarginine dimethylaminohydrolase 2","O95865"
0.150688397575859,21.1476624569373,1.73758518410371,0.112526862146849,0.367783282812848,-5.7183726903476,"P43251",6,1.82030326799497,0.0967670438615563,0.328453183245069,-0.150688397575856,"Non-significant",0.483526524756586,"BTD","Biotinidase","P43251"
0.498680577067612,16.2307203217556,1.80801447292876,0.100334867172941,0.350212756854793,-5.614485746462,"P60660",1,1.81896758616218,0.0969820981522959,0.328453183245069,-0.498680577067606,"Non-significant",0.483526524756586,"MYL6","Myosin light polypeptide 6","P60660"
0.17971993455857,16.7784263659079,2.09381951603351,0.0623670996385803,0.25318564290364,-5.17318408444043,"O75326",1,1.78851203967364,0.102005612607785,0.340284969731723,-0.179719934558577,"Non-significant",0.468157233116157,"SEMA7A","Semaphorin-7A","O75326"
0.157203511520351,22.498053184655,1.62599530804459,0.134611418236224,0.410531340193062,-5.87832360687792,"P00738",31,1.79025591015049,0.101711689240719,0.340284969731723,-0.157203511520347,"Non-significant",0.468157233116157,"HP","Haptoglobin","P00738"
0.169136379811558,18.5841264851323,1.87812349561921,0.0894135747229807,0.332184977607195,-5.50900647964321,"P07686",3,1.78771029958011,0.102141002333829,0.340284969731723,-0.169136379811558,"Non-significant",0.468157233116157,"HEXB","Beta-hexosaminidase subunit beta","P07686"
-0.308907473722229,19.2944448186793,-1.80727042441587,0.10045709023496,0.350212756854793,-5.61559440052824,"P04275",2,-1.78208004216426,0.103096397222285,0.341611305390599,0.308907473722225,"Non-significant",0.466467765068783,"VWF","von Willebrand factor","P04275"
0.265434926546877,19.1643183330078,1.77425038130917,0.106020602772284,0.359064251377955,-5.66455875073652,"O14672",3,1.77091831400061,0.105014473684975,0.346096088004782,-0.265434926546881,"Non-significant",0.460803309597921,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","O14672"
0.429107103008398,16.5811787422463,1.70499321954388,0.118612470848745,0.380805972201892,-5.76569957763857,"P49327",5,1.75144499276251,0.108438507370291,0.355469545550739,-0.429107103008398,"Non-significant",0.449197601026527,"FASN","Fatty acid synthase","P49327"
-0.248134543927044,17.7225323790351,-1.84280001137843,0.0947710083111053,0.339623001142382,-5.56239853049549,"O14556",1,-1.74198931109078,0.110137294532497,0.359117880576705,0.248134543927037,"Non-significant",0.444762970695504,"GAPDHS","Glyceraldehyde-3-phosphate dehydrogenase, testis-specific","O14556"
-0.0616690423181616,21.9111985595104,-1.23028788948059,0.246386778736229,0.512632230915713,-6.39022749566682,"P16870",20,-1.72044000579267,0.11409890786432,0.370066828152531,0.0616690423181545,"Non-significant",0.431719842210928,"CPE","Carboxypeptidase E","P16870"
-0.151337521038673,20.9401844578996,-1.80225687460913,0.101284222282833,0.350775300900434,-5.62305867508553,"P16070",3,-1.69749036668615,0.11845857693805,0.382184777173815,0.15133752103867,"Non-significant",0.417726615347659,"CD44","CD44 antigen","P16070"
-0.156110996052977,16.9452015292564,-1.91558206010252,0.084040070856962,0.318003477995788,-5.45185922459968,"O60763",2,-1.67654885408174,0.122566499742779,0.387284867743937,0.156110996052977,"Non-significant",0.411969471729888,"USO1","General vesicular transport factor p115","O60763"
-0.325789217928678,15.9230741991614,-1.70478425175491,0.118652431795369,0.380805972201892,-5.76600143854953,"P08709",1,-1.6778022457412,0.122317093617094,0.387284867743937,0.325789217928678,"Non-significant",0.411969471729888,"F7","Coagulation factor VII","P08709"
-0.0709350880139787,21.5832556038386,-1.28542630770724,0.227245053311005,0.502513821591399,-6.32477192990449,"P98160",21,-1.68107193617461,0.121668607953577,0.387284867743937,0.0709350880139752,"Non-significant",0.411969471729888,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","P98160"
0.283880719545063,16.6870225295074,1.67555889108084,0.124362252827808,0.392959077234259,-5.8080157366417,"Q86XX4",3,1.68293329797017,0.121300814202985,0.387284867743937,-0.283880719545063,"Non-significant",0.411969471729888,"FRAS1","Extracellular matrix protein FRAS1","Q86XX4"
0.08569206948372,20.8719662593597,1.37854296129592,0.197708538822215,0.477146985425267,-6.20962854389528,"P0DMV9",14,1.66110315689263,0.125677447685503,0.395078335544684,-0.0856920694837164,"Non-significant",0.403316784571555,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A","P0DMV9"
-0.135942382193853,21.7996134467595,-1.55299053533056,0.151076821414885,0.427673737456289,-5.97961063407183,"P19652",7,-1.65345984088338,0.127242779990514,0.397958286398903,0.13594238219385,"Non-significant",0.400162447866498,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
0.171127207524769,18.9322916473453,1.80670245244654,0.10055048157658,0.350212756854793,-5.61644053916176,"Q9H0W9",2,1.64085154471042,0.129862855552264,0.404091017530648,-0.171127207524773,"Non-significant",0.393520803306995,"C11orf54","Ester hydrolase C11orf54","Q9H0W9"
-0.0982358180771534,22.814277186959,-1.37993895015559,0.197291477351517,0.477146985425267,-6.20785999282446,"P00734",22,-1.61754113123988,0.134833212780297,0.405411859708564,0.0982358180771534,"Non-significant",0.392103550831345,"F2","Prothrombin","P00734"
-0.0801140705784285,25.2416726015503,-1.39808621910205,0.191937112125418,0.470629798931524,-6.18475910187253,"P01024",140,-1.63205484384015,0.131719121417062,0.405411859708564,0.0801140705784249,"Non-significant",0.392103550831345,"C3","Complement C3","P01024"
0.0898108768529227,18.2911208401329,1.41688567563098,0.186520706819543,0.470629798931524,-6.16061387338979,"P14543",9,1.62950696779153,0.132261145637234,0.405411859708564,-0.0898108768529227,"Non-significant",0.392103550831345,"NID1","Nidogen-1","P14543"
0.315088280629205,18.5838496543938,1.57401509677009,0.146161847131158,0.423942945083684,-5.95072767029176,"P29401",5,1.61655802852506,0.135046485119894,0.405411859708564,-0.315088280629197,"Non-significant",0.392103550831345,"TKT","Transketolase","P29401"
0.348732993823333,18.2620137022856,1.62100222188411,0.135684612309433,0.410603632265416,-5.8853387844604,"P35613",2,1.62228688761779,0.133807860590386,0.405411859708564,-0.348732993823337,"Non-significant",0.392103550831345,"BSG","Basigin","P35613"
-0.0771512476470768,24.044300419844,-1.34188528916722,0.208928690549634,0.491031349417456,-6.25562836697946,"P36955",10,-1.61238831743736,0.135954370827516,0.405411859708564,0.0771512476470662,"Non-significant",0.392103550831345,"SERPINF1","Pigment epithelium-derived factor","P36955"
1.55982855628737,19.9724309740333,1.5704018201694,0.146996380292523,0.423942945083684,-5.95570827103115,"Q9C0B1",1,1.61108363811791,0.136239548287054,0.405411859708564,-1.55982855628736,"Non-significant",0.392103550831345,"FTO","Alpha-ketoglutarate-dependent dioxygenase FTO","Q9C0B1"
