"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0517339706421005,19.0032467842102,-1.70293103988831,0.129599803741276,0.413247989143691,-4.92738230461912,"Q7L5N1;E7EM64",14,-1.80978572418003,0.103770073185039,0.362489337282433,0.0517339706421005,"Non-significant",0.440704763789562,"COPS6","COP9 signalosome complex subunit 6","Q7L5N1;E7EM64"
0.0942916870117223,17.8530125617981,1.67198221853899,0.135683103080776,0.419507918305943,-4.9681655731067,"O94901;H0Y6N5;H0Y742;E9PHI4",13,1.80876043690992,0.103938775979261,0.362872939141192,-0.0942916870117259,"Non-significant",0.440245417635364,"SUN1","SUN domain-containing protein 1","O94901;H0Y6N5;H0Y742;E9PHI4"
-0.0431995391845525,21.0582675933838,-1.46946116103937,0.182461543956389,0.485880740647912,-5.22635908074042,"P49588;A0A6Q8PF33;H3BPK7;A0A6Q8PGB5;A0A6Q8PGN5;A0A6Q8PGE8;A0A6Q8PFY2;A0A6Q8PGR9",53,-1.80728149134909,0.104182574137826,0.363249662435989,0.043199539184549,"Non-significant",0.439794780614952,"AARS1","Alanine--tRNA ligase, cytoplasmic","P49588;A0A6Q8PF33;H3BPK7;A0A6Q8PGB5;A0A6Q8PGN5;A0A6Q8PGE8;A0A6Q8PFY2;A0A6Q8PGR9"
0.072086334228505,21.8734021186829,1.93900545140568,0.0909998965204859,0.346035324138447,-4.6072044094725,"Q5JNZ5;P62854",7,1.80684982197666,0.104253833302372,0.363249662435989,-0.0720863342285014,"Non-significant",0.439794780614952,"RPS26","40S ribosomal protein S26","Q5JNZ5;P62854"
0.300330638885526,15.6130738258362,2.01490630740381,0.0811403754650432,0.327373597645925,-4.50147721127147,"Q86W34;J3KRS2;J3KTM1;J3KRD0;J3KSH1;J3QLK6;J3KS38",1,1.8075037061541,0.104145909003888,0.363249662435989,-0.300330638885525,"Non-significant",0.439794780614952,"AMZ2","Archaemetzincin-2","Q86W34;J3KRS2;J3KTM1;J3KRD0;J3KSH1;J3QLK6;J3KS38"
0.103145599365224,17.6113386154175,1.77198095739638,0.116938221127002,0.393912806046497,-4.83530265344731,"Q9Y4X5;H3BNB9",7,1.80667635421608,0.104282481799621,0.363249662435989,-0.103145599365227,"Non-significant",0.439794780614952,"ARIH1","E3 ubiquitin-protein ligase ARIH1","Q9Y4X5;H3BNB9"
-0.0452313423156525,21.6398508548737,-1.71461091057803,0.127371123485065,0.410270642059389,-4.91191014553031,"P68036;A0A1B0GUS4",14,-1.80430220836563,0.104675312561277,0.364053177819988,0.045231342315649,"Non-significant",0.438835173639545,"UBE2L3","Ubiquitin-conjugating enzyme E2 L3","P68036;A0A1B0GUS4"
-0.0548410415649272,21.3899207115173,-1.60397793844622,0.149995126415391,0.441811648648011,-5.05662327964897,"Q99536;K7ESA3",21,-1.80421120333841,0.104690397776212,0.364053177819988,0.0548410415649272,"Non-significant",0.438835173639545,"VAT1","Synaptic vesicle membrane protein VAT-1 homolog","Q99536;K7ESA3"
-0.035202980041479,21.7137174606323,-1.53624503533759,0.165620626046335,0.465156926935968,-5.14301498822477,"Q9UJZ1;F2Z2I8;A0A087WYB4",22,-1.80491840343227,0.104573223725003,0.364053177819988,0.0352029800414755,"Non-significant",0.438835173639545,"STOML2","Stomatin-like protein 2, mitochondrial","Q9UJZ1;F2Z2I8;A0A087WYB4"
0.0475473403930806,21.5365152359009,1.48560283328364,0.178255505002442,0.478643464720567,-5.20639084480797,"Q9BSJ8",66,1.80242937076648,0.104986166172376,0.3648733111337,-0.0475473403930735,"Non-significant",0.437857902191013,"ESYT1","Extended synaptotagmin-1","Q9BSJ8"
0.0436806678771795,20.9230434894562,1.5526316403905,0.161709680192184,0.460039395007916,-5.12227995848511,"Q9Y2S7",24,1.80207747461298,0.105044669579874,0.3648733111337,-0.0436806678771759,"Non-significant",0.437857902191013,"POLDIP2","Polymerase delta-interacting protein 2","Q9Y2S7"
0.0817518234252432,17.974732875824,1.66121366096743,0.137861544754263,0.422638228246652,-4.98228103662156,"Q96KR1",14,1.79981802722689,0.105421029419971,0.365974300442739,-0.0817518234252503,"Non-significant",0.436549410692415,"ZFR","Zinc finger RNA-binding protein","Q96KR1"
-0.0373349189758443,19.1733758449555,-1.6332431647844,0.143672744021247,0.432703542844048,-5.0187575987365,"P40855;Q5QNY5;H0YDY4;H0YJ60",17,-1.79852829446177,0.105636423645972,0.366515564474369,0.0373349189758478,"Non-significant",0.435907577852856,"PEX19","Peroxisomal biogenesis factor 19","P40855;Q5QNY5;H0YDY4;H0YJ60"
0.0793137550353968,18.460942029953,1.70008578090682,0.130148230397064,0.413247989143691,-4.93114476669331,"P30154",11,1.79728534602393,0.105844391349296,0.36698427041449,-0.0793137550354004,"Non-significant",0.435352549967496,"PPP2R1B","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform","P30154"
-0.46834564208983,14.8916184902191,-1.76106331161824,0.118859273932101,0.39697064822201,-4.84995692758657,"P49005;C9JLE1;C9J8Z7;C9JHC7;A0A087WWF6;C9IZD2;F8W8R3",1,-1.79689889464678,0.105909129096101,0.36698427041449,0.468345642089826,"Non-significant",0.435352549967496,"POLD2","DNA polymerase delta subunit 2","P49005;C9JLE1;C9J8Z7;C9JHC7;A0A087WWF6;C9IZD2;F8W8R3"
-0.117442607879667,19.255083322525,-1.77225236725721,0.116890840968666,0.393912806046497,-4.83493791289334,"Q12983;A0A0J9YW18;F6RP06",6,-1.79665394765098,0.105950181283248,0.36698427041449,0.117442607879674,"Non-significant",0.435352549967496,"BNIP3","BCL2/adenovirus E1B 19 kDa protein-interacting protein 3","Q12983;A0A0J9YW18;F6RP06"
0.0821886062621999,17.4883561134339,1.67896584292992,0.134287539429607,0.418553271606088,-4.95899047374695,"Q12756;O43896;O60333;A0A3B3IUA1;Q4R9M9;A0A087WWA3;A0A3B3ITE5;A0A3B3IU40;A0A3B3ITF7;A0A3B3IT28;H7C0K6;A0A3B3ITW6;A0A3F2YNW9",12,1.79587484385719,0.106080854395761,0.367056396386433,-0.0821886062621999,"Non-significant",0.43526720343798,"KIF1C","Kinesin-like protein KIF1C","Q12756;O43896;O60333;A0A3B3IUA1;Q4R9M9;A0A087WWA3;A0A3B3ITE5;A0A3B3IU40;A0A3B3ITF7;A0A3B3IT28;H7C0K6;A0A3B3ITW6;A0A3F2YNW9"
-0.0447273254394176,22.6649384498596,-1.52235720263448,0.169002293066188,0.469095553997229,-5.16050225551225,"Q9UIJ7",29,-1.79581951551566,0.106090139883842,0.367056396386433,0.0447273254394247,"Non-significant",0.43526720343798,"AK3","GTP:AMP phosphotransferase AK3, mitochondrial","Q9UIJ7"
-0.169017553329471,15.5660070180893,-2.32611905105691,0.0506100739570412,0.273736976730382,-4.05895708234197,"Q7Z412;E9PRC5",2,-1.7944419291914,0.10632157699805,0.367532342614015,0.169017553329475,"Non-significant",0.434704437258018,"PEX26","Peroxisome assembly protein 26","Q7Z412;E9PRC5"
-0.0484414100647008,19.3768289089203,-1.58445673161908,0.154353932997449,0.44838241457686,-5.08170476509844,"Q9NP81;M0R259;M0QX29;M0R2C6;M0QWZ7",21,-1.79393632296406,0.106406637329342,0.367532342614015,0.0484414100647008,"Non-significant",0.434704437258018,"SARS2","Serine--tRNA ligase, mitochondrial","Q9NP81;M0R259;M0QX29;M0R2C6;M0QWZ7"
0.0906629562377788,16.9512491226196,2.03836468280456,0.07831001802498,0.322208844175704,-4.46858300011334,"Q9NY93;F8WDT8;H7C3E9;G3V0G3",5,1.79425332293035,0.10635329966396,0.367532342614015,-0.0906629562377752,"Non-significant",0.434704437258018,"DDX56","Probable ATP-dependent RNA helicase DDX56","Q9NY93;F8WDT8;H7C3E9;G3V0G3"
0.0759754180908274,19.6420764923096,1.70202936706974,0.129773367276451,0.413247989143691,-4.92857492463076,"P26368;K7ENG2",11,1.79347797120263,0.106483802424243,0.367592823830917,-0.0759754180908274,"Non-significant",0.434632975526009,"U2AF2","Splicing factor U2AF 65 kDa subunit","P26368;K7ENG2"
0.199023723602298,20.4355623722076,3.21722703584508,0.0134414726033751,0.181239287050323,-2.78039259583213,"P60059",1,1.79302875577558,0.106559479784267,0.367648104384463,-0.199023723602298,"Non-significant",0.434567668934699,"SEC61G","Protein transport protein Sec61 subunit gamma","P60059"
0.364802598953274,14.6103287935257,1.85111109264826,0.103871400439954,0.369974317636413,-4.72810421301734,"Q8IVL1;A0A0A0MTE8;E9PNV5;A0A0A0MTL4",1,1.79237403034173,0.1066698679219,0.367823014065333,-0.364802598953274,"Non-significant",0.434361101174907,"NAV2","Neuron navigator 2","Q8IVL1;A0A0A0MTE8;E9PNV5;A0A0A0MTL4"
0.0406260490417552,20.1511299610138,1.51649511674146,0.170448397735269,0.471271371082519,-5.16785963362196,"Q9BXS5;E7ENJ6;K7EJL1",26,1.791790714934,0.106768305563063,0.367956542997535,-0.040626049041748,"Non-significant",0.434203470051535,"AP1M1","AP-1 complex subunit mu-1","Q9BXS5;E7ENJ6;K7EJL1"
-0.141217708587622,16.4680559635162,-1.72125302596764,0.126119817812442,0.407738886338021,-4.90309217379333,"Q13948",6,-1.79087957758893,0.106922233625788,0.368200075774977,0.141217708587625,"Non-significant",0.433916126454896,"CUX1","Protein CASP","Q13948"
0.112258434295647,16.677148103714,2.05568920106841,0.076282143031474,0.318031505656254,-4.44422957161708,"Q9UHY1;F8W6G1",4,1.79066522100122,0.106958477058943,0.368200075774977,-0.112258434295647,"Non-significant",0.433916126454896,"NRBP1","Nuclear receptor-binding protein","Q9UHY1;F8W6G1"
-0.102574348449725,18.2014007568359,-1.91797998829101,0.093930994869346,0.351855799626085,-4.63628483587106,"P36404",5,-1.7893068896997,0.10718840894567,0.368259617649826,0.102574348449721,"Non-significant",0.433845902088305,"ARL2","ADP-ribosylation factor-like protein 2","P36404"
-0.0919365882873429,18.0597035884857,-1.62280803528019,0.145898320233152,0.435135964221245,-5.03229517482161,"Q53GL7;E9PNI7;E9PK67",19,-1.78943294035571,0.107167052401076,0.368259617649826,0.09193658828735,"Non-significant",0.433845902088305,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","Q53GL7;E9PNI7;E9PK67"
0.259459972381578,16.1323292255402,1.73841615738567,0.122939792510583,0.402782631179286,-4.8802432167326,"Q9NYR9;K7ER26;K7EKE9;H7BXP1;A0A0A0MTA0;K7ELL8",3,1.78915100670708,0.107214825391722,0.368259617649826,-0.259459972381574,"Non-significant",0.433845902088305,"NKIRAS2","NF-kappa-B inhibitor-interacting Ras-like protein 2","Q9NYR9;K7ER26;K7EKE9;H7BXP1;A0A0A0MTA0;K7ELL8"
0.0805854797363281,18.992751121521,1.66184435048904,0.137733065827077,0.422638228246652,-4.98145541584879,"Q9Y316",13,1.789254425229,0.107197299073749,0.368259617649826,-0.0805854797363246,"Non-significant",0.433845902088305,"MEMO1","Protein MEMO1","Q9Y316"
-0.413994073867777,15.812993645668,-1.70334844624273,0.129519530638076,0.413247989143691,-4.92683012318797,"Q2VPB7",2,-1.78837072005625,0.107347146136063,0.368303515863265,0.413994073867775,"Non-significant",0.433794135305481,"AP5B1","AP-5 complex subunit beta-1","Q2VPB7"
0.1751160621643,16.2922484874725,2.2346669035826,0.0581447613252501,0.287089759043422,-4.19013083450165,"Q92769;E5RHE7;E5RFP9;E5RK19;E5RGV4;E5RG37;H3BM24;E5RH52;E5RJ04;E5RFI6",2,1.78842673642755,0.107337641854364,0.368303515863265,-0.175116062164303,"Non-significant",0.433794135305481,"HDAC2","Histone deacetylase 2","Q92769;E5RHE7;E5RFP9;E5RK19;E5RGV4;E5RG37;H3BM24;E5RH52;E5RJ04;E5RFI6"
-0.227286338806174,17.0414333343506,-1.77380210348382,0.116620651074393,0.393912806046497,-4.83285485808573,"O15061",3,-1.78786461582774,0.10743305208729,0.36839313687361,0.227286338806177,"Non-significant",0.433688469261518,"SYNM","Synemin","O15061"
0.186126232147252,16.9161531925201,2.12602493057449,0.0685672378472922,0.30303053880905,-4.34487547717907,"Q9BTX1",2,1.78652859229337,0.107660134648623,0.368966490380875,-0.186126232147249,"Non-significant",0.433013074771866,"NDC1","Nucleoporin NDC1","Q9BTX1"
0.0725908279419087,22.4441480636597,1.76324445785977,0.118473110414531,0.396110312737025,-4.84703204020634,"Q07020;F8VYV2;J3QQ67;A0A075B7A0;G3V203;H0YHA7",9,1.78488371912018,0.107940323354365,0.36972110756509,-0.0725908279419016,"Non-significant",0.43212575462741,"RPL18","60S ribosomal protein L18","Q07020;F8VYV2;J3QQ67;A0A075B7A0;G3V203;H0YHA7"
1.08721899986267,15.6803902387619,1.63679417873467,0.142922588581904,0.430865455402003,-5.01414194063096,"Q17R31",2,1.78434956344507,0.108031457073102,0.369827688046918,-1.08721899986268,"Non-significant",0.432000577449835,"TATDN3","Putative deoxyribonuclease TATDN3","Q17R31"
-0.153620243072524,18.098872423172,-2.5782058008229,0.0345662859390621,0.241767825149263,-3.69510677536984,"G5E9Q6;C9J0J7",2,-1.78169872037822,0.108484780549872,0.370485017218913,0.153620243072528,"Non-significant",0.43122935062857,"PFN2","Profilin","G5E9Q6;C9J0J7"
-0.0951628684998056,18.5152218341827,-1.67916844209703,0.134247253930955,0.418553271606088,-4.95872405488322,"O75688;A0A3B3IS24;B8ZZF0;C9JIR6",10,-1.78124189120838,0.108563081230021,0.370485017218913,0.0951628684997985,"Non-significant",0.43122935062857,"PPM1B","Protein phosphatase 1B","O75688;A0A3B3IS24;B8ZZF0;C9JIR6"
-0.0673213005066238,20.0761616230011,-1.5939307951146,0.152224172723673,0.446032026782347,-5.06955016035758,"P00751;E7ETN3;B4E1Z4;H7C5H1",22,-1.7822474843189,0.108390791402947,0.370485017218913,0.0673213005066273,"Non-significant",0.43122935062857,"CFB","Complement factor B","P00751;E7ETN3;B4E1Z4;H7C5H1"
-0.0646486282348739,19.9593691825867,-1.75211538113846,0.120455964572315,0.400321292869179,-4.86194135011525,"P51970",10,-1.78206664423841,0.108421756317871,0.370485017218913,0.0646486282348775,"Non-significant",0.43122935062857,"NDUFA8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8","P51970"
0.194771289825429,17.6753704547882,3.3456198589565,0.0111796001184937,0.173368291773986,-2.60091847021957,"Q5JYT7;A0A087X0C1;A0A087WWV7",1,1.78121645785506,0.108567442054117,0.370485017218913,-0.194771289825425,"Non-significant",0.43122935062857,"KIAA1755","Uncharacterized protein KIAA1755","Q5JYT7;A0A087X0C1;A0A087WWV7"
-0.239524364471432,17.0123298168182,-1.87245123859234,0.100593950532234,0.364838094867347,-4.69891662258192,"Q9BV68;K7EIY6",2,-1.78107574208073,0.108591572231975,0.370485017218913,0.239524364471425,"Non-significant",0.43122935062857,"RNF126","E3 ubiquitin-protein ligase RNF126","Q9BV68;K7EIY6"
-0.255800485610946,15.9914628267288,-2.17534056539295,0.0636237164769234,0.29693981289567,-4.27480390572218,"Q9Y314;A0A075B797;M0R1K2;M0R3B2;M0QX85;A0A075B6F9;M0R1T7",1,-1.78076812348379,0.108644340492466,0.370485017218913,0.255800485610948,"Non-significant",0.43122935062857,"NOSIP","Nitric oxide synthase-interacting protein","Q9Y314;A0A075B797;M0R1K2;M0R3B2;M0QX85;A0A075B6F9;M0R1T7"
-0.856822490692151,16.1112861633301,-1.63768234018421,0.142735531703111,0.430865455402003,-5.01298679443241,"Q08188;A0A494C0J7",2,-1.77875929983853,0.108989514431977,0.3714565198727,0.856822490692151,"Non-significant",0.430092014432296,"TGM3","Protein-glutamine gamma-glutamyltransferase E","Q08188;A0A494C0J7"
0.0677356719970206,21.7404556274414,1.73143169344891,0.124224670472607,0.405271609107188,-4.88955244398506,"P08708;H3BNC9;H0YN73;A0A075B716;H0YN88",10,1.77480972952679,0.109671127909987,0.372516767572659,-0.0677356719970241,"Non-significant",0.42885417418981,"RPS17","40S ribosomal protein S17","P08708;H3BNC9;H0YN73;A0A075B716;H0YN88"
0.0514588356018209,18.2346398830414,1.7271872111512,0.125011662153712,0.406073728092342,-4.89520238147865,"P28290;E9PHV5;E7EUL7",12,1.77514281289853,0.109613492649186,0.372516767572659,-0.0514588356018244,"Non-significant",0.42885417418981,"ITPRID2","Protein ITPRID2","P28290;E9PHV5;E7EUL7"
-0.219892978668225,15.7294535636902,-1.76869733670666,0.117512888206204,0.394668808383675,-4.83971374409038,"Q13480;B7Z3B9",3,-1.77415654207298,0.109784234000641,0.372516767572659,0.219892978668224,"Non-significant",0.42885417418981,"GAB1","GRB2-associated-binding protein 1","Q13480;B7Z3B9"
0.0480670928954794,20.8821048736572,1.87256314332434,0.100577028741672,0.364838094867347,-4.69876327438383,"Q13825",10,1.77655185136454,0.109369988968963,0.372516767572659,-0.0480670928954758,"Non-significant",0.42885417418981,"AUH","Methylglutaconyl-CoA hydratase, mitochondrial","Q13825"
0.204420804977453,15.9748674631119,1.67625026931526,0.134828603589405,0.419352338672913,-4.96256014242951,"Q8TB96;F5GXC5",5,1.77444090508712,0.109734980371841,0.372516767572659,-0.204420804977449,"Non-significant",0.42885417418981,"ITFG1","T-cell immunomodulatory protein","Q8TB96;F5GXC5"
0.0477962493896555,21.1804356575012,1.49624414710541,0.175530564377956,0.477007413703089,-5.19316445317953,"Q96HC4;H0YBI4",37,1.7747241886667,0.109685934045132,0.372516767572659,-0.0477962493896484,"Non-significant",0.42885417418981,"PDLIM5","PDZ and LIM domain protein 5","Q96HC4;H0YBI4"
-0.0412707328796493,24.1146705150604,-1.49543222322061,0.175737145612025,0.477163519821874,-5.19417534547869,"Q99623;F5GWA7;J3KPX7;F5GY37;F5H3X6",28,-1.77536380161857,0.109575269219782,0.372516767572659,0.0412707328796493,"Non-significant",0.42885417418981,"PHB2","Prohibitin-2","Q99623;F5GWA7;J3KPX7;F5GY37;F5H3X6"
0.160780906677225,16.411904335022,1.7828101768357,0.115061820558904,0.39171875043313,-4.82073322021858,"Q9BQ39;A0A087WVC1",4,1.77421310915307,0.10977443456356,0.372516767572659,-0.160780906677225,"Non-significant",0.42885417418981,"DDX50","ATP-dependent RNA helicase DDX50","Q9BQ39;A0A087WVC1"
-0.139536380767829,18.9410898685455,-2.09742894348311,0.0716062261839936,0.307054673448691,-4.38535800945467,"I3L213",3,-1.77327013145016,0.109937897735719,0.372574722029012,0.139536380767826,"Non-significant",0.428786613894202,"PHKB","Phosphorylase b kinase regulatory subunit (Fragment)","I3L213"
0.036613941192627,19.7551891803741,1.58565463217842,0.154083143363622,0.447858645946528,-5.08016982594657,"P61201;B4DIH5",18,1.77301188452074,0.109982703565526,0.372574722029012,-0.036613941192627,"Non-significant",0.428786613894202,"COPS2","COP9 signalosome complex subunit 2","P61201;B4DIH5"
-0.778747320175224,13.7683166265488,-1.65653888558744,0.138817334073039,0.423363823476651,-4.98839641657414,"Q9NNX1;A6PVU8;Q6UWW7",1,-1.77330268461418,0.109932250962305,0.372574722029012,0.778747320175224,"Non-significant",0.428786613894202,"TUFT1","Tuftelin","Q9NNX1;A6PVU8;Q6UWW7"
0.16452169418335,17.2477061748505,2.32569455782463,0.0506426733970522,0.273736976730382,-4.05956745229397,"O00506;H7C279",2,1.76968543290895,0.110561355198978,0.373099162506079,-0.16452169418335,"Non-significant",0.428175725816841,"STK25","Serine/threonine-protein kinase 25","O00506;H7C279"
0.0530014038085938,22.9822430610657,1.50416912876479,0.173525645917948,0.473933758603518,-5.1832825102791,"O75369;E7EN95",221,1.77164057065264,0.110220909669938,0.373099162506079,-0.0530014038085973,"Non-significant",0.428175725816841,"FLNB","Filamin-B","O75369;E7EN95"
-0.0476403236389231,22.2758729457855,-1.74247903708,0.122198149402276,0.402450559389002,-4.87482118767662,"O96000;H3BPJ9",12,-1.77073805500502,0.110377942834768,0.373099162506079,0.0476403236389231,"Non-significant",0.428175725816841,"NDUFB10","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10","O96000;H3BPJ9"
0.0516877174377726,20.0549318790436,1.5637012150814,0.159115578235058,0.456032647946246,-5.10821195534902,"P26196",22,1.77060879241317,0.110400450809124,0.373099162506079,-0.0516877174377726,"Non-significant",0.428175725816841,"DDX6","Probable ATP-dependent RNA helicase DDX6","P26196"
0.0271110534667756,18.8040671348572,1.26113625858223,0.245160877902348,0.551138663546396,-5.47278010514029,"Q5JRA6;A0A0A0MRH6",56,1.77026746944481,0.110459904410289,0.373099162506079,-0.0271110534667756,"Non-significant",0.428175725816841,"MIA3","Transport and Golgi organization protein 1 homolog","Q5JRA6;A0A0A0MRH6"
0.228129625320451,15.4846009016037,1.88848083578193,0.0981977171318819,0.360683069371868,-4.67692015017388,"Q99717;Q15797",2,1.76990299842411,0.110523422767186,0.373099162506079,-0.228129625320449,"Non-significant",0.428175725816841,"SMAD1","Mothers against decapentaplegic homolog 1","Q99717;Q15797"
0.0823988914489746,17.0904181003571,1.68822710252364,0.132457491862848,0.41664402145056,-4.94679794754121,"Q9H2U1;E7EWK3",10,1.77104934983267,0.110323755739904,0.373099162506079,-0.0823988914489746,"Non-significant",0.428175725816841,"DHX36","ATP-dependent DNA/RNA helicase DHX36","Q9H2U1;E7EWK3"
-0.0796852111816015,19.1910629272461,-1.67026397776156,0.136028532913224,0.419943797500643,-4.97042048731665,"Q9HB90",11,-1.76850514965229,0.110767346871221,0.373589705210983,0.079685211181598,"Non-significant",0.427605099871451,"RRAGC","Ras-related GTP-binding protein C","Q9HB90"
0.129939556121851,18.3933742046356,1.71354670255205,0.127572689942359,0.410270642059389,-4.91332168159284,"Q9H1H9;H0Y307;A0A1B0GUA8",6,1.76783366352551,0.110884697878842,0.373780912652858,-0.129939556121851,"Non-significant",0.427382879899909,"KIF13A","Kinesin-like protein KIF13A","Q9H1H9;H0Y307;A0A1B0GUA8"
0.10137367248533,18.7589240074158,1.89288323786486,0.0975492924868142,0.359983741793212,-4.67086842024695,"Q9Y639;H3BU51;Q9UFM8",5,1.76657534320028,0.111104915450915,0.374318474034192,-0.101373672485327,"Non-significant",0.426758738279332,"NPTN","Neuroplastin","Q9Y639;H3BU51;Q9UFM8"
0.242064952850349,15.841372013092,2.24610137886106,0.0571442644469622,0.285830923669644,-4.17376934699364,"Q86W74;E5RI04;J3KP26;E5RFM7;E5RHV2;E5RI20",1,1.76569585539388,0.111259073839298,0.37463301256708,-0.242064952850351,"Non-significant",0.426393955353724,"ANKRD46","Ankyrin repeat domain-containing protein 46","Q86W74;E5RI04;J3KP26;E5RFM7;E5RHV2;E5RI20"
-0.0688433647155762,23.1859977245331,-1.5925089761033,0.152542064960657,0.446149438621409,-5.0713764357897,"P30085;Q5T0D2",19,-1.76284166918498,0.111760724148514,0.375167656418713,0.0688433647155762,"Non-significant",0.42577460964358,"CMPK1","UMP-CMP kinase","P30085;Q5T0D2"
-0.178057193756104,16.0546958446503,-1.85117121334665,0.103862024691644,0.369974317636413,-4.72802214203805,"P45381",3,-1.76271430863986,0.111783157608692,0.375167656418713,0.178057193756104,"Non-significant",0.42577460964358,"ASPA","Aspartoacylase","P45381"
-0.0362458229064728,21.5703222751618,-1.41819292984521,0.196414996763661,0.501994695171165,-5.28899861337956,"P49591;Q5T5C7",36,-1.76337579390906,0.111666687984764,0.375167656418713,0.0362458229064728,"Non-significant",0.42577460964358,"SARS1","Serine--tRNA ligase, cytoplasmic","P49591;Q5T5C7"
-0.0480022430420206,19.2577724456787,-1.64174382724239,0.141883024543077,0.429346076879891,-5.00770084731886,"Q8TBC4;F8W8D4",15,-1.7642358660825,0.111515420262807,0.375167656418713,0.0480022430420242,"Non-significant",0.42577460964358,"UBA3","NEDD8-activating enzyme E1 catalytic subunit","Q8TBC4;F8W8D4"
0.201279163360567,20.4102208614349,2.93968154385957,0.0201563235026499,0.206317716650048,-3.17429037785051,"Q8WXR4;F5H2J1",1,1.76285462118535,0.111758442998523,0.375167656418713,-0.201279163360574,"Non-significant",0.42577460964358,"MYO3B","Myosin-IIIb","Q8WXR4;F5H2J1"
0.136308193206755,17.7289698123932,3.21544268155401,0.0134761363331924,0.181274030473167,-2.78290035923337,"Q9BYC9;I3L2X1",2,1.7631623004681,0.111704266132596,0.375167656418713,-0.136308193206748,"Non-significant",0.42577460964358,"MRPL20","39S ribosomal protein L20, mitochondrial","Q9BYC9;I3L2X1"
-0.0604910850525293,21.1549160480499,-1.51254285371221,0.171429684309044,0.472217127721203,-5.17281189633361,"P16615",58,-1.76209115313149,0.111892981056443,0.375331817784324,0.0604910850525258,"Non-significant",0.425584617834621,"ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2","P16615"
0.109165191650373,16.4964647293091,2.73098884827684,0.0274828610087095,0.220698349311452,-3.47435577592277,"Q8N668",3,1.76142205058038,0.112011013065475,0.37552332019013,-0.109165191650376,"Non-significant",0.425363087913043,"COMMD1","COMM domain-containing protein 1","Q8N668"
0.155664920806903,17.1863315105438,1.70685540932239,0.128846931080844,0.411930223650004,-4.92218860030616,"Q01740",5,1.75998045357461,0.112265706682221,0.375968089443394,-0.155664920806899,"Non-significant",0.424849014558403,"FMO1","Dimethylaniline monooxygenase [N-oxide-forming] 1","Q01740"
0.0481786727904989,22.5296659469604,1.51777216819024,0.170132413630142,0.47078999703519,-5.16625805937969,"Q15149;H0YDN1;E9PMV1",365,1.76007977810793,0.112248141415751,0.375968089443394,-0.0481786727904989,"Non-significant",0.424849014558403,"PLEC","Plectin","Q15149;H0YDN1;E9PMV1"
0.0501914024353027,20.2494251728058,1.65578576471329,0.138971889919174,0.423363823476651,-4.98938091936449,"O00303",14,1.75944560224105,0.11236033729194,0.37608060749209,-0.0501914024353027,"Non-significant",0.42471906029287,"EIF3F","Eukaryotic translation initiation factor 3 subunit F","O00303"
-0.0510773658752797,22.2014734745026,-1.71098139303056,0.128059804453662,0.410587620048716,-4.91672276417455,"P61457",12,-1.75891216902694,0.112454790354058,0.376192409425463,0.0510773658752761,"Non-significant",0.424589971618956,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","P61457"
-0.0510859489440776,21.0349681377411,-1.55204640032818,0.161847896461628,0.460039395007916,-5.12302236498251,"O75489",22,-1.75790344750916,0.112633601390475,0.376381915275547,0.051085948944074,"Non-significant",0.424371252101114,"NDUFS3","NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial","O75489"
0.563043117523204,15.2952761650086,1.63924624856035,0.142406706279472,0.430152021614757,-5.01095208897768,"Q9BVQ7",2,1.75817695521467,0.112585092122442,0.376381915275547,-0.563043117523199,"Non-significant",0.424371252101114,"SPATA5L1","Spermatogenesis-associated protein 5-like protein 1","Q9BVQ7"
0.0540318489074814,18.8134648799896,1.58760354153423,0.153643517185357,0.447102216605809,-5.07767140384241,"O60547",18,1.75664045103531,0.112857856541062,0.376926889976166,-0.0540318489074743,"Non-significant",0.423742878863218,"GMDS","GDP-mannose 4,6 dehydratase","O60547"
