"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.064571857452421,18.2500846385956,-1.84933157016602,0.104497943071099,0.829153463586024,-4.36678800187451,"Q96RF0",6,-1.62791076053778,0.138752556124339,0.817012343169235,0.0645718574524246,"Non-significant",0.0877713822316055,"SNX18","Sorting nexin-18","Q96RF0"
0.092208862304652,17.7966594696045,1.54914930541074,0.162885370961564,0.849331693302849,-4.73141278818854,"Q9BQ52;V9GZ72",9,1.63028028665329,0.138247460331165,0.817012343169235,-0.092208862304652,"Non-significant",0.0877713822316055,"ELAC2","Zinc phosphodiesterase ELAC protein 2","Q9BQ52;V9GZ72"
0.0877895355224751,20.9742398262024,1.60879651970878,0.149290529841688,0.849331693302849,-4.66097479035602,"Q9BVK6",7,1.62968897880934,0.13837334923609,0.817012343169235,-0.0877895355224751,"Non-significant",0.0877713822316055,"TMED9","Transmembrane emp24 domain-containing protein 9","Q9BVK6"
0.0294275283813263,19.7330355644226,1.28133559813209,0.238683256718679,0.874811453932544,-5.0309736247557,"A6NDB9;A0A590UJ36;A0A590UJ23;K7EKN5",34,1.62135284726128,0.140159183323254,0.817038366279984,-0.0294275283813263,"Non-significant",0.0877575494988317,"PALM3","Paralemmin-3","A6NDB9;A0A590UJ36;A0A590UJ23;K7EKN5"
-0.134925842285199,16.6994814872742,-2.24155385946737,0.0578465327155246,0.805923552355935,-3.8653878340581,"K7ERY1",2,-1.60118380898843,0.144566433010691,0.817038366279984,0.134925842285202,"Non-significant",0.0877575494988317,"ZNF226","Zinc finger protein 226 (Fragment)","K7ERY1"
0.0696973800659499,16.6655712127685,1.56748319271411,0.15859050767565,0.849331693302849,-4.70988660573407,"O00519",9,1.60768758869939,0.143131784517855,0.817038366279984,-0.0696973800659499,"Non-significant",0.0877575494988317,"FAAH","Fatty-acid amide hydrolase 1","O00519"
-0.154756546020508,21.3418440818787,-1.53831680375595,0.165472604051557,0.849331693302849,-4.74407754214292,"O00767",5,-1.60302607054497,0.144158744290384,0.817038366279984,0.154756546020501,"Non-significant",0.0877575494988317,"SCD","Acyl-CoA desaturase","O00767"
0.0440273284912003,19.016487121582,1.38885636247192,0.205156791222261,0.868908211241866,-4.91434189233626,"O15228",27,1.60031746312663,0.144758512448582,0.817038366279984,-0.0440273284912038,"Non-significant",0.0877575494988317,"GNPAT","Dihydroxyacetone phosphate acyltransferase","O15228"
-0.0597763061523722,19.309184551239,-1.45696311848621,0.186124625470255,0.861035992603386,-4.83783740841227,"O15484;E7EV01;A0A3B3IRX8",22,-1.62246138254219,0.139920507767861,0.817038366279984,0.0597763061523757,"Non-significant",0.0877575494988317,"CAPN5","Calpain-5","O15484;E7EV01;A0A3B3IRX8"
0.0557208061218191,21.0722863674164,2.00460770718863,0.0827502007194474,0.80809308531416,-4.17047792687412,"O43181",6,1.61050422874027,0.142514464844929,0.817038366279984,-0.0557208061218262,"Non-significant",0.0877575494988317,"NDUFS4","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","O43181"
0.047459125518774,18.9349572658539,1.53020214978252,0.167435159268499,0.849331693302849,-4.75353799725349,"O60551;Q5VUC6",13,1.61109602493474,0.142385067407305,0.817038366279984,-0.047459125518774,"Non-significant",0.0877575494988317,"NMT2","Glycylpeptide N-tetradecanoyltransferase 2","O60551;Q5VUC6"
-0.0863785743713237,17.3182232379914,-2.00625595107073,0.0825448298917332,0.80809308531416,-4.1683747560348,"O75152;E9PQ61;E9PBY7",4,-1.62164144923531,0.140097009832375,0.817038366279984,0.0863785743713272,"Non-significant",0.0877575494988317,"ZC3H11A","Zinc finger CCCH domain-containing protein 11A","O75152;E9PQ61;E9PBY7"
0.15098094940187,19.9894943237305,1.54871638455513,0.162988058050805,0.849331693302849,-4.73191971064211,"O95139;A0A087WZX2",5,1.60943857438873,0.142747739970151,0.817038366279984,-0.150980949401873,"Non-significant",0.0877575494988317,"NDUFB6","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6","O95139;A0A087WZX2"
0.130198001861547,21.6709492206573,1.49866534839956,0.17526462210322,0.852401899307994,-4.79008191432948,"O95563;Q5R3B4",9,1.60580222463476,0.143546344139732,0.817038366279984,-0.130198001861547,"Non-significant",0.0877575494988317,"MPC2","Mitochondrial pyruvate carrier 2","O95563;Q5R3B4"
0.0421538352966202,22.3207700252533,1.57411573933284,0.15706248097703,0.849331693302849,-4.70207147751134,"O96000;H3BPJ9",12,1.6072830740389,0.143220639344763,0.817038366279984,-0.0421538352966273,"Non-significant",0.0877575494988317,"NDUFB10","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10","O96000;H3BPJ9"
-0.127345561981251,19.2326729297638,-1.65916967024278,0.138633102323054,0.849331693302849,-4.60062210672259,"P00488;Q9NQP5;A6PVK5",4,-1.6121326274068,0.142158667716095,0.817038366279984,0.127345561981247,"Non-significant",0.0877575494988317,"F13A1","Coagulation factor XIII A chain","P00488;Q9NQP5;A6PVK5"
0.114692211151123,17.0097887516022,1.95360239746198,0.0893580747502941,0.812311493919424,-4.23537944951377,"P07357",3,1.60001343778494,0.144825973046002,0.817038366279984,-0.114692211151123,"Non-significant",0.0877575494988317,"C8A","Complement component C8 alpha chain","P07357"
-0.1244058609009,19.9457468986512,-1.57363968449048,0.157171704829249,0.849331693302849,-4.70263289714032,"P54725;A0A494C0B4",5,-1.59837782134924,0.145189388360367,0.817038366279984,0.124405860900897,"Non-significant",0.0877575494988317,"RAD23A","UV excision repair protein RAD23 homolog A","P54725;A0A494C0B4"
0.0287413597106756,20.4404881000519,1.20301088185352,0.265966304843876,0.891217445074397,-5.11238095695487,"Q00341;A0A024R4E5;H7C2D1;H0Y394",71,1.60413843733434,0.143913081756407,0.817038366279984,-0.0287413597106756,"Non-significant",0.0877575494988317,"HDLBP","Vigilin","Q00341;A0A024R4E5;H7C2D1;H0Y394"
-0.0493001937866175,18.5215606689453,-1.58397184552359,0.154816728509991,0.849331693302849,-4.69043132289371,"Q12874",11,-1.61438978328146,0.141666816396739,0.817038366279984,0.0493001937866246,"Non-significant",0.0877575494988317,"SF3A3","Splicing factor 3A subunit 3","Q12874"
0.0377674102783274,20.2561626434326,1.59676577155583,0.151945588369415,0.849331693302849,-4.67527470037258,"Q14696",12,1.60322091515422,0.144115686216731,0.817038366279984,-0.0377674102783274,"Non-significant",0.0877575494988317,"MESD","LRP chaperone MESD","Q14696"
0.0613636970519664,18.862466096878,1.75055963327253,0.121088820576572,0.842154980127358,-4.48932325538226,"Q15006",7,1.62390847181662,0.139609492342128,0.817038366279984,-0.0613636970519735,"Non-significant",0.0877575494988317,"EMC2","ER membrane protein complex subunit 2","Q15006"
-0.0341424942016495,20.1306200027466,-1.37463990288037,0.20933977602079,0.869167552628093,-4.93006473462682,"Q16401",24,-1.61731988373513,0.14103061819859,0.817038366279984,0.0341424942016495,"Non-significant",0.0877575494988317,"PSMD5","26S proteasome non-ATPase regulatory subunit 5","Q16401"
0.164393424987821,19.5950512886047,1.87252135840082,0.100930506902583,0.82484586675559,-4.33772794809913,"Q5TGZ0;R4GMM1;A0A087WU07;R4GNA1",2,1.60104540628876,0.144597103157956,0.817038366279984,-0.164393424987825,"Non-significant",0.0877575494988317,"MICOS10","MICOS complex subunit MIC10","Q5TGZ0;R4GMM1;A0A087WU07;R4GNA1"
-0.0836596488952956,22.3998510837555,-2.03982664138519,0.0784689809165318,0.80809308531416,-4.12546514859492,"Q6DRA6;Q8N257;P06899;P33778;Q16778;Q6DN03;P23527",4,-1.61222871980796,0.14213769707374,0.817038366279984,0.0836596488952992,"Non-significant",0.0877575494988317,"H2BC19P;H2BC20P","Putative histone H2B type 2-C","Q6DRA6;Q8N257;P06899;P33778;Q16778;Q6DN03;P23527"
0.069953441619873,16.7152593135834,1.65524258502288,0.13943785024489,0.849331693302849,-4.60535404371404,"Q6ZMZ3;G3V533",7,1.60586939414612,0.143531556120706,0.817038366279984,-0.0699534416198766,"Non-significant",0.0877575494988317,"SYNE3","Nesprin-3","Q6ZMZ3;G3V533"
0.135365962982199,16.4221637248993,1.79543380564183,0.113262096752161,0.832510704130184,-4.43391607483197,"Q86UW1;F8WBV2",3,1.61514688457964,0.141502182824946,0.817038366279984,-0.135365962982203,"Non-significant",0.0877575494988317,"SLC51A","Organic solute transporter subunit alpha","Q86UW1;F8WBV2"
-0.0926284790039062,19.088460445404,-1.88493735398708,0.0990689396039982,0.822726153422961,-4.32212793445902,"Q92496;Q02985;A0A0C4DH21",4,-1.60996336606258,0.142632818377444,0.817038366279984,0.0926284790038991,"Non-significant",0.0877575494988317,"CFHR3;CFHR4","Complement factor H-related protein 3","Q92496;Q02985;A0A0C4DH21"
0.075909137725823,18.9413506984711,1.44823135049793,0.188473493219041,0.861761924230363,-4.84775143679414,"Q96CV9;H7C1H4",24,1.60347515138349,0.144059520812209,0.817038366279984,-0.075909137725823,"Non-significant",0.0877575494988317,"OPTN","Optineurin","Q96CV9;H7C1H4"
0.496947050094603,14.4459799528122,1.53905962312491,0.165294000682318,0.849331693302849,-4.74321037706565,"Q96EQ0;D6RFW1",1,1.60190876381685,0.144405878181735,0.817038366279984,-0.496947050094601,"Non-significant",0.0877575494988317,"SGTB","Small glutamine-rich tetratricopeptide repeat-containing protein beta","Q96EQ0;D6RFW1"
-0.271946907043478,15.6776912212372,-1.7731473817429,0.117087156109435,0.836966379784364,-4.46149139267794,"Q96P16;A0A0C4DGQ6",1,-1.6195215884985,0.140554272974296,0.817038366279984,0.271946907043475,"Non-significant",0.0877575494988317,"RPRD1A","Regulation of nuclear pre-mRNA domain-containing protein 1A","Q96P16;A0A0C4DGQ6"
-0.0218253135681259,19.190810918808,-1.11346594622887,0.300290734213587,0.896322193272339,-5.20137130687213,"Q96PC5;G3V599",46,-1.60451328730952,0.14383038242241,0.817038366279984,0.0218253135681259,"Non-significant",0.0877575494988317,"MIA2","Melanoma inhibitory activity protein 2","Q96PC5;G3V599"
0.104511260986328,17.4597282409668,1.54494800043871,0.163884400725668,0.849331693302849,-4.73632952767078,"Q9BRX2",8,1.62339247985868,0.139720320011724,0.817038366279984,-0.104511260986325,"Non-significant",0.0877575494988317,"PELO","Protein pelota homolog","Q9BRX2"
0.0776987075805451,19.5587410926819,1.58599011716686,0.154360510293857,0.849331693302849,-4.6880438256585,"Q9BY50;A0A0A0MR04;K7EJQ7;B4DI03",8,1.61638310504775,0.141233735047873,0.817038366279984,-0.0776987075805486,"Non-significant",0.0877575494988317,"SEC11C","Signal peptidase complex catalytic subunit SEC11C","Q9BY50;A0A0A0MR04;K7EJQ7;B4DI03"
0.0414915084838974,17.3741416931152,1.49298711477471,0.176708993504373,0.852515044183713,-4.79662309524909,"Q9BZL4;K7EL81",15,1.60591743786631,0.143520979672689,0.817038366279984,-0.0414915084839009,"Non-significant",0.0877575494988317,"PPP1R12C","Protein phosphatase 1 regulatory subunit 12C","Q9BZL4;K7EL81"
-0.175995826721202,17.7732210159302,-1.49323518857457,0.176645667402703,0.852515044183713,-4.79633757107115,"Q9H4F8",7,-1.59999062691189,0.144831035723541,0.817038366279984,0.175995826721202,"Non-significant",0.0877575494988317,"SMOC1","SPARC-related modular calcium-binding protein 1","Q9H4F8"
0.238122463226382,16.9659974575043,1.57425821210763,0.157029806206827,0.849331693302849,-4.70190344241847,"Q9NPE3;H0YM60",3,1.62338864727289,0.139721143493879,0.817038366279984,-0.238122463226375,"Non-significant",0.0877575494988317,"NOP10","H/ACA ribonucleoprotein complex subunit 3","Q9NPE3;H0YM60"
0.0576238632202291,18.8155751228333,1.47275575258192,0.181942814561234,0.856866989581212,-4.81983063333969,"Q9NR46;B7ZC39;B7ZC38",16,1.60390156867766,0.143965361774545,0.817038366279984,-0.0576238632202219,"Non-significant",0.0877575494988317,"SH3GLB2","Endophilin-B2","Q9NR46;B7ZC39;B7ZC38"
0.214710474014282,16.2030586004257,1.5776321999673,0.156257833930507,0.849331693302849,-4.69792214784488,"Q9NRC1;E7EPD9;B7Z4U3;B7Z4L1;H7BXS2;E7EPW5;C9JU30;G3XAH9;E7ENZ9;E9PCV1",3,1.60735904979921,0.14320394687761,0.817038366279984,-0.214710474014275,"Non-significant",0.0877575494988317,"ST7","Suppressor of tumorigenicity 7 protein","Q9NRC1;E7EPD9;B7Z4U3;B7Z4L1;H7BXS2;E7EPW5;C9JU30;G3XAH9;E7ENZ9;E9PCV1"
-0.0769929885864471,20.8164434432983,-2.22201742778988,0.0595812048810294,0.805923552355935,-3.89069667948936,"Q9NRP0;A0A087WUD3",4,-1.61000840494174,0.142622959422068,0.817038366279984,0.0769929885864507,"Non-significant",0.0877575494988317,"OSTC","Oligosaccharyltransferase complex subunit OSTC","Q9NRP0;A0A087WUD3"
0.0694346427917694,19.1725008487701,1.67400249709185,0.135632413148619,0.849331693302849,-4.58270988823732,"Q9P0I2;C9JLM9",7,1.61770417686543,0.140947370299931,0.817038366279984,-0.0694346427917765,"Non-significant",0.0877575494988317,"EMC3","ER membrane protein complex subunit 3","Q9P0I2;C9JLM9"
0.0776734352111994,17.7625849246979,1.48412939930253,0.178983563126369,0.856286270174444,-4.80680290422361,"Q9UBF2",16,1.61645263593316,0.141218649951372,0.817038366279984,-0.0776734352111994,"Non-significant",0.0877575494988317,"COPG2","Coatomer subunit gamma-2","Q9UBF2"
0.137377262115479,16.9408371448517,1.62563337249765,0.145646690527696,0.849331693302849,-4.64088689492602,"Q9UHI6",4,1.60858726507386,0.142934341786434,0.817038366279984,-0.137377262115475,"Non-significant",0.0877575494988317,"DDX20","Probable ATP-dependent RNA helicase DDX20","Q9UHI6"
0.0881762504577743,17.7604825496674,1.63966150325188,0.142673780817427,0.849331693302849,-4.62408450881943,"Q9UK76;J3KT51",6,1.61441165016058,0.141662058963953,0.817038366279984,-0.0881762504577779,"Non-significant",0.0877575494988317,"JPT1","Jupiter microtubule associated homolog 1","Q9UK76;J3KT51"
0.100578784942652,18.3093755245209,1.65848190579211,0.138773727556168,0.849331693302849,-4.60145114626467,"Q9UMX3",5,1.61255906364907,0.142065626072433,0.817038366279984,-0.100578784942652,"Non-significant",0.0877575494988317,"BOK","Bcl-2-related ovarian killer protein","Q9UMX3"
-0.0681586265564107,19.0522086620331,-1.5083230467374,0.172832463450101,0.852401899307994,-4.77892914909602,"Q9UNE7;H3BTA3",14,-1.62646818436431,0.13906087801752,0.817038366279984,0.0681586265564,"Non-significant",0.0877575494988317,"STUB1","E3 ubiquitin-protein ligase CHIP","Q9UNE7;H3BTA3"
0.042285919189446,18.8433785438538,1.3781431201145,0.20830211360249,0.868908211241866,-4.92619850199514,"Q9Y2A7",31,1.6126825140672,0.142038701407271,0.817038366279984,-0.0422859191894496,"Non-significant",0.0877575494988317,"NCKAP1","Nck-associated protein 1","Q9Y2A7"
-0.206550121307373,16.910706281662,-1.68722997923587,0.133007753544825,0.849331693302849,-4.56668470903622,"Q9Y3D5",2,-1.59941336186715,0.144959207816502,0.817038366279984,0.206550121307373,"Non-significant",0.0877575494988317,"MRPS18C","28S ribosomal protein S18c, mitochondrial","Q9Y3D5"
0.196312665939345,15.6161459684372,1.71586902424158,0.127487217319135,0.849331693302849,-4.53182733491528,"Q9Y587;A0A5F9ZHV3;G3V4P7;A0A5F9ZH42;G3V5J6;G3V3X7;A0A5F9ZI62",2,1.59869273664578,0.145119354004227,0.817038366279984,-0.196312665939349,"Non-significant",0.0877575494988317,"AP4S1","AP-4 complex subunit sigma-1","Q9Y587;A0A5F9ZHV3;G3V4P7;A0A5F9ZH42;G3V5J6;G3V3X7;A0A5F9ZI62"
0.0638737678527512,18.9606039524078,1.53840540246398,0.165451292168262,0.849331693302849,-4.74397412237205,"Q9Y624;A0A087WY82",11,1.6125579170474,0.142065876169051,0.817038366279984,-0.0638737678527512,"Non-significant",0.0877575494988317,"F11R","Junctional adhesion molecule A","Q9Y624;A0A087WY82"
-0.0374979972839213,18.7136795520782,-1.44048956658617,0.19057814632942,0.864569202786192,-4.85651607788526,"Q9Y6E0;Q5JV98;B4DR80",18,-1.60520566258022,0.143677743354307,0.817038366279984,0.0374979972839249,"Non-significant",0.0877575494988317,"STK24","Serine/threonine-protein kinase 24","Q9Y6E0;Q5JV98;B4DR80"
-0.0360517501831481,21.3600869178772,-1.35205798825115,0.216137853555861,0.873713490000865,-4.95485608958492,"P12955;A0A494C165;K7ES25;A0A494C194",27,-1.59768806587514,0.14534289016879,0.817155920821242,0.0360517501831481,"Non-significant",0.0876950682025968,"PEPD","Xaa-Pro dipeptidase","P12955;A0A494C165;K7ES25;A0A494C194"
-0.0270576477050746,21.0232753753662,-1.16172151617344,0.281368750990367,0.896286637992267,-5.15397893469012,"P01024",102,-1.59572351844526,0.145780891858419,0.817292735767228,0.0270576477050746,"Non-significant",0.0876223611451031,"C3","Complement C3","P01024"
0.128099441528303,20.629940032959,2.39504256813819,0.0458721700443145,0.777992500622969,-3.6661584412573,"P08134;Q5JR08;E9PQH6",2,1.59401386446241,0.146163030641916,0.817292735767228,-0.128099441528303,"Non-significant",0.0876223611451031,"RHOC","Rho-related GTP-binding protein RhoC","P08134;Q5JR08;E9PQH6"
0.0732383728027521,19.2207098007202,1.57585690672038,0.156663588034405,0.849331693302849,-4.70001745389824,"Q14192",8,1.59504363228287,0.14593275098738,0.817292735767228,-0.0732383728027486,"Non-significant",0.0876223611451031,"FHL2","Four and a half LIM domains protein 2","Q14192"
0.0434889793396316,24.2326152324677,1.34125160348985,0.219458594217805,0.873713490000865,-4.96663852347807,"Q68CK6;Q08AH3;F5GWL3;H3BTX9;A0A087WU25",50,1.59636092029534,0.145638651191537,0.817292735767228,-0.0434889793396245,"Non-significant",0.0876223611451031,"ACSM2B","Acyl-coenzyme A synthetase ACSM2B, mitochondrial","Q68CK6;Q08AH3;F5GWL3;H3BTX9;A0A087WU25"
-0.0377163887023961,22.7534821033478,-1.33957450950388,0.219977912946007,0.873713490000865,-4.96846230922078,"Q6XQN6;C9J8U2;G5E977",32,-1.59536376770068,0.145861227930312,0.817292735767228,0.0377163887023997,"Non-significant",0.0876223611451031,"NAPRT","Nicotinate phosphoribosyltransferase","Q6XQN6;C9J8U2;G5E977"
-0.328610897064223,16.2687981128693,-1.63322526151628,0.144030725206319,0.849331693302849,-4.63180090085544,"Q92805;Q5T165",1,-1.59417887221663,0.146126109148272,0.817292735767228,0.328610897064223,"Non-significant",0.0876223611451031,"GOLGA1","Golgin subfamily A member 1","Q92805;Q5T165"
-0.0514149665832448,21.081532239914,-1.55161448468297,0.162301764662103,0.849331693302849,-4.72852499961121,"Q15056",11,-1.5931374074154,0.146359283980855,0.817583105828725,0.0514149665832484,"Non-significant",0.0874680911833906,"EIF4H","Eukaryotic translation initiation factor 4H","Q15056"
-0.039886474609375,19.4718618392944,-1.57024320906035,0.157952999395363,0.849331693302849,-4.70663624849932,"Q16204",12,-1.5925973815522,0.146480322758019,0.817583105828725,0.039886474609375,"Non-significant",0.0874680911833906,"CCDC6","Coiled-coil domain-containing protein 6","Q16204"
0.0427274703979563,23.6509227752686,1.42362867166053,0.195234463480292,0.866739743491038,-4.87552087565066,"O60656;Q9HAW7;Q9HAW9;H0Y8D7",19,1.588851106966,0.14732247575717,0.818712357232815,-0.0427274703979528,"Non-significant",0.0868686545383488,"UGT1A9","UDP-glucuronosyltransferase 1A9","O60656;Q9HAW7;Q9HAW9;H0Y8D7"
0.0892019271850515,18.9131007194519,1.47917889376281,0.180266250757462,0.856446643745208,-4.81247942409348,"P06213",12,1.58976636756784,0.147116326666345,0.818712357232815,-0.0892019271850515,"Non-significant",0.0868686545383488,"INSR","Insulin receptor","P06213"
0.206336021423326,19.5277647972107,2.05913567405992,0.0762148849558882,0.80809308531416,-4.10072503848822,"P08962;F8W022;F8VNT9;F8VWK8;F8VV56",1,1.59025901004594,0.147005473521096,0.818712357232815,-0.206336021423326,"Non-significant",0.0868686545383488,"CD63","CD63 antigen","P08962;F8W022;F8VNT9;F8VWK8;F8VV56"
0.250434398651123,15.5795695781708,1.59497504674676,0.152344481927178,0.849331693302849,-4.67739927543299,"Q14410",2,1.58947677662553,0.147181524739972,0.818712357232815,-0.250434398651125,"Non-significant",0.0868686545383488,"GK2","Glycerol kinase 2","Q14410"
-0.0370116233825684,18.3382594585419,-1.34588032584621,0.218030818020155,0.873713490000865,-4.96159824714258,"Q5T5P2",28,-1.58850843596252,0.147399724175022,0.818712357232815,0.0370116233825755,"Non-significant",0.0868686545383488,"KIAA1217","Sickle tail protein homolog","Q5T5P2"
0.0436329841614054,18.4720251560211,1.63960840332152,0.142684927111285,0.849331693302849,-4.62414822037444,"Q9H8Y8",10,1.58815325710357,0.147479830660244,0.818712357232815,-0.0436329841614018,"Non-significant",0.0868686545383488,"GORASP2","Golgi reassembly-stacking protein 2","Q9H8Y8"
0.374294519424474,15.4866949319839,1.58078486282537,0.155539649610615,0.849331693302849,-4.69419864752296,"Q9NWS0;M0QYF4;M0QZM3;M0R3A4;M0QYA2;M0QZ61;M0R028",1,1.5870601549201,0.147726612750715,0.819344183411256,-0.374294519424476,"Non-significant",0.0865336250328113,"PIH1D1","PIH1 domain-containing protein 1","Q9NWS0;M0QYF4;M0QZM3;M0R3A4;M0QYA2;M0QZ61;M0R028"
0.0646562576293768,17.4473743438721,1.47092086305205,0.182424320422181,0.856866989581212,-4.82192773808861,"Q13485;K7ES96;K7EIU8;K7EL18;K7EIJ2",14,1.58523364567997,0.148139799050756,0.82089697999169,-0.0646562576293768,"Non-significant",0.0857113420625892,"SMAD4","Mothers against decapentaplegic homolog 4","Q13485;K7ES96;K7EIU8;K7EL18;K7EIJ2"
-0.0813870429992676,17.7020881175995,-1.51526053904209,0.171104237103421,0.849331693302849,-4.77089667376766,"O75569;C9JMM3;F8WEG8;G5E9Q4",9,-1.58263301584615,0.148729895115183,0.823426427403199,0.0813870429992747,"Non-significant",0.0843751986802865,"PRKRA","Interferon-inducible double-stranded RNA-dependent protein kinase activator A","O75569;C9JMM3;F8WEG8;G5E9Q4"
0.063756942748995,19.1790881156921,1.47117722043822,0.182356979283191,0.856866989581212,-4.82163482377564,"O75663",13,1.57441635617307,0.150608182772477,0.824524440806243,-0.0637569427489986,"Non-significant",0.0837964663384876,"TIPRL","TIP41-like protein","O75663"
0.257573604583751,14.8831830024719,1.57373517284999,0.1571497908336,0.849331693302849,-4.70252029206749,"O94804",2,1.57859675144394,0.149649923110913,0.824524440806243,-0.257573604583751,"Non-significant",0.0837964663384876,"STK10","Serine/threonine-protein kinase 10","O94804"
-0.0350122451782511,21.9425067901612,-1.41025220791386,0.199000071037431,0.868908211241866,-4.89051505008995,"O95336;M0R261;M0R1L2;M0R0U3",18,-1.5751560407673,0.150438227541396,0.824524440806243,0.0350122451782475,"Non-significant",0.0837964663384876,"PGLS","6-phosphogluconolactonase","O95336;M0R261;M0R1L2;M0R0U3"
0.0776538848876989,18.3849596977234,1.53643968325611,0.165924721748385,0.849331693302849,-4.74626802978091,"P16260",8,1.57181267386748,0.151207793109089,0.824524440806243,-0.0776538848877024,"Non-significant",0.0837964663384876,"SLC25A16","Graves disease carrier protein","P16260"
0.0654110908507981,18.6206233501434,1.58465866665935,0.154661337825042,0.849331693302849,-4.68961900162669,"P55899;M0R0A9",8,1.57540981507085,0.150379958158602,0.824524440806243,-0.0654110908508017,"Non-significant",0.0837964663384876,"FCGRT","IgG receptor FcRn large subunit p51","P55899;M0R0A9"
-0.421602249145508,18.3577914237976,-1.46654319127569,0.183577715476588,0.857467850734167,-4.82692575665153,"Q01469;I6L8B7",3,-1.57248945903218,0.151051728717674,0.824524440806243,0.421602249145501,"Non-significant",0.0837964663384876,"FABP5","Fatty acid-binding protein 5","Q01469;I6L8B7"
0.0589795112610005,18.4853689670563,1.45120754052726,0.187669932565088,0.861761924230363,-4.84437566709471,"Q08379;A0A6Q8KRG2;B7ZC06",15,1.5714375997,0.151294346147438,0.824524440806243,-0.0589795112610005,"Non-significant",0.0837964663384876,"GOLGA2","Golgin subfamily A member 2","Q08379;A0A6Q8KRG2;B7ZC06"
0.148859024047848,16.7354426383972,1.96489616806567,0.0878519779628599,0.812311493919424,-4.22104031407029,"Q16637;A0A0G2JQN8;A0A0G2JRY6;E7EQZ4;A0A1W2PRV5;A0A0G2JRX5",2,1.57929436578204,0.149490544481934,0.824524440806243,-0.148859024047852,"Non-significant",0.0837964663384876,"SMN1","Survival motor neuron protein","Q16637;A0A0G2JQN8;A0A0G2JRY6;E7EQZ4;A0A1W2PRV5;A0A0G2JRX5"
0.167520999908454,17.4844582080841,1.61754664372482,0.147386436490029,0.849331693302849,-4.6505459447344,"Q2NL82;I3L1Q5",3,1.577803502114,0.149831335912005,0.824524440806243,-0.167520999908451,"Non-significant",0.0837964663384876,"TSR1","Pre-rRNA-processing protein TSR1 homolog","Q2NL82;I3L1Q5"
-0.112825393676751,16.2619605064392,-1.93710932983676,0.0916027338700792,0.817896604047233,-4.25628548143088,"Q5QJE6",3,-1.58101983632496,0.149096993320851,0.824524440806243,0.112825393676751,"Non-significant",0.0837964663384876,"DNTTIP2","Deoxynucleotidyltransferase terminal-interacting protein 2","Q5QJE6"
0.168316841125495,17.6431307792664,1.79595507669135,0.113174068744811,0.832510704130184,-4.43326977685689,"Q7Z7N9",2,1.57300893105131,0.150932038118238,0.824524440806243,-0.168316841125502,"Non-significant",0.0837964663384876,"TMEM179B","Transmembrane protein 179B","Q7Z7N9"
0.237615108490026,17.8730752468109,1.82611057120539,0.108191248698246,0.82919710756044,-4.39578243567734,"Q8N131;E9PKT4",1,1.57912568384001,0.149529067995193,0.824524440806243,-0.237615108490026,"Non-significant",0.0837964663384876,"TMEM123","Porimin","Q8N131;E9PKT4"
0.0329847335815288,19.9305624961853,1.30421898723016,0.231176400490688,0.873713490000865,-5.00660492767091,"Q969V3;K7EMW4;A0A0C4DGP7;K7ENM2",29,1.57162553600052,0.151250971958292,0.824524440806243,-0.0329847335815252,"Non-significant",0.0837964663384876,"NCLN","Nicalin","Q969V3;K7EMW4;A0A0C4DGP7;K7ENM2"
0.0596327781677175,18.3682215213776,1.69718345492297,0.131064160851988,0.849331693302849,-4.55459467359672,"Q99426;K7EK42;A0A494C0X0;K7EP07",7,1.57541025438919,0.150379857303802,0.824524440806243,-0.0596327781677246,"Non-significant",0.0837964663384876,"TBCB","Tubulin-folding cofactor B","Q99426;K7EK42;A0A494C0X0;K7EP07"
0.0564122200012029,17.6932666301728,1.90958083510155,0.0954716998341056,0.818215040859192,-4.29108401669924,"Q9BRK5;A0A5F9UP49",6,1.57591760169181,0.15026342548212,0.824524440806243,-0.0564122200011994,"Non-significant",0.0837964663384876,"SDF4","45 kDa calcium-binding protein","Q9BRK5;A0A5F9UP49"
0.162804126739523,17.276088476181,1.62178440564613,0.146472358154271,0.849331693302849,-4.64548670733985,"Q9H190",3,1.57194895968886,0.15117635444534,0.824524440806243,-0.162804126739523,"Non-significant",0.0837964663384876,"SDCBP2","Syntenin-2","Q9H190"
0.14564180374143,21.2783915996552,1.48030082758187,0.179974832795611,0.856446643745208,-4.81119376871362,"Q9H3K2",7,1.57505984155259,0.150460321233081,0.824524440806243,-0.145641803741427,"Non-significant",0.0837964663384876,"GHITM","Growth hormone-inducible transmembrane protein","Q9H3K2"
0.0936255455017054,17.4825389385223,1.8018081154973,0.112190118557875,0.831480870261982,-4.42600882144823,"Q9Y3B9",4,1.57125385182944,0.151336764451779,0.824524440806243,-0.0936255455016983,"Non-significant",0.0837964663384876,"RRP15","RRP15-like protein","Q9Y3B9"
