"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BF_vs_BFM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.112100124140035,18.1253478082442,-1.31444295866087,0.2259925545562,0.550414257093145,-5.44095321266859,"LRP1_HUMAN",47,-1.96092529524148,0.0842300562759971,0.311113569564109,0.112100124140035,"Non-significant",0.507081046241688,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
0.875259093046239,15.837366703768,1.93574424135173,0.0898224995264636,0.334617723557813,-4.6331066397987,"C1QBP_HUMAN",2,1.95311710170769,0.0852657098153519,0.31360439033782,-0.87525909304623,"Non-significant",0.503617865993523,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial","C1QBP_HUMAN"
0.585714679303443,14.8451757255548,2.02583302308148,0.0782256859623741,0.310045184544935,-4.50583562091843,"NCPR_HUMAN",1,1.94528957466357,0.0863161688675105,0.316128415936705,-0.585714679303445,"Non-significant",0.500136464837902,"POR","NADPH--cytochrome P450 reductase","NCPR_HUMAN"
0.553534954013235,15.7147918884848,1.97785801604031,0.0842077884465803,0.32485493498503,-4.57382627538056,"F10A1_HUMAN",2,1.93093166889341,0.088275287555426,0.319262289992124,-0.553534954013239,"Non-significant",0.49585237558991,"ST13;ST13P4;ST13P5","Hsc70-interacting protein","F10A1_HUMAN"
0.278996373680986,18.2834461524644,1.90719030937759,0.0938329322138794,0.337209909139646,-4.67306816668177,"HSP76_HUMAN",5,1.93138512877321,0.0882127685362204,0.319262289992124,-0.278996373680986,"Non-significant",0.49585237558991,"HSPA6","Heat shock 70 kDa protein 6","HSP76_HUMAN"
0.350734308556039,18.5456033251285,1.86733370024017,0.0997192261977425,0.338110501326721,-4.7285128986803,"MDHM_HUMAN",6,1.93153376621207,0.0881922849360823,0.319262289992124,-0.350734308556039,"Non-significant",0.49585237558991,"MDH2","Malate dehydrogenase, mitochondrial","MDHM_HUMAN"
-0.10183022690827,19.8100299242265,-1.23237153233199,0.253626685188056,0.577816175179089,-5.53460191737638,"VINC_HUMAN",51,-1.92043314059676,0.0897346200701133,0.323193569381155,0.101830226908273,"Non-significant",0.490537289017698,"VCL","Vinculin","VINC_HUMAN"
0.766532904382057,14.9563267970463,1.91129111051065,0.0932465615590409,0.337209909139646,-4.66734104849528,"CGRE1_HUMAN",2,1.91748264497006,0.0901488770157289,0.3233439059903,-0.766532904382053,"Non-significant",0.490335319716787,"CGREF1","Cell growth regulator with EF hand domain protein 1","CGRE1_HUMAN"
0.384358394889329,15.4899959310378,1.88772431525035,0.0966649615886462,0.337209909139646,-4.70019758902886,"2AAA_HUMAN",4,1.89506528300174,0.0933564026121678,0.329015328123868,-0.384358394889324,"Non-significant",0.48278386872314,"PPP2R1A","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform","2AAA_HUMAN"
-0.684290472553371,20.0161654034051,-1.87336494891452,0.0988063379792001,0.338110501326721,-4.72014880756947,"B2MG_HUMAN",3,-1.8967682100351,0.0931089799642481,0.329015328123868,0.684290472553371,"Non-significant",0.48278386872314,"B2M;cRAP-B2M","Beta-2-microglobulin","B2MG_HUMAN"
0.178434637659848,21.6286720146181,1.67809916689053,0.132774400242902,0.415345547871151,-4.98557671137504,"CYTC_HUMAN",9,1.88804217718129,0.0943834293811555,0.329015328123868,-0.178434637659848,"Non-significant",0.48278386872314,"CST3","Cystatin-C","CYTC_HUMAN"
-0.309851605451009,16.1539060901845,-2.22163706481764,0.0578400344880831,0.268274048949858,-4.22417482215102,"IF6_HUMAN",2,-1.89293130786735,0.0936673362031693,0.329015328123868,0.309851605451012,"Non-significant",0.48278386872314,"EIF6","Eukaryotic translation initiation factor 6","IF6_HUMAN"
-0.388070495905776,17.5169109821859,-2.05190673160914,0.0751501682254689,0.303396958231196,-4.46869375875219,"PGAM4_HUMAN",2,-1.89034989946775,0.0940447796937663,0.329015328123868,0.388070495905772,"Non-significant",0.48278386872314,"PGAM4","Probable phosphoglycerate mutase 4","PGAM4_HUMAN"
-0.228517678354876,18.2143016726559,-1.82005796466975,0.10715865938427,0.355506274725751,-4.79373664655354,"PTK7_HUMAN",6,-1.89029607123929,0.0940526656155728,0.329015328123868,0.228517678354876,"Non-significant",0.48278386872314,"PTK7","Inactive tyrosine-protein kinase 7","PTK7_HUMAN"
-0.239529375741952,17.5363619487158,-1.79224143137692,0.111779145596841,0.366483379121244,-4.83182049044882,"PTPRK_HUMAN",7,-1.89789169585041,0.0929460874921863,0.329015328123868,0.239529375741952,"Non-significant",0.48278386872314,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","PTPRK_HUMAN"
-0.394154761328709,15.9539462932538,-1.87100265693532,0.0991629383939972,0.338110501326721,-4.72342594514205,"ECH1_HUMAN",4,-1.88149898727704,0.0953499288568517,0.331054952990989,0.394154761328712,"Non-significant",0.480099910152202,"ECH1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial","ECH1_HUMAN"
0.309538163184815,17.0225787937602,1.82734923185072,0.105977828298919,0.353802903705621,-4.78371739948859,"6PGD_HUMAN",5,1.85887614666069,0.0987644250067428,0.334873128538487,-0.309538163184818,"Non-significant",0.475119700461537,"PGD","6-phosphogluconate dehydrogenase, decarboxylating","6PGD_HUMAN"
-0.323725908886864,15.2464301870123,-2.12742028490807,0.0668955167538632,0.286036002671691,-4.36044689304961,"FAT1_HUMAN",2,-1.86043621293265,0.0985252914302369,0.334873128538487,0.323725908886862,"Non-significant",0.475119700461537,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
0.414667421082427,17.2130393220148,1.90514876526949,0.0941261698311295,0.337209909139646,-4.67591782876968,"GDIR1_HUMAN",3,1.86943645882891,0.0971563664145212,0.334873128538487,-0.414667421082424,"Non-significant",0.475119700461537,"ARHGDIA","Rho GDP-dissociation inhibitor 1","GDIR1_HUMAN"
0.343473147355578,19.7601576592953,1.74763665386883,0.119582965511982,0.387222791508142,-4.89240562031985,"K1C14_HUMAN",13,1.86617634109298,0.0976501312458949,0.334873128538487,-0.343473147355574,"Non-significant",0.475119700461537,"KRT14","Keratin, type I cytoskeletal 14","K1C14_HUMAN"
-0.0974106547325597,19.4286911099081,-1.2178714572918,0.258792721894661,0.578948666506613,-5.55073694347047,"LAMB1_HUMAN",29,-1.86421905254319,0.0979477158172393,0.334873128538487,0.0974106547325597,"Non-significant",0.475119700461537,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
0.269568303555243,17.7752775143787,1.90237978841521,0.0945252984521805,0.337209909139646,-4.67978123609821,"LEG1_HUMAN",4,1.85907537505082,0.098733855863559,0.334873128538487,-0.269568303555243,"Non-significant",0.475119700461537,"LGALS1","Galectin-1","LEG1_HUMAN"
-0.112852034909256,18.4612478242325,-1.35291072349967,0.21395135971427,0.53657759466361,-5.39576047898827,"C1S_HUMAN",17,-1.84402562936528,0.101068427455605,0.336120287476879,0.11285203490926,"Non-significant",0.473505273685367,"C1S","Complement C1s subcomponent","C1S_HUMAN"
-0.158817743285979,24.7313286000077,-1.56297176523075,0.157609261689283,0.454816050987137,-5.13599810764243,"FETUA_HUMAN",12,-1.8494467365614,0.100221536265776,0.336120287476879,0.158817743285979,"Non-significant",0.473505273685367,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
0.461426327019984,15.108903370479,1.86758066000322,0.0996816887288333,0.338110501326721,-4.72817060306988,"HEXA_HUMAN",3,1.85221288191171,0.0997919945972573,0.336120287476879,-0.461426327019982,"Non-significant",0.473505273685367,"HEXA","Beta-hexosaminidase subunit alpha","HEXA_HUMAN"
0.511775234426054,15.6521501301352,1.8983181820335,0.0951136901200437,0.337209909139646,-4.68544476385039,"HNRH1_HUMAN",2,1.84588511593522,0.100777177509012,0.336120287476879,-0.511775234426056,"Non-significant",0.473505273685367,"HNRNPH1","Heterogeneous nuclear ribonucleoprotein H","HNRH1_HUMAN"
-0.256248938217635,18.6751388328091,-1.71465537062276,0.12567913260278,0.398856548514133,-4.93679819329069,"VAS1_HUMAN",9,-1.84423240946428,0.101036000400345,0.336120287476879,0.256248938217642,"Non-significant",0.473505273685367,"ATP6AP1","V-type proton ATPase subunit S1","VAS1_HUMAN"
0.442415899622887,16.661321021697,1.93249661187085,0.0902701794553811,0.33484835797979,-4.63766143591762,"RLA2_HUMAN",2,1.8402058427379,0.101669213237119,0.336827775151981,-0.44241589962288,"Non-significant",0.472592103342582,"RPLP2","Large ribosomal subunit protein P2","RLA2_HUMAN"
-0.712419648471037,15.9222283503309,-1.83446303090074,0.104837657762007,0.351347826013214,-4.77392765907967,"DERM_HUMAN",1,-1.81600457107961,0.105554628625895,0.348370409305234,0.712419648471037,"Non-significant",0.457958741210943,"DPT","Dermatopontin","DERM_HUMAN"
-0.387466317581325,17.2327723881294,-1.91235791878071,0.0930945973417822,0.337209909139646,-4.66585049093256,"CAH9_HUMAN",2,-1.78509164003469,0.11072082951846,0.364036666750089,0.387466317581321,"Non-significant",0.438854870842033,"CA9","Carbonic anhydrase 9","CAH9_HUMAN"
0.198845521210743,19.4823563948238,1.63972655578495,0.140620693414353,0.429784372829784,-5.0362712929515,"ATPA_HUMAN",8,1.77963255616292,0.111657430237577,0.365212945933119,-0.198845521210739,"Non-significant",0.437453836155083,"ATP5F1A","ATP synthase subunit alpha, mitochondrial","ATPA_HUMAN"
0.482097510321683,19.6649098388086,1.74531215326008,0.12000337663098,0.387222791508142,-4.89554592527008,"H2A1B_HUMAN",4,1.77325153017797,0.11276160081806,0.365212945933119,-0.482097510321683,"Non-significant",0.437453836155083,"H2AC12;H2AC14;H2AC17;H2AC25;H2AC6;H2AC7;H2AC8;H2AJ","Histone H2A type 1-B/E","H2A1B_HUMAN"
0.361071966771046,15.4703824746764,2.0412191336758,0.0763962808291553,0.306999869257902,-4.48393365815626,"MMP2_HUMAN",1,1.77339123457215,0.112737317489514,0.365212945933119,-0.36107196677105,"Non-significant",0.437453836155083,"MMP2","72 kDa type IV collagenase","MMP2_HUMAN"
0.225438256728005,19.6881363529229,1.62409947843848,0.143936949731888,0.43584342657458,-5.05676095150266,"PEBP1_HUMAN",10,1.77382609553812,0.112661761519384,0.365212945933119,-0.225438256728005,"Non-significant",0.437453836155083,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN"
0.426436059189587,14.6943427265481,1.92138056353162,0.0918188297358602,0.335228566709355,-4.65323299021358,"PGM2_HUMAN",1,1.765230735173,0.114163993825978,0.368380470784198,-0.426436059189589,"Non-significant",0.433703401427064,"PGM2","Phosphopentomutase","PGM2_HUMAN"
0.318694804760341,16.7569266647207,1.66554669960035,0.13529534823221,0.420918861166877,-5.00221851772531,"DPYL2_HUMAN",8,1.75187673320284,0.116535037303577,0.372820428173289,-0.318694804760337,"Non-significant",0.428500299108104,"DPYSL2","Dihydropyrimidinase-related protein 2","DPYL2_HUMAN"
-0.27202443451197,17.0269528088807,-1.89370306873312,0.0957865300846906,0.337209909139646,-4.69187513842389,"PSB4_HUMAN",3,-1.75421713739938,0.116116200886879,0.372820428173289,0.27202443451197,"Non-significant",0.428500299108104,"PSMB4","Proteasome subunit beta type-4","PSB4_HUMAN"
0.336709514991956,17.3957656510035,2.06587179134671,0.0735518186249526,0.303396958231196,-4.44874891423889,"RL22_HUMAN",1,1.75024144736657,0.116828521270892,0.372820428173289,-0.336709514991952,"Non-significant",0.428500299108104,"RPL22","Large ribosomal subunit protein eL22","RL22_HUMAN"
-0.178893089426598,21.8635071026046,-1.59279518911632,0.150797083005313,0.445354022309342,-5.09752448493356,"APOM_HUMAN",8,-1.74440221246301,0.11788211190458,0.374804663491485,0.178893089426598,"Non-significant",0.426195014059558,"APOM","Apolipoprotein M","APOM_HUMAN"
-0.270357565298838,16.7439250108013,-2.07807896687929,0.0721819485923921,0.300010338755049,-4.43128624303179,"H10_HUMAN",2,-1.73015651595136,0.12048969976365,0.381697297061489,0.270357565298845,"Non-significant",0.418280915438474,"H1-0","Histone H1.0","H10_HUMAN"
0.663394198185966,17.0534254611564,1.7403563373225,0.120904322993881,0.388685008735884,-4.90223526052567,"KPLCE_HUMAN",1,1.72029567510829,0.122325926759658,0.386105107008667,-0.663394198185966,"Non-significant",0.413294453928879,"KPLCE","Protein KPLCE","KPLCE_HUMAN"
-0.133909783769596,17.5827164554693,-1.41345830195822,0.196124952884164,0.501107954387391,-5.32305323004277,"ATRN_HUMAN",12,-1.71390194807245,0.12353035619359,0.386981207751611,0.133909783769592,"Non-significant",0.412310124303924,"ATRN","Attractin","ATRN_HUMAN"
0.249401844410954,16.6290550327303,2.1472532538208,0.0648796434197839,0.284999093367571,-4.33186444745258,"DHSO_HUMAN",2,1.71346202532419,0.123613629949085,0.386981207751611,-0.249401844410947,"Non-significant",0.412310124303924,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN"
0.423833436429089,15.6802497207084,1.85059926451344,0.102294504166892,0.344153603166132,-4.75166989822811,"RAC1_HUMAN",1,1.71096433212789,0.124087408671848,0.386981207751611,-0.423833436429089,"Non-significant",0.412310124303924,"RAC1;RAC2;RAC3","Ras-related C3 botulinum toxin substrate 2","RAC1_HUMAN"
-0.5808782572356,14.9027417004988,-1.72253548652549,0.124196712769788,0.397796113225742,-4.92622402407403,"RS3A_HUMAN",2,-1.70939044317132,0.124386816777304,0.386981207751611,0.580878257235598,"Non-significant",0.412310124303924,"RPS3A","Small ribosomal subunit protein eS1","RS3A_HUMAN"
0.15969365549865,18.1020504426392,1.50895024950318,0.170663236886691,0.471769712158115,-5.20474376986351,"APOA5_HUMAN",9,1.69926929698897,0.126328227699763,0.391617505869267,-0.159693655498653,"Non-significant",0.407137902843121,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
0.229534421736986,17.85393711806,1.67683942586115,0.133025417405737,0.415345547871151,-4.98724937639832,"RAN_HUMAN",5,1.69387655895821,0.127374043591185,0.393454341057467,-0.229534421736989,"Non-significant",0.40510565867293,"RAN","GTP-binding nuclear protein Ran","RAN_HUMAN"
0.305870880569849,14.94170438542,1.65169145339348,0.138129341764416,0.425032848637604,-5.02052177507611,"FAS_HUMAN",5,1.68383809816775,0.129342108969115,0.398116846046779,-0.305870880569847,"Non-significant",0.399989445147962,"FASN","Fatty acid synthase","FAS_HUMAN"
0.361115290644067,16.1163975764085,1.88415946388619,0.0971923959670367,0.337209909139646,-4.70515558513492,"ARSB_HUMAN",1,1.6732759645216,0.131443055541678,0.403153965406985,-0.361115290644069,"Non-significant",0.394529064139706,"ARSB","Arylsulfatase B","ARSB_HUMAN"
-0.394296151414292,15.961782000066,-1.81914621740437,0.107307193523211,0.355506274725751,-4.79498846113967,"LZIC_HUMAN",1,-1.66301863242011,0.133513367354369,0.408061981914058,0.394296151414292,"Non-significant",0.389273865442508,"LZIC","Protein LZIC","LZIC_HUMAN"
0.277240415348398,18.2983875642373,1.55064278116382,0.160506257098425,0.456785020201419,-5.15179663115719,"CPVL_HUMAN",9,1.64607257484321,0.136999364428258,0.411251072859071,-0.277240415348398,"Non-significant",0.385892956066488,"CPVL","Probable serine carboxypeptidase CPVL","CPVL_HUMAN"
-0.139208140608506,17.8535715750251,-1.47038659888086,0.180568133923275,0.486748882749698,-5.25303430292011,"CSPG2_HUMAN",8,-1.65416369606525,0.135324654007912,0.411251072859071,0.139208140608506,"Non-significant",0.385892956066488,"VCAN","Versican core protein","CSPG2_HUMAN"
-0.212866691647918,17.6180105421169,-1.88352347325913,0.0972867825710267,0.337209909139646,-4.70603978194208,"EMAL2_HUMAN",3,-1.64966962468162,0.136252513061302,0.411251072859071,0.212866691647918,"Non-significant",0.385892956066488,"EML2","Echinoderm microtubule-associated protein-like 2","EMAL2_HUMAN"
0.213997682578295,17.1276716104362,1.87104596373558,0.0991563899502783,0.338110501326721,-4.72336587995106,"PSB6_HUMAN",3,1.64415253568042,0.137399551992086,0.411251072859071,-0.213997682578299,"Non-significant",0.385892956066488,"PSMB6","Proteasome subunit beta type-6","PSB6_HUMAN"
-0.274548256625948,17.191281557698,-1.92067837444797,0.0919175102267586,0.335228566709355,-4.65421564849397,"SDC2_HUMAN",2,-1.6490998234927,0.136370571211447,0.411251072859071,0.274548256625948,"Non-significant",0.385892956066488,"SDC2","Syndecan-2","SDC2_HUMAN"
0.536081002893603,15.5314102519723,1.69542709216429,0.129365962450164,0.406846577560661,-4.9625125779275,"T132C_HUMAN",1,1.64600085333446,0.137014293913308,0.411251072859071,-0.536081002893599,"Non-significant",0.385892956066488,"TMEM132C","Transmembrane protein 132C","T132C_HUMAN"
0.402009429920998,17.2299890839452,1.71067815337736,0.126433591342569,0.399070390128546,-4.94212727031988,"BLVRB_HUMAN",2,1.63511457345044,0.139297703928132,0.411259887787819,-0.402009429920994,"Non-significant",0.385883647315367,"BLVRB","Flavin reductase (NADPH)","BLVRB_HUMAN"
-0.31721166318852,16.6889677323376,-1.80908580375002,0.108959166830344,0.359606679881136,-4.80878549338473,"DSG2_HUMAN",2,-1.63986214598977,0.138297651262054,0.411259887787819,0.317211663188516,"Non-significant",0.385883647315367,"DSG2","Desmoglein-2","DSG2_HUMAN"
-0.740350484825171,15.7370530034409,-1.62122167027516,0.144555441816003,0.43584342657458,-5.06052415659916,"MEGF8_HUMAN",2,-1.63645152434367,0.139015415589635,0.411259887787819,0.740350484825175,"Non-significant",0.385883647315367,"MEGF8","Multiple epidermal growth factor-like domains protein 8","MEGF8_HUMAN"
0.820604762102938,15.2681419423644,1.59677639147384,0.149908318399817,0.445354022309342,-5.09236153049299,"RPN1_HUMAN",4,1.63927051023676,0.138421917507794,0.411259887787819,-0.820604762102938,"Non-significant",0.385883647315367,"RPN1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","RPN1_HUMAN"
-0.121369067416424,18.5853080753748,-1.28528159302044,0.235503389909312,0.550706852220101,-5.47467036892693,"CSTN3_HUMAN",18,-1.6327943163901,0.139788853857553,0.411310932706292,0.121369067416424,"Non-significant",0.385829746724929,"CLSTN3","Calsyntenin-3","CSTN3_HUMAN"
0.23886413409075,17.4712240658717,1.55579236265516,0.15929041417061,0.454816050987137,-5.14520558360442,"EF1G_HUMAN",6,1.61189989027161,0.144283443475617,0.423101449110929,-0.238864134090754,"Non-significant",0.373555487219396,"EEF1G","Elongation factor 1-gamma","EF1G_HUMAN"
-0.109738488031034,17.9867672711959,-1.26289224278391,0.243034408900083,0.561047518418276,-5.50023017734903,"PLSL_HUMAN",12,-1.58988825232735,0.149160156819529,0.435929347203203,0.109738488031027,"Non-significant",0.360583892855712,"LCP1","Plastin-2","PLSL_HUMAN"
0.444036378830269,23.1388314203671,1.53666430815365,0.163849131716944,0.458777568807443,-5.16963166797288,"K2C6B_HUMAN",5,1.57696160555795,0.152093213639399,0.439185449182669,-0.444036378830265,"Non-significant",0.357352057092475,"KRT6B","Keratin, type II cytoskeletal 6B","K2C6B_HUMAN"
0.602606448788833,16.1807755167546,1.55919661509216,0.158491244804867,0.454816050987137,-5.14084234583494,"METK2_HUMAN",3,1.58168440659955,0.15101561687783,0.439185449182669,-0.602606448788833,"Non-significant",0.357352057092475,"MAT2A","S-adenosylmethionine synthase isoform type-2","METK2_HUMAN"
-0.23561745089858,16.8454971961817,-1.71702215848133,0.125232161240791,0.398856548514133,-4.93362441922894,"NRP1_HUMAN",3,-1.57606672031885,0.152298179958506,0.439185449182669,0.235617450898584,"Non-significant",0.357352057092475,"NRP1","Neuropilin-1","NRP1_HUMAN"
0.475264298694935,15.6947061176324,1.60828005827398,0.147367092772876,0.441084953540885,-5.07740814931466,"PHB1_HUMAN",2,1.57855512511075,0.151728847598507,0.439185449182669,-0.475264298694936,"Non-significant",0.357352057092475,"PHB1","Prohibitin 1","PHB1_HUMAN"
-0.349975395587311,16.2303312973319,-1.5566941709587,0.159078353899113,0.454816050987137,-5.14405020314588,"CRIM1_HUMAN",4,-1.57009456073186,0.153672453892975,0.440592568707401,0.349975395587318,"Non-significant",0.355962832188852,"CRIM1","Cysteine-rich motor neuron 1 protein","CRIM1_HUMAN"
0.128742887449935,22.5203039638451,1.29544413835717,0.232150933003048,0.550414257093145,-5.46297431424573,"VTNC_HUMAN",14,1.56953701117665,0.153801322947399,0.440592568707401,-0.128742887449931,"Non-significant",0.355962832188852,"VTN","Vitronectin","VTNC_HUMAN"
-0.229003702248292,19.5854369262628,-1.93747840418447,0.0895843253609111,0.334617723557813,-4.63067347752815,"LAMP2_HUMAN",2,-1.55682334479837,0.156766454431406,0.444683929563595,0.229003702248292,"Non-significant",0.351948565239537,"LAMP2","Lysosome-associated membrane glycoprotein 2","LAMP2_HUMAN"
0.293475458991526,16.7239685167749,1.5576416827533,0.158855822375796,0.454816050987137,-5.14283590363733,"NB5R3_HUMAN",4,1.55692819242771,0.156741792415193,0.444683929563595,-0.293475458991523,"Non-significant",0.351948565239537,"CYB5R3","NADH-cytochrome b5 reductase 3","NB5R3_HUMAN"
0.204883472435764,17.9704221135323,1.54395061509291,0.1620988735419,0.456824098163536,-5.16034543434672,"PSME1_HUMAN",5,1.55764081932289,0.156574262450395,0.444683929563595,-0.20488347243576,"Non-significant",0.351948565239537,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN"
0.698564491346566,15.608984454644,1.54571000215659,0.161678790484662,0.456824098163536,-5.15809976160216,"ACDSB_HUMAN",1,1.54603099092997,0.159323749102699,0.45036606952179,-0.698564491346568,"Non-significant",0.346434336572647,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","ACDSB_HUMAN"
0.766830986080823,15.1827255573689,1.52403225839834,0.166923988912013,0.465884316320345,-5.18567710201059,"TEBP_HUMAN",2,1.54400774834828,0.159807314991603,0.45036606952179,-0.766830986080823,"Non-significant",0.346434336572647,"PTGES3","Prostaglandin E synthase 3","TEBP_HUMAN"
-0.205920668518591,18.390524557251,-1.41885726066632,0.194600426463909,0.501107954387391,-5.31648002247749,"CADM1_HUMAN",10,-1.54165494329128,0.160371304177307,0.45049285445276,0.205920668518591,"Non-significant",0.346312093245069,"CADM1","Cell adhesion molecule 1","CADM1_HUMAN"
0.404100021548008,15.0439166645854,1.59029004141415,0.151358797904673,0.445354022309342,-5.10077002040094,"GAPR1_HUMAN",2,1.53574093895758,0.161796836264601,0.451574449767441,-0.404100021548011,"Non-significant",0.345270638578165,"GLIPR2","Golgi-associated plant pathogenesis-related protein 1","GAPR1_HUMAN"
-0.0939675725957656,19.8563298863423,-1.14806181479283,0.284897845515136,0.599571777393025,-5.62659717933363,"MASP1_HUMAN",14,-1.53670484960567,0.161563719992383,0.451574449767441,0.0939675725957727,"Non-significant",0.345270638578165,"MASP1","Mannan-binding lectin serine protease 1","MASP1_HUMAN"
-0.555366870833806,15.0711636435161,-1.49985106393167,0.172955413480823,0.47658825048049,-5.21619845189493,"SORT_HUMAN",3,-1.51931510260676,0.165815877854256,0.461308275568893,0.55536687083381,"Non-significant",0.336008754362756,"SORT1","Sortilin","SORT_HUMAN"
0.520204806789884,16.8546891785855,1.48380968955121,0.17706366554216,0.48028519278311,-5.2363020574961,"ANXA6_HUMAN",4,1.51589307789493,0.166664314761804,0.462187301000786,-0.520204806789888,"Non-significant",0.335181991312664,"ANXA6","Annexin A6","ANXA6_HUMAN"
-0.270959303618168,15.6521680720569,-1.58456434403392,0.152649817839673,0.44763527663796,-5.10817853067717,"CAND1_HUMAN",3,-1.51134358444633,0.167798286040632,0.463850039118689,0.27095930361817,"Non-significant",0.333622402440379,"CAND1","Cullin-associated NEDD8-dissociated protein 1","CAND1_HUMAN"
0.330614516930337,16.0390035796294,1.60285387175407,0.148560813914244,0.443129850438362,-5.0844679972992,"DDAH2_HUMAN",2,1.50094463160018,0.170416100408109,0.466628312789396,-0.330614516930332,"Non-significant",0.331028913816676,"DDAH2","Putative hydrolase DDAH2","DDAH2_HUMAN"
0.487696110805285,15.8042874778636,1.5185851332768,0.168265890558697,0.468124336554324,-5.19257483466806,"ILK_HUMAN",2,1.50134186328697,0.170315438202856,0.466628312789396,-0.487696110805283,"Non-significant",0.331028913816676,"ILK","Integrin-linked protein kinase","ILK_HUMAN"
0.648449643485385,15.6660761881305,1.46684369483911,0.181503357875222,0.487209967107072,-5.25743676216373,"PHB2_HUMAN",4,1.50362931100951,0.169736806178059,0.466628312789396,-0.648449643485385,"Non-significant",0.331028913816676,"PHB2","Prohibitin-2","PHB2_HUMAN"
-0.156352617412303,17.0624101522946,-1.30781183270362,0.228125950941808,0.550414257093145,-5.4486620244354,"ACTN1_HUMAN",12,-1.48357893695702,0.174868716048603,0.475289747866336,0.156352617412296,"Non-significant",0.323041553458445,"ACTN1","Alpha-actinin-1","ACTN1_HUMAN"
0.443040968064295,16.8227951317566,1.51250392107274,0.169775463484003,0.47081502333583,-5.20026020397293,"CYC_HUMAN",2,1.48331416221841,0.174937396230449,0.475289747866336,-0.443040968064306,"Non-significant",0.323041553458445,"CYCS;cRAP-CYCS","Cytochrome c","CYC_HUMAN"
-0.143103770989491,19.8728532461748,-1.34030008443561,0.217836321546977,0.541173311515797,-5.41066364674731,"HGFA_HUMAN",8,-1.47801430747905,0.17631716453106,0.475289747866336,0.143103770989491,"Non-significant",0.323041553458445,"HGFAC","Hepatocyte growth factor activator","HGFA_HUMAN"
-0.45088673356757,15.0648921647159,-1.53681103507316,0.163813718289338,0.458777568807443,-5.16944489073238,"PI16_HUMAN",1,-1.47854393657231,0.176178848594158,0.475289747866336,0.450886733567566,"Non-significant",0.323041553458445,"PI16","Peptidase inhibitor 16","PI16_HUMAN"
-0.60230474389423,14.5209908249066,-1.49040116365569,0.175365115758452,0.478669561252631,-5.2280554594888,"UBE2N_HUMAN",1,-1.47983306276236,0.175842586487995,0.475289747866336,0.602304743894228,"Non-significant",0.323041553458445,"UBE2N","Ubiquitin-conjugating enzyme E2 N","UBE2N_HUMAN"
-0.154164829720962,19.1053139709819,-1.41288827154658,0.196286525912112,0.501107954387391,-5.3237463988021,"B4GA1_HUMAN",6,-1.47093254239573,0.178175860869673,0.478813149333981,0.154164829720965,"Non-significant",0.319833931355072,"B4GAT1","Beta-1,4-glucuronyltransferase 1","B4GA1_HUMAN"
0.225547375378909,16.7279160204552,1.43892494834006,0.189024946958005,0.49281328672999,-5.29192268569699,"AMPL_HUMAN",5,1.46050337297747,0.180944633946681,0.483261360817597,-0.225547375378905,"Non-significant",0.315817927506555,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
0.269883775721215,15.605794170931,1.76255667775799,0.116917274390818,0.380090614873519,-4.87220860671626,"PCD18_HUMAN",1,1.46202278808975,0.180538907188522,0.483261360817597,-0.269883775721214,"Non-significant",0.315817927506555,"PCDH18","Protocadherin-18","PCD18_HUMAN"
-0.229996153777151,17.3058030319012,-1.96160183405934,0.0863336918005689,0.328659785524405,-4.59675549087096,"OAF_HUMAN",1,-1.45602388694756,0.18214546291971,0.484976263234074,0.229996153777147,"Non-significant",0.314279517065226,"OAF","Out at first protein homolog","OAF_HUMAN"
-0.665248456863281,17.1296467219091,-1.42051650692124,0.194133997263704,0.501107954387391,-5.3144570126068,"EHD3_HUMAN",2,-1.43532546845341,0.187785625951477,0.496944888188666,0.665248456863281,"Non-significant",0.303691772398857,"EHD3","EH domain-containing protein 3","EHD3_HUMAN"
0.132455833282346,19.5091230096895,1.45782470309263,0.183903585171939,0.491164036705363,-5.2686174721077,"TETN_HUMAN",5,1.43656345891435,0.187444024135144,0.496944888188666,-0.132455833282346,"Non-significant",0.303691772398857,"CLEC3B","Tetranectin","TETN_HUMAN"
