"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CF_vs_BF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.219257768832044,17.0824195572718,-1.48843235359096,0.175507418283335,0.729957546516079,-4.66134225040624,"GANAB_HUMAN",7,-1.57008024287003,0.152003002250289,0.708434999936205,0.219257768832044,"Non-significant",0.149699990813876,"GANAB","Neutral alpha-glucosidase AB","GANAB_HUMAN"
0.412285679582009,17.0601934171421,1.36931272565126,0.208636667852647,0.747541703560711,-4.78860225995376,"GRP75_HUMAN",8,1.44621086144948,0.183163361143002,0.708434999936205,-0.412285679582013,"Non-significant",0.149699990813876,"HSPA9","Stress-70 protein, mitochondrial","GRP75_HUMAN"
0.252463156625133,17.9282062772859,1.55913381089394,0.158138333154434,0.729957546516079,-4.58335022860463,"GTR1_HUMAN",4,1.52088172472811,0.163766345467871,0.708434999936205,-0.252463156625129,"Non-significant",0.149699990813876,"SLC2A1","Solute carrier family 2, facilitated glucose transporter member 1","GTR1_HUMAN"
0.186338050911779,19.8982840606928,2.20307210787018,0.0591993392152382,0.614831208380952,-3.81992023782632,"GTR3_HUMAN",3,1.59620529937838,0.146069232461701,0.708434999936205,-0.186338050911779,"Non-significant",0.149699990813876,"SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","GTR3_HUMAN"
0.478004460147964,18.0543414383302,1.44240299786887,0.187713467511794,0.733942746847916,-4.71116854166428,"H31T_HUMAN",2,1.42047144920152,0.190301116428719,0.708434999936205,-0.478004460147961,"Non-significant",0.149699990813876,"H3-3B;H3-4;H3C12;H3C13","Histone H3.1","H31T_HUMAN"
0.512130213651343,15.7205501558166,1.63283731181812,0.141704282508893,0.718032231227976,-4.50034164705754,"HEM2_HUMAN",2,1.59678751830482,0.145939401909272,0.708434999936205,-0.512130213651341,"Non-significant",0.149699990813876,"ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN"
-0.302979555271836,16.273167704888,-1.70003379730916,0.12810408946642,0.718032231227976,-4.42331373025363,"HSP13_HUMAN",2,-1.46956895515176,0.176889381455303,0.708434999936205,0.30297955527184,"Non-significant",0.149699990813876,"HSPA13","Heat shock 70 kDa protein 13","HSP13_HUMAN"
0.434557572918179,15.9548796459662,1.57299639713051,0.154920647748672,0.729957546516079,-4.56786437458187,"HYAS1_HUMAN",1,1.48969482608202,0.171635655367491,0.708434999936205,-0.434557572918184,"Non-significant",0.149699990813876,"HAS1","Hyaluronan synthase 1","HYAS1_HUMAN"
0.600081512048718,17.4286135578232,1.52213177149514,0.167025335186539,0.729957546516079,-4.62437945777315,"INO1_HUMAN",3,1.55993270198158,0.154365539154519,0.708434999936205,-0.600081512048718,"Non-significant",0.149699990813876,"ISYNA1","Inositol-3-phosphate synthase 1","INO1_HUMAN"
0.171473708660997,17.7191810152173,1.85224547402512,0.101675335581963,0.681520173896243,-4.24486467661613,"JAM1_HUMAN",4,1.59468992917708,0.146407637114144,0.708434999936205,-0.17147370866099,"Non-significant",0.149699990813876,"F11R","Junctional adhesion molecule A","JAM1_HUMAN"
-0.221461677396412,21.2010460658922,-1.36375365893713,0.2103082070239,0.747541703560711,-4.79440209018038,"K2C5_HUMAN",25,-1.54669765875183,0.157496255313085,0.708434999936205,0.221461677396416,"Non-significant",0.149699990813876,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN"
-0.591684776439266,20.9694828837265,-1.50746045908014,0.170671824085462,0.729957546516079,-4.64052014412243,"K2C6A_HUMAN",16,-1.60062433517948,0.145086418681814,0.708434999936205,0.591684776439266,"Non-significant",0.149699990813876,"KRT6A","Keratin, type II cytoskeletal 6A","K2C6A_HUMAN"
-0.314666729695189,15.5853265208986,-1.63159601988428,0.141967601097733,0.718032231227976,-4.50175296692987,"LSAMP_HUMAN",1,-1.4123210385843,0.192611102526592,0.708434999936205,0.314666729695182,"Non-significant",0.149699990813876,"LSAMP","Limbic system-associated membrane protein","LSAMP_HUMAN"
0.591326676142732,16.3488540367437,1.61853998862928,0.144764562747576,0.718032231227976,-4.51657066492978,"NDKA_HUMAN",1,1.5982541863329,0.145612806669415,0.708434999936205,-0.591326676142735,"Non-significant",0.149699990813876,"NME1","Nucleoside diphosphate kinase A","NDKA_HUMAN"
0.310042629945398,15.4352793400037,1.97533005260831,0.0841826216329111,0.661262424234154,-4.09741480902152,"NHRF1_HUMAN",2,1.63298339981872,0.138069753406667,0.708434999936205,-0.310042629945396,"Non-significant",0.149699990813876,"NHERF1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","NHRF1_HUMAN"
-0.489768977438068,17.0174494884581,-1.55598592535937,0.158877390944937,0.729957546516079,-4.5868581823981,"OSTP_HUMAN",1,-1.50633992863974,0.167394993318408,0.708434999936205,0.489768977438068,"Non-significant",0.149699990813876,"SPP1","Osteopontin","OSTP_HUMAN"
0.602655778307081,17.1365821932651,1.52329122008306,0.166740166993757,0.729957546516079,-4.62310074523138,"PCDGK_HUMAN",2,1.52801022567287,0.162013182273706,0.708434999936205,-0.602655778307088,"Non-significant",0.149699990813876,"PCDHGC3","Protocadherin gamma-C3","PCDGK_HUMAN"
-0.224688812819537,17.7156443289138,-1.70656465593383,0.126848934916812,0.718032231227976,-4.41576462500096,"PHS_HUMAN",3,-1.4863076217966,0.172510129094056,0.708434999936205,0.22468881281954,"Non-significant",0.149699990813876,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","PHS_HUMAN"
0.500802153855332,15.0898498748598,1.44408470755557,0.187254597899076,0.733942746847916,-4.70936204701704,"PI16_HUMAN",1,1.41695417587576,0.191295017606208,0.708434999936205,-0.500802153855332,"Non-significant",0.149699990813876,"PI16","Peptidase inhibitor 16","PI16_HUMAN"
0.312176911522204,15.8715029133827,1.68392833580287,0.131248882428464,0.718032231227976,-4.44188425489232,"PLA1A_HUMAN",1,1.438751436226,0.185207518770789,0.708434999936205,-0.31217691152221,"Non-significant",0.149699990813876,"PLA1A","Phospholipase A1 member A","PLA1A_HUMAN"
0.513806154068153,15.4998969253529,1.56503585312461,0.156761051139744,0.729957546516079,-4.57676453136934,"PLAK_HUMAN",2,1.53947553547514,0.159228430811832,0.708434999936205,-0.513806154068151,"Non-significant",0.149699990813876,"JUP","Junction plakoglobin","PLAK_HUMAN"
-0.229747342994681,17.1973942170281,-2.40444930632039,0.0433168964714157,0.611016525129507,-3.57234790170312,"PPAC_HUMAN",2,-1.54904732039755,0.156936341493385,0.708434999936205,0.229747342994678,"Non-significant",0.149699990813876,"ACP1","Low molecular weight phosphotyrosine protein phosphatase","PPAC_HUMAN"
0.442274396520013,16.0851711979133,1.39669757243682,0.200569906171976,0.747541703560711,-4.75984275522555,"PPGB_HUMAN",3,1.41274687610329,0.192489813026582,0.708434999936205,-0.442274396520009,"Non-significant",0.149699990813876,"CTSA","Lysosomal protective protein","PPGB_HUMAN"
0.284394123374291,18.9708980609062,1.41738453284483,0.194658108270891,0.747541703560711,-4.73791431275483,"PRDX3_HUMAN",8,1.50718856298654,0.167181290989005,0.708434999936205,-0.284394123374287,"Non-significant",0.149699990813876,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","PRDX3_HUMAN"
0.215915158864345,18.3607396497197,1.44941339407935,0.185807162171933,0.733942746847916,-4.70363085350622,"PSA3_HUMAN",5,1.45385945316591,0.181087846269855,0.708434999936205,-0.215915158864348,"Non-significant",0.149699990813876,"PSMA3","Proteasome subunit alpha type-3","PSA3_HUMAN"
-0.316193980061918,15.2490680686278,-1.65103627130564,0.137894928187465,0.718032231227976,-4.47960019461796,"PSD12_HUMAN",1,-1.42592404987265,0.188769194787015,0.708434999936205,0.316193980061918,"Non-significant",0.149699990813876,"PSMD12","26S proteasome non-ATPase regulatory subunit 12","PSD12_HUMAN"
-0.130596201347462,19.1142579051319,-1.19822908478105,0.265606561392435,0.777978762354315,-4.96065454225678,"QSOX1_HUMAN",17,-1.4854795883009,0.172724498608249,0.708434999936205,0.130596201347462,"Non-significant",0.149699990813876,"QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN"
0.277665362587602,17.3597569430786,2.08327957372894,0.0712660777107468,0.658944358130883,-3.96644805431718,"RAB15_HUMAN",1,1.55137580129751,0.156383229135594,0.708434999936205,-0.277665362587602,"Non-significant",0.149699990813876,"RAB15","Ras-related protein Rab-15","RAB15_HUMAN"
-0.325158520396258,14.3167358219001,-1.66901300082844,0.134225013857129,0.718032231227976,-4.4590227335368,"RAB2A_HUMAN",1,-1.44938090486503,0.182300632514257,0.708434999936205,0.325158520396259,"Non-significant",0.149699990813876,"RAB2A;RAB2B","Ras-related protein Rab-2A","RAB2A_HUMAN"
0.323054525507136,17.2332773950283,1.44819240969997,0.186137942077122,0.733942746847916,-4.70494501823041,"RCN1_HUMAN",5,1.48952015137934,0.171680655344995,0.708434999936205,-0.323054525507132,"Non-significant",0.149699990813876,"RCN1","Reticulocalbin-1","RCN1_HUMAN"
-0.394384640841039,16.6595547713243,-1.46432646772094,0.181808851416947,0.729957546516079,-4.68753443172401,"RL4_HUMAN",4,-1.49570315226383,0.170094101223914,0.708434999936205,0.394384640841039,"Non-significant",0.149699990813876,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
0.304275411457734,16.3865258328588,1.9991308076709,0.0811524616801718,0.661262424234154,-4.06865204339665,"RL8_HUMAN",1,1.58338058728534,0.148955560528905,0.708434999936205,-0.304275411457731,"Non-significant",0.149699990813876,"RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN"
0.531502424098509,15.2432812853745,1.49476535198543,0.173884583169408,0.729957546516079,-4.65442636698926,"RLA0L_HUMAN",2,1.4838996412806,0.173134182070955,0.708434999936205,-0.531502424098512,"Non-significant",0.149699990813876,"RPLP0;RPLP0P6","Large ribosomal subunit protein uL10","RLA0L_HUMAN"
-0.192425386695106,18.0976459288334,-1.82188889751393,0.106495994980608,0.685964633983525,-4.28083927525611,"ROA2_HUMAN",3,-1.46494843876338,0.178115294541431,0.708434999936205,0.192425386695106,"Non-significant",0.149699990813876,"HNRNPA2B1","Heterogeneous nuclear ribonucleoproteins A2/B1","ROA2_HUMAN"
0.527759142559134,17.2569251614712,1.50920256978628,0.170235122914395,0.729957546516079,-4.63860743926248,"RS28_HUMAN",2,1.49552081260801,0.170140703642871,0.708434999936205,-0.527759142559134,"Non-significant",0.149699990813876,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN"
-0.139986875374593,19.5285569749862,-1.18274247070762,0.271351020953997,0.777978762354315,-4.97552274382872,"SAHH_HUMAN",17,-1.42438225680491,0.18920127550703,0.708434999936205,0.1399868753746,"Non-significant",0.149699990813876,"AHCY","Adenosylhomocysteinase","SAHH_HUMAN"
0.337023119440257,17.2225189891051,1.55730962174943,0.158566234207938,0.729957546516079,-4.58538346444357,"SDC2_HUMAN",2,1.4221056096809,0.189840866409164,0.708434999936205,-0.337023119440246,"Non-significant",0.149699990813876,"SDC2","Syndecan-2","SDC2_HUMAN"
-0.570013553974308,15.3482412584514,-1.62897214482839,0.142525691222382,0.718032231227976,-4.50473480938076,"SEM7A_HUMAN",1,-1.6001850959853,0.145183839862327,0.708434999936205,0.570013553974302,"Non-significant",0.149699990813876,"SEMA7A","Semaphorin-7A","SEM7A_HUMAN"
0.480373971570359,15.9129499828324,1.46649568016968,0.181233675120048,0.729957546516079,-4.68518618536902,"SIAE_HUMAN",2,1.44214444024058,0.184275256671009,0.708434999936205,-0.480373971570355,"Non-significant",0.149699990813876,"SIAE","Sialate O-acetylesterase","SIAE_HUMAN"
0.76494626419824,16.2379439958313,1.50332794861089,0.171711755239468,0.729957546516079,-4.64505310047759,"SND1_HUMAN",1,1.52820957318856,0.161964395973569,0.708434999936205,-0.76494626419824,"Non-significant",0.149699990813876,"SND1","Staphylococcal nuclease domain-containing protein 1","SND1_HUMAN"
0.220143603468909,17.3832505734235,1.63446858906538,0.141358917994524,0.718032231227976,-4.49848625884083,"SPIT1_HUMAN",3,1.43351023600531,0.18665566945393,0.708434999936205,-0.220143603468916,"Non-significant",0.149699990813876,"SPINT1","Kunitz-type protease inhibitor 1","SPIT1_HUMAN"
-0.575528129813403,15.7011874009702,-1.66125937530875,0.135796691825891,0.718032231227976,-4.46790879086941,"TCPE_HUMAN",1,-1.62983572693949,0.13873853319893,0.708434999936205,0.575528129813403,"Non-significant",0.149699990813876,"CCT5","T-complex protein 1 subunit epsilon","TCPE_HUMAN"
-0.430852434933277,14.7824648222552,-1.50466347670542,0.171375055057841,0.729957546516079,-4.64358880953076,"TCPQ_HUMAN",2,-1.45221782433127,0.181531576223335,0.708434999936205,0.43085243493327,"Non-significant",0.149699990813876,"CCT8","T-complex protein 1 subunit theta","TCPQ_HUMAN"
0.485578320255325,15.8543616145623,1.47754314991017,0.178329419393118,0.729957546516079,-4.6732000708422,"TCPZ_HUMAN",2,1.4535947352909,0.181159334927413,0.708434999936205,-0.485578320255319,"Non-significant",0.149699990813876,"CCT6A","T-complex protein 1 subunit zeta","TCPZ_HUMAN"
-0.448019211131996,16.190707727053,-1.47621548723114,0.178676242830423,0.729957546516079,-4.67464289756535,"TENA_HUMAN",2,-1.43711677592617,0.185658123710732,0.708434999936205,0.448019211131992,"Non-significant",0.149699990813876,"TNC","Tenascin","TENA_HUMAN"
0.161461640520834,18.5152583586748,1.65030490683811,0.138046177500065,0.718032231227976,-4.48043550820384,"TFPI1_HUMAN",5,1.56670616734874,0.152784929687042,0.708434999936205,-0.161461640520834,"Non-significant",0.149699990813876,"TFPI","Tissue factor pathway inhibitor","TFPI1_HUMAN"
-0.142434105312255,20.715018569622,-1.20294334910427,0.263877933044815,0.777978762354315,-4.9561037647724,"TSP4_HUMAN",13,-1.41742478201647,0.191161774727277,0.708434999936205,0.142434105312255,"Non-significant",0.149699990813876,"THBS4","Thrombospondin-4","TSP4_HUMAN"
0.413456312205735,18.0776221327231,1.62673503172397,0.143003109181966,0.718032231227976,-4.50727557333518,"UB2V1_HUMAN",1,1.51506049456105,0.165210473757222,0.708434999936205,-0.413456312205739,"Non-significant",0.149699990813876,"UBE2V1;UBE2V2","Ubiquitin-conjugating enzyme E2 variant 1","UB2V1_HUMAN"
1.08849935972109,17.2379892757894,1.34675150725785,0.215492704984004,0.747541703560711,-4.81205864898759,"NONO_HUMAN",1,1.39610685497119,0.197278769122456,0.72092405389363,-1.08849935972109,"Non-significant",0.142110483841128,"NONO","Non-POU domain-containing octamer-binding protein","NONO_HUMAN"
0.131636921601853,18.8737471356438,1.31580575903544,0.225212096220946,0.747541703560711,-4.84387114014695,"PTPRG_HUMAN",7,1.39475357402287,0.197672724454705,0.72092405389363,-0.131636921601846,"Non-significant",0.142110483841128,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","PTPRG_HUMAN"
-0.203403350072449,18.431446450198,-2.1520955941458,0.0640659543061569,0.620739236203662,-3.8823899011519,"ATS13_HUMAN",2,-1.37702632854395,0.202896227849963,0.721778384318722,0.203403350072449,"Non-significant",0.141596128250007,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN"
0.134446192017158,18.395406424439,1.30827722441167,0.227632674440865,0.747541703560711,-4.8515457321368,"CADH6_HUMAN",7,1.38611574366859,0.200203304115445,0.721778384318722,-0.134446192017151,"Non-significant",0.141596128250007,"CDH6","Cadherin-6","CADH6_HUMAN"
-0.163715834565608,25.4561929687055,-1.19429960802236,0.267054554377676,0.777978762354315,-4.96443895297492,"IBP1_HUMAN",16,-1.38000190029032,0.202011248640651,0.721778384318722,0.163715834565608,"Non-significant",0.141596128250007,"IGFBP1","Insulin-like growth factor-binding protein 1","IBP1_HUMAN"
-0.0800613630779026,19.3399551010029,-0.921098671106188,0.384319518642894,0.855357287646236,-5.20593349024642,"LAMB1_HUMAN",29,-1.37857419351414,0.202435455293895,0.721778384318722,0.080061363077899,"Non-significant",0.141596128250007,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
0.111381627296524,19.8565462949352,1.15682974884757,0.281190452343175,0.781378746700208,-5.00011708397088,"PEBP1_HUMAN",10,1.37759821173472,0.202725883377593,0.721778384318722,-0.111381627296524,"Non-significant",0.141596128250007,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN"
0.318029310189457,16.0232217119966,1.52312455238137,0.166781132199603,0.729957546516079,-4.62328458491133,"ST1A1_HUMAN",2,1.37843927361803,0.202475582832635,0.721778384318722,-0.318029310189456,"Non-significant",0.141596128250007,"SULT1A1;SULT1A2","Sulfotransferase 1A1","ST1A1_HUMAN"
-0.138076692276723,18.1305823179069,-1.21510529414173,0.25946130644627,0.777978762354315,-4.94431084270274,"CAD11_HUMAN",9,-1.36281216886396,0.207169754318906,0.725094140116169,0.138076692276719,"Non-significant",0.139605604630646,"CDH11","Cadherin-11","CAD11_HUMAN"
-0.592181997219553,15.9450966795382,-1.34781264275345,0.215165930439334,0.747541703560711,-4.81096031839012,"cRAP-CASK_BOVIN",2,-1.36341454100666,0.206987098272939,0.725094140116169,0.592181997219557,"Non-significant",0.139605604630646,"cRAP-CSN3","Kappa-casein","cRAP-CASK_BOVIN"
-0.493235116678953,14.9367497532831,-1.39362053861574,0.201462533087082,0.747541703560711,-4.76308968268367,"MYDGF_HUMAN",1,-1.37092957531853,0.204719889245638,0.725094140116169,0.493235116678955,"Non-significant",0.139605604630646,"MYDGF","Myeloid-derived growth factor","MYDGF_HUMAN"
0.234494894967604,16.8449359182162,1.49652026297613,0.173437266242968,0.729957546516079,-4.65250741452428,"NRP1_HUMAN",3,1.36774652903431,0.205677572320569,0.725094140116169,-0.234494894967611,"Non-significant",0.139605604630646,"NRP1","Neuropilin-1","NRP1_HUMAN"
0.210710035191763,17.4227728751977,1.26043235810166,0.243538960041521,0.760402220561296,-4.89970477695056,"AK1BA_HUMAN",8,1.34761846895214,0.211822659566263,0.73159526780607,-0.210710035191759,"Non-significant",0.135729112343185,"AKR1B10","Aldo-keto reductase family 1 member B10","AK1BA_HUMAN"
0.205078221593851,17.697606457712,1.52626563082667,0.166010608592833,0.729957546516079,-4.61981829418026,"ARF1_HUMAN",3,1.3376383188084,0.214927181210309,0.73159526780607,-0.205078221593858,"Non-significant",0.135729112343185,"ARF1;ARF3","ADP-ribosylation factor 3","ARF1_HUMAN"
0.307001647275484,16.4284970739289,1.49283195440765,0.174378589510536,0.729957546516079,-4.65653922657964,"C1QBP_HUMAN",2,1.3456796183938,0.212422772458112,0.73159526780607,-0.307001647275488,"Non-significant",0.135729112343185,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial","C1QBP_HUMAN"
0.186047789986326,16.9409961914749,1.30457697855934,0.228830499368555,0.747541703560711,-4.85530830588898,"ETFB_HUMAN",6,1.34383237514704,0.212995876804706,0.73159526780607,-0.186047789986329,"Non-significant",0.135729112343185,"ETFB","Electron transfer flavoprotein subunit beta","ETFB_HUMAN"
-0.212772245523674,16.1404524399907,-1.88986224277923,0.0959897067436675,0.661262424234154,-4.20005598769714,"MOT4_HUMAN",2,-1.3400651340602,0.214168735088192,0.73159526780607,0.212772245523674,"Non-significant",0.135729112343185,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN"
0.636593055549483,16.6692418177604,1.32300334758299,0.222918546131521,0.747541703560711,-4.83650996710123,"OST48_HUMAN",1,1.33986945114428,0.214229806928948,0.73159526780607,-0.636593055549476,"Non-significant",0.135729112343185,"DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","OST48_HUMAN"
0.380317359004675,16.7260867485958,1.41542679532389,0.195210955252498,0.747541703560711,-4.73999687210351,"RL18_HUMAN",2,1.35186569574178,0.21051310352924,0.73159526780607,-0.380317359004678,"Non-significant",0.135729112343185,"RPL18","Large ribosomal subunit protein eL18","RL18_HUMAN"
0.245210045918604,17.0927668121743,1.31268607287228,0.226212456514644,0.747541703560711,-4.84705447057818,"ADHX_HUMAN",4,1.30298739972682,0.226007227347668,0.737292965517875,-0.245210045918601,"Non-significant",0.13235990966308,"ADH5","Alcohol dehydrogenase class-3","ADHX_HUMAN"
0.485522242738046,22.9807885790692,1.22925373388612,0.254400656061841,0.775962659860117,-4.93049713235292,"ALBU_HUMAN",57,1.3076668648598,0.224483331900532,0.737292965517875,-0.48552224273805,"Non-significant",0.13235990966308,"ALB;cRAP-ALB","Albumin","ALBU_HUMAN"
0.596246062037814,17.1388127391636,1.24911746643189,0.247434877238731,0.767289509195064,-4.91093465011128,"AMPL_HUMAN",5,1.30606577514841,0.225003759685631,0.737292965517875,-0.596246062037817,"Non-significant",0.13235990966308,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
0.418900181327977,15.8220963389839,1.27512023027182,0.238558815537232,0.747541703560711,-4.88503517982088,"CALX_HUMAN",3,1.29311916258699,0.229249406405042,0.737292965517875,-0.418900181327983,"Non-significant",0.13235990966308,"CANX","Calnexin","CALX_HUMAN"
-0.122318828476519,18.7063891253438,-1.17848201462081,0.272949135775968,0.777978762354315,-4.9795909996053,"CO5A1_HUMAN",8,-1.29761842835801,0.227766374696007,0.737292965517875,0.122318828476509,"Non-significant",0.13235990966308,"COL5A1","Collagen alpha-1(V) chain","CO5A1_HUMAN"
-0.319477827791189,16.3337610065759,-1.31896594991059,0.224202608538057,0.747541703560711,-4.84064199550336,"DSG1_HUMAN",3,-1.30091913242647,0.226683539249138,0.737292965517875,0.3194778277912,"Non-significant",0.13235990966308,"DSG1","Desmoglein-1","DSG1_HUMAN"
0.0843952078776162,24.6941173323035,0.981602530015717,0.355456027725883,0.840697090098274,-5.15638864408953,"FETUA_HUMAN",12,1.29150113306567,0.229784712236815,0.737292965517875,-0.0843952078776162,"Non-significant",0.13235990966308,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
0.546135722029661,16.3801229832696,1.28680056155298,0.234660119856263,0.747541703560711,-4.8732962092851,"H11_HUMAN",1,1.29027308134608,0.230191697759613,0.737292965517875,-0.546135722029664,"Non-significant",0.13235990966308,"H1-1;H1-2;H1-3;H1-4;H1-6","Histone H1.4","H11_HUMAN"
0.231501587958832,16.9574892946477,1.35208351123109,0.213855046710289,0.747541703560711,-4.80653481162419,"IBP2_HUMAN",4,1.32861184896152,0.217768246034411,0.737292965517875,-0.231501587958835,"Non-significant",0.13235990966308,"IGFBP2","Insulin-like growth factor-binding protein 2","IBP2_HUMAN"
0.183547730491629,18.1435148701728,1.3025880756823,0.229476555330726,0.747541703560711,-4.85732812052415,"NPC2_HUMAN",5,1.29985192127365,0.227033176349934,0.737292965517875,-0.183547730491622,"Non-significant",0.13235990966308,"NPC2","NPC intracellular cholesterol transporter 2","NPC2_HUMAN"
0.812278123447845,16.2074198900147,1.24889284514243,0.247512744901633,0.767289509195064,-4.91115695227128,"OTUB1_HUMAN",3,1.29991442797718,0.227012685567773,0.737292965517875,-0.812278123447843,"Non-significant",0.13235990966308,"OTUB1","Ubiquitin thioesterase OTUB1","OTUB1_HUMAN"
-0.220067926488269,20.1678867326112,-1.36021634686999,0.211377863489528,0.747541703560711,-4.79808576848281,"PGRP2_HUMAN",4,-1.32669044544702,0.21837709651828,0.737292965517875,0.220067926488273,"Non-significant",0.13235990966308,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","PGRP2_HUMAN"
0.322841822305989,15.8412842390486,1.4657870031341,0.181421405911089,0.729957546516079,-4.68595354383015,"ROA3_HUMAN",1,1.31915397922748,0.220779166223458,0.737292965517875,-0.322841822305985,"Non-significant",0.13235990966308,"HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN"
-0.181829381571742,18.2834930734885,-1.30948815105118,0.227241843385238,0.747541703560711,-4.85031305098053,"STC2_HUMAN",5,-1.30483939446923,0.225403076530893,0.737292965517875,0.181829381571745,"Non-significant",0.13235990966308,"STC2","Stanniocalcin-2","STC2_HUMAN"
-0.0881453748179943,22.1695940729933,-0.93707916522574,0.376532726892185,0.84891014790238,-5.1930822687735,"THRB_HUMAN",34,-1.31541442825779,0.221979326026284,0.737292965517875,0.0881453748179943,"Non-significant",0.13235990966308,"F2","Prothrombin","THRB_HUMAN"
-1.55057032045112,23.7026539756278,-1.24186538125053,0.249959294171983,0.769378252983268,-4.91809935770673,"VTDB_HUMAN",11,-1.3056023474137,0.22515458445626,0.737292965517875,1.55057032045111,"Non-significant",0.13235990966308,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.311459159853943,18.1244339088555,1.24244896778711,0.249755355599298,0.769378252983268,-4.91752375964755,"RAN_HUMAN",5,1.28344593425319,0.23246529122587,0.741837767588437,-0.311459159853943,"Non-significant",0.129691060145021,"RAN","GTP-binding nuclear protein Ran","RAN_HUMAN"
0.107137977103999,21.8253257903914,1.19222292375677,0.267822426275684,0.777978762354315,-4.96643572910024,"FABPL_HUMAN",7,1.26650982011739,0.238186540429152,0.749079409755448,-0.107137977103992,"Non-significant",0.125472140390595,"FABP1","Fatty acid-binding protein, liver","FABPL_HUMAN"
0.0794517089722859,19.386147260047,0.894157038156144,0.397713365282545,0.856613402147019,-5.22720869104246,"HSP7C_HUMAN",21,1.2735903702637,0.235780512959485,0.749079409755448,-0.0794517089722859,"Non-significant",0.125472140390595,"HSPA8","Heat shock cognate 71 kDa protein","HSP7C_HUMAN"
-0.298095774672507,19.8364585760363,-1.42970197862847,0.191211243055385,0.744266183731273,-4.72477689171195,"PLTP_HUMAN",1,-1.2672898768584,0.237920472829152,0.749079409755448,0.298095774672504,"Non-significant",0.125472140390595,"PLTP","Phospholipid transfer protein","PLTP_HUMAN"
0.19174678392411,18.6428877556623,1.16999300883589,0.276156388259683,0.777978762354315,-4.987668361413,"VAS1_HUMAN",9,1.26702191947207,0.238011841836189,0.749079409755448,-0.191746783924113,"Non-significant",0.125472140390595,"ATP6AP1","V-type proton ATPase subunit S1","VAS1_HUMAN"
0.67832811521056,15.8249318024606,1.20550173957692,0.262943719414433,0.777978762354315,-4.95362929897543,"ECHA_HUMAN",4,1.2580953393797,0.241072379127023,0.750387736599521,-0.67832811521056,"Non-significant",0.12471427213789,"HADHA","Trifunctional enzyme subunit alpha, mitochondrial","ECHA_HUMAN"
0.435471911429076,17.1561035632645,1.28921516515118,0.233860939662259,0.747541703560711,-4.87086148953107,"RL14_HUMAN",1,1.26065200925465,0.240192485084845,0.750387736599521,-0.435471911429069,"Non-significant",0.12471427213789,"RPL14","Large ribosomal subunit protein eL14","RL14_HUMAN"
0.425579148207564,16.7288737238534,1.29043704312957,0.233457406376997,0.747541703560711,-4.86962839472834,"TCPD_HUMAN",1,1.25773659177741,0.241196058192703,0.750387736599521,-0.425579148207564,"Non-significant",0.12471427213789,"CCT4","T-complex protein 1 subunit delta","TCPD_HUMAN"
0.38838863886415,15.2796941544472,1.30428598326701,0.228924926505281,0.747541703560711,-4.85560393713419,"KLKB1_HUMAN",1,1.25164936664549,0.243302680088822,0.752784861390174,-0.388388638864152,"Non-significant",0.123329123216319,"KLKB1","Plasma kallikrein","KLKB1_HUMAN"
-0.339292233675895,14.9670193343793,-1.34480757919745,0.216092444401444,0.747541703560711,-4.81406944605789,"RL35_HUMAN",1,-1.25050305022092,0.243701089920091,0.752784861390174,0.339292233675893,"Non-significant",0.123329123216319,"RPL35","Large ribosomal subunit protein uL29","RL35_HUMAN"
0.348780224382276,14.4888849176842,1.3302353433189,0.220634226731857,0.747541703560711,-4.82909024014937,"ARK72_HUMAN",1,1.24698994749766,0.244925457642446,0.752834105350446,-0.348780224382276,"Non-significant",0.123300714461257,"AKR7A2","Aflatoxin B1 aldehyde reductase member 2","ARK72_HUMAN"
