"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes"
-0.0623854643092905,18.4474639695093,-1.22544289075231,0.255644851210569,0.701920743235766,-6.07414908028394,"SF3B3_HUMAN",29,-1.4348628296622,0.183416733524678,0.633122877515415,0.0623854643093011,"Non-significant",0.198511993224392,"SF3B3"
-0.0772270729413194,18.0976059896474,-1.40503215038853,0.198049627356347,0.667662436155887,-5.85895466324413,"TM192_HUMAN",8,-1.4351023323626,0.183350278850706,0.633122877515415,0.0772270729413265,"Non-significant",0.198511993224392,"TMEM192"
-0.110515514171222,20.3090779189113,-1.58177056238212,0.152790833010348,0.627172305358568,-5.63049680544467,"TMCO1_HUMAN",4,-1.43596723219912,0.183110468289098,0.633122877515415,0.110515514171222,"Non-significant",0.198511993224392,"TMCO1"
0.051510768323805,19.5946347975956,1.16706396370727,0.277163356731882,0.716275876155334,-6.13987474888807,"RRBP1_HUMAN",52,1.43357770859422,0.183773669780659,0.633592596799707,-0.0515107683238014,"Non-significant",0.198189905894288,"RRBP1"
0.412605716813047,13.3561943883736,1.3513975323355,0.213947531122511,0.673610560109968,-5.92515863878742,"S38AA_HUMAN",2,1.43349473454879,0.183796735972504,0.633592596799707,-0.412605716813051,"Non-significant",0.198189905894288,"SLC38A10"
-0.279493882721994,19.9205492029716,-1.30590950423986,0.228283139563684,0.685905673819167,-5.9800495604604,"DSG1_HUMAN",14,-1.43216247431894,0.184167436319664,0.633610532906899,0.279493882722001,"Non-significant",0.198177611807889,"DSG1"
0.0596719515258499,20.3012052523362,1.27733327141048,0.237702124201802,0.692587697646808,-6.01391682868152,"KIME_HUMAN",15,1.43262510784707,0.184038636015839,0.633610532906899,-0.0596719515258499,"Non-significant",0.198177611807889,"MVK"
-0.0750262873300471,20.0858501576414,-1.72303028973029,0.123610839758597,0.598802813400333,-5.43804756170668,"NDUBB_HUMAN",5,-1.43172321531322,0.184289800812767,0.633610532906899,0.0750262873300471,"Non-significant",0.198177611807889,"NDUFB11"
-0.223056760967243,18.401922889142,-1.64176133062621,0.139699898486368,0.615576971060442,-5.5497343886919,"NU2M_HUMAN",1,-1.43198994515284,0.184215489469898,0.633610532906899,0.223056760967246,"Non-significant",0.198177611807889,"MT-ND2"
0.0769109870781897,22.7271252654639,1.24108726125373,0.250119728265415,0.699653633013988,-6.0561651971198,"MPT_HUMAN",38,1.4301592615879,0.184726040117971,0.634334796467027,-0.0769109870782003,"Non-significant",0.197681464703546,"MPT"
0.152937996936849,16.7052789073614,1.53145654569087,0.164620933883251,0.641083771756737,-5.69703799075965,"OXR1_HUMAN",3,1.43009255209924,0.184744667382986,0.634334796467027,-0.152937996936849,"Non-significant",0.197681464703546,"OXR1"
0.0694888975350239,17.7623971306339,1.32971318480955,0.220681899535774,0.678002088007118,-5.95147302497448,"VATH_HUMAN",11,1.42854123900535,0.185178295950635,0.635403730160863,-0.0694888975350274,"Non-significant",0.19695023995973,"ATP6V1H"
-0.114843154954499,19.6590209187395,-1.34271108887046,0.216623663587608,0.674841836146287,-5.93573170699458,"CATC_HUMAN",8,-1.42762799863667,0.185433977340302,0.635861064213115,0.114843154954499,"Non-significant",0.196637767428867,"CTSC"
-0.420038475777503,15.662166012427,-1.34258238494691,0.216663530828878,0.674841836146287,-5.9358880452382,"CDSN_HUMAN",2,-1.42629306381254,0.185808267413076,0.636508214168518,0.420038475777501,"Non-significant",0.196195987383394,"CDSN"
0.052505977526998,22.2019491924525,1.17908204875265,0.272615961364291,0.714911620034069,-6.12652596532068,"GDIB_HUMAN",35,1.42608112770622,0.185867749931404,0.636508214168518,-0.0525059775270016,"Non-significant",0.196195987383394,"GDI2"
0.106148404786826,16.67934536111,1.40555698479193,0.197899294350674,0.667588853345292,-5.85829917563259,"NRDC_HUMAN",6,1.42561406893578,0.185998893604891,0.636537715597765,-0.106148404786822,"Non-significant",0.196175858796305,"NRDC"
-0.10342189907702,21.4559531876093,-1.47333968971153,0.179307525295076,0.65342895212131,-5.77244822019489,"F162A_HUMAN",5,-1.42466845037891,0.186264653817189,0.636633329650491,0.103421899077023,"Non-significant",0.196110628510517,"FAM162A"
0.204817732403466,16.076922498065,1.50443581736429,0.171309621245484,0.648373480425979,-5.73229832509069,"RHBD2_HUMAN",2,1.42464258729504,0.186271927058469,0.636633329650491,-0.204817732403477,"Non-significant",0.196110628510517,"RHBDD2"
-0.104457798625798,16.0376974188982,-1.60626287297306,0.147316353442324,0.622631998459576,-5.59770541282234,"NDUF6_HUMAN",4,-1.4241294670982,0.186416277674329,0.636707799157223,0.104457798625798,"Non-significant",0.196059830346303,"NDUFAF6"
0.0571308013441048,20.3019893885714,1.26602262536642,0.241520070899299,0.696633573070865,-6.02718668974322,"GLRX3_HUMAN",15,1.42235272596614,0.186916852065364,0.63757915067601,-0.0571308013441012,"Non-significant",0.195465893140186,"GLRX3"
-0.0792720047384208,17.8383734921522,-1.5053520586088,0.171078880204315,0.648373480425979,-5.73110829082233,"NFU1_HUMAN",6,-1.42275458238634,0.18680353316185,0.63757915067601,0.0792720047384243,"Non-significant",0.195465893140186,"NFU1"
-0.0633704055877438,17.3979355826523,-1.52382130183234,0.166486744994654,0.643813478746901,-5.70703592054789,"ABRX2_HUMAN",7,-1.42064842611513,0.187398101437402,0.638801270975921,0.0633704055877509,"Non-significant",0.194634228448896,"ABRAXAS2"
-0.387057553322096,15.7252660464473,-1.34374426214807,0.216303857454225,0.674841836146287,-5.93447636013995,"EXOC6_HUMAN",2,-1.41984242925728,0.187626063978139,0.638917395432603,0.3870575533221,"Non-significant",0.194555287423433,"EXOC6"
0.0842746478967982,18.2839520498394,1.47101622662932,0.179918271370216,0.654076570866531,-5.77542932604687,"MIA40_HUMAN",6,1.41878988878915,0.187924115538213,0.638917395432603,-0.0842746478967982,"Non-significant",0.194555287423433,"CHCHD4"
-0.171165711465822,16.6540724811011,-1.46244740424016,0.182186688478189,0.654445742998742,-5.78640049425281,"RM03_HUMAN",3,-1.41957118743206,0.187702833640971,0.638917395432603,0.171165711465822,"Non-significant",0.194555287423433,"MRPL3"
0.0420639946637671,18.3783485887804,1.14026430719909,0.287526565879329,0.726959554055401,-6.16929386697853,"SYLC_HUMAN",27,1.41918132896147,0.187813222633795,0.638917395432603,-0.0420639946637777,"Non-significant",0.194555287423433,"LARS1"
0.0966703804566826,15.8476100157244,1.66368085956269,0.135179518105713,0.611454221066953,-5.5198597881171,"ACAP2_HUMAN",4,1.4145978219679,0.189115231955059,0.639125177749894,-0.0966703804566755,"Non-significant",0.194414073481855,"ACAP2"
0.0962669008201793,17.653876593954,1.29587659724448,0.231553275605006,0.686873499286876,-5.99199525104119,"ANXA1_HUMAN",12,1.41482770797418,0.189049745735184,0.639125177749894,-0.0962669008201757,"Non-significant",0.194414073481855,"ANXA1"
0.0855964825336955,19.1553516405121,1.56854387291161,0.155823676591275,0.632339918892607,-5.64809804064032,"ARP5L_HUMAN",5,1.41742006227456,0.188312622486599,0.639125177749894,-0.085596482533699,"Non-significant",0.194414073481855,"ARPC5L"
-0.0718564086432245,21.692262374477,-1.55147800084206,0.159817528561749,0.63625728819672,-5.67069458028823,"ATPD_HUMAN",6,-1.41424596775753,0.189215500169266,0.639125177749894,0.0718564086432245,"Non-significant",0.194414073481855,"ATP5F1D"
-0.101559492550823,18.5967064436674,-1.36614073210869,0.209470773707376,0.673245713792867,-5.90711694962336,"NFIC_HUMAN",7,-1.41506103626469,0.18898329881309,0.639125177749894,0.101559492550827,"Non-significant",0.194414073481855,"NFIC"
-0.0661121823697499,17.6521969042,-1.23598401479538,0.251910980469364,0.699653633013988,-6.0620484620922,"NSUN2_HUMAN",21,-1.41468192719736,0.189091271157515,0.639125177749894,0.0661121823697499,"Non-significant",0.194414073481855,"NSUN2"
0.061510946081146,17.9861936278817,1.53471094947313,0.163831401315912,0.639447129854369,-5.69276838424747,"RBBP4_HUMAN",7,1.41589239746413,0.188746707622781,0.639125177749894,-0.0615109460811496,"Non-significant",0.194414073481855,"RBBP4"
-0.186821707379426,17.2714916453633,-1.84432694873525,0.102790020042791,0.580008571597715,-5.2670132081561,"SACS_HUMAN",1,-1.41475472514449,0.189070533800777,0.639125177749894,0.186821707379426,"Non-significant",0.194414073481855,"SACS"
0.150668716736829,15.7392761968817,1.5173996672599,0.16807069214682,0.645804175815628,-5.7154238095376,"SPIT1_HUMAN",3,1.41473457932631,0.18907627238037,0.639125177749894,-0.150668716736826,"Non-significant",0.194414073481855,"SPINT1"
0.105473414826413,18.0254827503921,1.36171355951872,0.210806482479633,0.673245713792867,-5.91254727271993,"VP26B_HUMAN",7,1.41644889553868,0.188588479728959,0.639125177749894,-0.105473414826424,"Non-significant",0.194414073481855,"VPS26B"
0.0580837119962254,21.2266143135045,1.28309977068968,0.235775338635684,0.691754927460593,-6.00712177806954,"A0A087WWU8_HUMAN",13,1.4109102866216,0.19016833773961,0.639227445909629,-0.0580837119962254,"Non-significant",0.194344586398682,"TPM3"
-0.1160736265617,16.4966519672296,-1.41512408077299,0.19517637305795,0.6640820699812,-5.84632499970111,"CUTC_HUMAN",5,-1.41083889984084,0.190188774221444,0.639227445909629,0.1160736265617,"Non-significant",0.194344586398682,"CUTC"
0.0550264409883567,19.2424013163171,1.18253647560196,0.271320240031325,0.714036801906147,-6.12267139238691,"DIAP1_HUMAN",32,1.41154416275734,0.189986955280192,0.639227445909629,-0.0550264409883496,"Non-significant",0.194344586398682,"DIAPH1"
-0.0990035870776289,17.1062392236501,-1.36737173029386,0.209100678715227,0.673245713792867,-5.90560509989318,"EMC3_HUMAN",7,-1.41225637149723,0.189783334911242,0.639227445909629,0.0990035870776254,"Non-significant",0.194344586398682,"EMC3"
-0.110732491100553,16.5017557007185,-1.42974318714787,0.191079105796599,0.659572062866002,-5.82793541919055,"EXOS6_HUMAN",5,-1.4106943885774,0.190230150409295,0.639227445909629,0.110732491100549,"Non-significant",0.194344586398682,"EXOSC6"
-0.136479380640981,16.9479390378344,-1.44050171432356,0.188112397135136,0.655701338740335,-5.81433172943831,"KAPCB_HUMAN",4,-1.41276426862176,0.189638241435825,0.639227445909629,0.136479380640978,"Non-significant",0.194344586398682,"PRKACB"
-0.115528674325208,20.4340576562295,-1.41956434475366,0.193923821799276,0.663169907092737,-5.84075126907624,"SGMR1_HUMAN",5,-1.41334101624883,0.189473594358507,0.639227445909629,0.115528674325198,"Non-significant",0.194344586398682,"SIGMAR1"
-0.0799344287040249,22.6552571695678,-1.24187152712236,0.24984539523698,0.699653633013988,-6.05525961821418,"TPM1_HUMAN",25,-1.41082603870968,0.190192456283376,0.639227445909629,0.0799344287040249,"Non-significant",0.194344586398682,"TPM1"
0.123257243478555,16.2389649129716,1.35939728857159,0.211508251814851,0.673245713792867,-5.91538406786659,"2A5A_HUMAN",6,1.4101351116843,0.190390354153952,0.639352223548662,-0.123257243478548,"Non-significant",0.194259820088748,"PPP2R5A"
0.193955840165799,19.5483717684576,1.51159224387486,0.169514781636491,0.646570697945352,-5.72299286030257,"APOC1_HUMAN",2,1.40913791591266,0.190676285521439,0.639511598662954,-0.193955840165799,"Non-significant",0.194151574422796,"APOC1"
-0.0808668992170567,18.0139445654397,-1.60030203064977,0.148631970844375,0.622662506745887,-5.60570948960749,"TBCD5_HUMAN",5,-1.40911097122149,0.190684016617693,0.639511598662954,0.0808668992170496,"Non-significant",0.194151574422796,"TBC1D5"
0.241677416035705,15.1766705991918,1.35873402135077,0.211709576355961,0.673245713792867,-5.91619584012145,"ANGL3_HUMAN",3,1.40772990890158,0.19108063695507,0.639889687153939,-0.241677416035701,"Non-significant",0.193894889124906,"ANGPTL3"
0.365437319042075,14.3585075003199,1.37898903275598,0.205635833813569,0.670972208512481,-5.89129640792743,"GTPB8_HUMAN",1,1.40800283246874,0.19100220147758,0.639889687153939,-0.365437319042075,"Non-significant",0.193894889124906,"GTPBP8"
0.151964425418829,17.1221067371978,1.35377420947296,0.213220311127256,0.673361408088811,-5.92225839898842,"RNF14_HUMAN",5,1.40743203557864,0.191166274198828,0.639889687153939,-0.151964425418829,"Non-significant",0.193894889124906,"RNF14"
0.0525899961890772,19.7912350325786,1.20142573355171,0.264324236475158,0.706819253653323,-6.10145607485207,"SRC8_HUMAN",21,1.40695362496857,0.191303883836185,0.639937975871847,-0.0525899961890772,"Non-significant",0.193862116706647,"CTTN"
-0.128082007794422,19.6965200898362,-1.62279297573338,0.143723535779599,0.6175322742601,-5.57543164170241,"EVPL_HUMAN",3,-1.4041791168399,0.192103613062045,0.642199658852848,0.128082007794426,"Non-significant",0.192329929473915,"EVPL"
-0.046345054423675,20.8782114463242,-1.17613424382932,0.273725659446452,0.715709923762016,-6.12980901384768,"CP27A_HUMAN",21,-1.40076559149231,0.193091454033074,0.643311522528629,0.046345054423675,"Non-significant",0.19157866976272,"CYP27A1"
0.0793964248049122,18.6784401546731,1.47312916271016,0.179362788397495,0.65342895212131,-5.77271844487124,"LYPA2_HUMAN",6,1.40046308316145,0.193179205995122,0.643311522528629,-0.0793964248048979,"Non-significant",0.19157866976272,"LYPLA2"
0.0723822010625739,17.1653569641471,1.25954600599981,0.243729461591321,0.696633573070865,-6.03475019027653,"MRP2_HUMAN",15,1.40148173333664,0.192883850517125,0.643311522528629,-0.0723822010625739,"Non-significant",0.19157866976272,"ABCC2"
-0.157560311238024,15.5350321941003,-1.66988211945508,0.133925382805587,0.611045615145509,-5.5113737800855,"RBM42_HUMAN",2,-1.40088145768779,0.193057852455439,0.643311522528629,0.157560311238026,"Non-significant",0.19157866976272,"RBM42"
0.119587909274777,15.682650228897,1.48172799490308,0.17711790015926,0.652967553561893,-5.76166366167183,"RDH5_HUMAN",4,1.40138380083299,0.192912229067207,0.643311522528629,-0.119587909274774,"Non-significant",0.19157866976272,"RDH5"
-0.161123594120976,17.0358297919344,-1.46415580239415,0.181732409084708,0.654339049442217,-5.78421603078665,"RM47_HUMAN",3,-1.40155309454206,0.192863173954794,0.643311522528629,0.161123594120976,"Non-significant",0.19157866976272,"MRPL47"
-0.062947459676451,20.4365107544174,-1.41784508920042,0.194407965564343,0.664003537874269,-5.84291061955431,"ATP5J_HUMAN",8,-1.40000420730576,0.193312382258034,0.643342617444259,0.062947459676451,"Non-significant",0.191557678340307,"ATP5PF"
0.197736207475522,17.7268263752831,1.27309554406863,0.239126568950617,0.694054982744953,-6.01889767402479,"DDX60_HUMAN",14,1.39699704173557,0.194187072468133,0.643880229229167,-0.197736207475526,"Non-significant",0.191194910004163,"DDX60"
0.161480298395151,15.5310780333343,1.63283601689514,0.14158009620873,0.616809186154013,-5.56184406511618,"DPCD_HUMAN",2,1.39598391647588,0.194482518668428,0.643880229229167,-0.16148029839515,"Non-significant",0.191194910004163,"DPCD"
0.508417718998896,16.6854783311142,1.30087711597269,0.229918451008472,0.68660138297702,-5.98604877976055,"G3V2K1_HUMAN",2,1.39722626042626,0.194120281190116,0.643880229229167,-0.508417718998899,"Non-significant",0.191194910004163,"PPP2R3C"
-0.0842169137026332,19.0093826650737,-1.25159548233847,0.246464866735283,0.698132820315914,-6.04399981571542,"LPP_HUMAN",17,-1.39648440814617,0.194336518065567,0.643880229229167,0.0842169137026225,"Non-significant",0.191194910004163,"LPP"
0.0592074395254265,18.4406692800448,1.19816330963223,0.265521805179345,0.707962128156557,-6.105136815822,"MRP3_HUMAN",25,1.39792676051237,0.193916286300719,0.643880229229167,-0.0592074395254265,"Non-significant",0.191194910004163,"ABCC3"
0.144321583619195,15.4079934730328,1.34855774369616,0.21481926207855,0.674285887870354,-5.92861986707141,"PTPRK_HUMAN",5,1.39502754566692,0.194761766059507,0.643880229229167,-0.144321583619201,"Non-significant",0.191194910004163,"PTPRK"
-0.217065116661676,14.8846578477482,-1.44176253390722,0.187767395540397,0.655701338740335,-5.81273360878657,"RAF1_HUMAN",2,-1.39796745979404,0.193904439758861,0.643880229229167,0.217065116661674,"Non-significant",0.191194910004163,"RAF1"
0.0574189606725248,17.9672931603123,1.34044557802449,0.217326350697351,0.674841836146287,-5.9384822842494,"RBM39_HUMAN",10,1.39566955629256,0.194574269893163,0.643880229229167,-0.0574189606725284,"Non-significant",0.191194910004163,"RBM39"
0.117744972201251,23.293202262594,1.24520977332858,0.24868050503509,0.699653633013988,-6.05140072076384,"SBP1_HUMAN",43,1.39476909187864,0.194837289768672,0.643880229229167,-0.117744972201251,"Non-significant",0.191194910004163,"SELENBP1"
-0.123732546096026,17.2320460585621,-1.64105657196981,0.139847522829251,0.615576971060442,-5.55069175534049,"SRSF6_HUMAN",3,-1.39503770638991,0.194758797468437,0.643880229229167,0.123732546096026,"Non-significant",0.191194910004163,"SRSF6"
-0.135332121536628,18.2808319067535,-1.56233520715798,0.157266072822402,0.633774399740473,-5.65633372976596,"TM160_HUMAN",3,-1.39727920352338,0.194104857063573,0.643880229229167,0.135332121536628,"Non-significant",0.191194910004163,"TMEM160"
-0.217153462017972,16.2729326220212,-1.43182719077062,0.190501233226093,0.659572062866002,-5.825304919509,"DBR1_HUMAN",2,-1.39053155773402,0.19607912103211,0.645111484333004,0.217153462017976,"Non-significant",0.190365226687477,"DBR1"
-0.149048079787995,21.9154702999448,-1.30201168448388,0.229548895955561,0.68660138297702,-5.98469753407529,"DHI1_HUMAN",7,-1.39229805344244,0.195560622674097,0.645111484333004,0.149048079787999,"Non-significant",0.190365226687477,"HSD11B1"
0.0539671884325763,18.5662166992727,1.34474675118407,0.215993938221196,0.674841836146287,-5.93325772078381,"GK_HUMAN",10,1.39074191911577,0.196017314786063,0.645111484333004,-0.0539671884325763,"Non-significant",0.190365226687477,"GK"
-0.180246643295604,15.5353419770587,-1.52982727547946,0.165017488259527,0.641638445786065,-5.69917368321954,"MK09_HUMAN",2,-1.39082168633418,0.195993882733073,0.645111484333004,0.1802466432956,"Non-significant",0.190365226687477,"MAPK9"
0.201141288986502,16.1859402315726,1.6779773665807,0.132304403788962,0.611045615145509,-5.50027365211071,"R4GN18_HUMAN",1,1.39271522342242,0.195438346494512,0.645111484333004,-0.201141288986502,"Non-significant",0.190365226687477,"CD46"
-0.126236652700577,16.7536925087788,-1.61171051883038,0.146123324368361,0.622361292707106,-5.59037742108166,"RT15_HUMAN",3,-1.39055274048352,0.196072896579841,0.645111484333004,0.126236652700577,"Non-significant",0.190365226687477,"MRPS15"
0.232561593597151,15.6583216055595,1.31342333918474,0.225859931464081,0.683705886196244,-5.97106458741831,"S27A3_HUMAN",4,1.3907858381199,0.196004413045089,0.645111484333004,-0.232561593597151,"Non-significant",0.190365226687477,"SLC27A3"
0.112305486353101,17.3269179511697,1.28431196631094,0.235371989113055,0.691754927460593,-6.0056908318843,"5NT3A_HUMAN",10,1.38967125086487,0.196332060513201,0.645534844535494,-0.112305486353097,"Non-significant",0.190080310514424,"NT5C3A"
0.141261888115901,16.0449531920014,1.39794764971851,0.200088704020792,0.669705568125479,-5.86778850634338,"2A5E_HUMAN",4,1.38784386181105,0.196870254936985,0.646894986968778,-0.141261888115901,"Non-significant",0.189166214356857,"PPP2R5E"
-0.0561927641708593,18.5515688720368,-1.23454785907126,0.252417002260884,0.699653633013988,-6.06370119515851,"EIF3I_HUMAN",15,-1.38638906520353,0.197299612819734,0.64748672684682,0.0561927641708522,"Non-significant",0.188769129974536,"EIF3I"
0.181884743948505,17.5230044468058,1.82097107323995,0.106522181924556,0.585590195870973,-5.30031685025002,"H0YD90_HUMAN",1,1.38680422125167,0.197177005534368,0.64748672684682,-0.181884743948501,"Non-significant",0.188769129974536,"CD44"
0.0675717955335955,21.9875102439453,1.20113540150286,0.264430630358878,0.706819253653323,-6.10178391308032,"HPPD_HUMAN",27,1.38497446627739,0.197717871135952,0.648449709943985,-0.067571795533599,"Non-significant",0.188123699673533,"HPD"
-0.0899979134854831,17.1934606112836,-1.24028787897425,0.250399608150803,0.699653633013988,-6.05708783643462,"ACINU_HUMAN",18,-1.38360431364705,0.198123706942946,0.648552399224073,0.089997913485476,"Non-significant",0.188054929719388,"ACIN1"
-0.0526073185449007,20.302666047241,-1.20095711366667,0.264495982502803,0.706819253653323,-6.1019852058145,"NDUS2_HUMAN",18,-1.38396143619866,0.198017859908427,0.648552399224073,0.0526073185449007,"Non-significant",0.188054929719388,"NDUFS2"
-0.145281789517156,17.8552115552314,-1.38534853712663,0.203760344493133,0.670665582173347,-5.88343246753658,"TMM70_HUMAN",4,-1.3842493983251,0.197932546268087,0.648552399224073,0.145281789517149,"Non-significant",0.188054929719388,"TMEM70"
0.162997203020456,21.1913923596294,2.10089242389821,0.0692373534117104,0.5193881494762,-4.89158270925298,"Z324A_HUMAN",1,1.38219109380222,0.198543041257494,0.649515805625113,-0.162997203020449,"Non-significant",0.187410276134834,"ZNF324"
0.189637650162673,15.6068815376261,1.4796871652201,0.177648420425237,0.652967553561893,-5.76429064719976,"CA053_HUMAN",2,1.37894403996556,0.199509375032233,0.649624253061069,-0.189637650162675,"Non-significant",0.187337769521237,"C1orf53"
0.481559303850151,15.4515932563317,1.28748263662124,0.234319735316823,0.690465697657909,-6.00194383721063,"CETN2_HUMAN",2,1.38033491591597,0.199094957562638,0.649624253061069,-0.481559303850151,"Non-significant",0.187337769521237,"CETN2"
-0.0671418137666961,17.8905986476742,-1.30419281224332,0.228839873675732,0.686387496388816,-5.98209773581455,"CYRIB_HUMAN",10,-1.37874799499222,0.199567846366445,0.649624253061069,0.0671418137666961,"Non-significant",0.187337769521237,"CYRIB"
-0.117549976710773,19.0240558154719,-1.23936358431521,0.250723548754724,0.699653633013988,-6.05815415184717,"FLOT1_HUMAN",22,-1.37774149893258,0.199868267815061,0.649624253061069,0.117549976710773,"Non-significant",0.187337769521237,"FLOT1"
-0.04866847418905,18.0205741344201,-1.30947686920984,0.227129913786334,0.685214809593498,-5.97578784435897,"HYPDH_HUMAN",11,-1.38067619840277,0.198993382825075,0.649624253061069,0.04866847418905,"Non-significant",0.187337769521237,"PRODH2"
-0.183590608336225,16.2722121638972,-1.49605417617658,0.173433374452209,0.650657276238954,-5.74316608002884,"NELFD_HUMAN",2,-1.37700965060762,0.20008695283355,0.649624253061069,0.183590608336225,"Non-significant",0.187337769521237,"NELFCD"
-0.0990758603941551,17.1601393077996,-1.26992651616763,0.240196493179508,0.695632345275976,-6.0226153256157,"ODR4_HUMAN",11,-1.37925779513662,0.199415826365537,0.649624253061069,0.0990758603941515,"Non-significant",0.187337769521237,"ODR4"
0.109707835856575,16.8596706241487,1.25466800721138,0.245404712848231,0.697418051499947,-6.04042985160225,"PSME4_HUMAN",13,1.3762910344149,0.200301881602616,0.649624253061069,-0.109707835856575,"Non-significant",0.187337769521237,"PSME4"
-0.1000914119494,18.3919639523248,-1.28766895389855,0.234258026287537,0.690465697657909,-6.00172346697503,"SELO_HUMAN",9,-1.37637552689771,0.20027660083406,0.649624253061069,0.1000914119494,"Non-significant",0.187337769521237,"SELENOO"
0.0533509607294249,19.3120562585402,1.33345528907568,0.21950688681052,0.678002088007118,-5.94695093451563,"SLIRP_HUMAN",10,1.37860207225345,0.199611377959078,0.649624253061069,-0.0533509607294249,"Non-significant",0.187337769521237,"SLIRP"
0.133683576302097,17.3477538392024,1.54355146333774,0.161703862460774,0.637860447545179,-5.68114571177874,"STX17_HUMAN",3,1.38040585399773,0.199073840877311,0.649624253061069,-0.133683576302101,"Non-significant",0.187337769521237,"STX17"
-0.0358870391832014,19.7814892004746,-1.09401298509166,0.306145052117423,0.735702759026248,-6.21890797816308,"SYNC_HUMAN",23,-1.38106283183833,0.198878363658221,0.649624253061069,0.0358870391831978,"Non-significant",0.187337769521237,"RS1"
-0.338120271516027,14.1949144319494,-1.36216060328187,0.210671272254372,0.673245713792867,-5.91199942501378,"TGFR1_HUMAN",1,-1.37816005391231,0.199743289858801,0.649624253061069,0.338120271516024,"Non-significant",0.187337769521237,"TGFBR1"
0.0370024312120272,19.2979394963804,1.08401291941223,0.310294201660597,0.738423443713605,-6.22943779866716,"TTL12_HUMAN",26,1.37620755129643,0.200326863022874,0.649624253061069,-0.0370024312120272,"Non-significant",0.187337769521237,"TTLL12"
0.13086749197625,15.672730061955,1.93449360565621,0.0895182700532806,0.563229236485135,-5.1369517345335,"GDPP1_HUMAN",2,1.37578539681804,0.200453228694316,0.649628523435414,-0.13086749197625,"Non-significant",0.187334914649503,"GDPGP1"
-0.257811099884801,14.5014176050968,-1.36022920495925,0.211255970634497,0.673245713792867,-5.91436554108384,"RPP38_HUMAN",2,-1.37519050240535,0.200631416355233,0.649800628407379,0.257811099884799,"Non-significant",0.187219872994537,"RPP38"
0.329404306376428,18.4207982570551,1.36303548632722,0.210406877561449,0.673245713792867,-5.91092694472289,"A0A0G2JPD3_HUMAN",1,1.37347743407688,0.201145279731864,0.649961825992285,-0.329404306376428,"Non-significant",0.187112149892146,"HLA-A"
0.0671548690596779,24.0988961588413,1.17352553061661,0.274710788323079,0.716067508950523,-6.13270961874414,"ENPL_HUMAN",60,1.37375128745655,0.201063057936689,0.649961825992285,-0.0671548690596744,"Non-significant",0.187112149892146,"HSP90B1"
0.0932012323753959,22.6780716260414,1.22445118853709,0.25599849119405,0.701920743235766,-6.07528389531999,"LEG4_HUMAN",23,1.37373756806795,0.201067176370158,0.649961825992285,-0.0932012323753995,"Non-significant",0.187112149892146,"LGALS4"
0.106418052562102,16.3154299219125,1.34541968707698,0.215786115007016,0.674841836146287,-5.932439373299,"THNS2_HUMAN",6,1.37335636274389,0.201181639306178,0.649961825992285,-0.106418052562098,"Non-significant",0.187112149892146,"THNSL2"
0.383945008953351,14.6128339283433,1.27810131159431,0.237444729067035,0.692587697646808,-6.01301294854117,"GLCE_HUMAN",3,1.37241985558582,0.201463075144718,0.650466547779247,-0.383945008953349,"Non-significant",0.186775033442826,"GLCE"
-0.0532466026436715,19.8105863300256,-1.15361416503935,0.282325669582394,0.722388462822823,-6.15469965743904,"KPBB_HUMAN",29,-1.37192562343096,0.201611734620617,0.650542212021183,0.0532466026436751,"Non-significant",0.186724517929322,"PHKB"
0.214883620298554,15.7798724284414,1.55227171378382,0.15962974332912,0.63625728819672,-5.66964651557887,"A0A1B0GVF7_HUMAN",1,1.36314830266546,0.20426738169503,0.651678979944948,-0.214883620298551,"Non-significant",0.185966287046666,"ACY1"
-0.12029081398353,16.2206228560789,-1.62166431662755,0.143966272354686,0.6175322742601,-5.57695606612749,"AAAS_HUMAN",3,-1.36953015983625,0.202333581752773,0.651678979944948,0.120290813983527,"Non-significant",0.185966287046666,"AAAS"
-0.0418713645811444,19.8172743601248,-1.1271310258414,0.292718371942821,0.728640125655466,-6.18353277823528,"ANX11_HUMAN",22,-1.36641862330764,0.203274478929617,0.651678979944948,0.0418713645811515,"Non-significant",0.185966287046666,"ANXA11"
-0.104225563801378,16.7228170444397,-1.83843337784975,0.103719899257307,0.58131748439815,-5.27543271998995,"EXOS8_HUMAN",3,-1.36740751693257,0.202975046556444,0.651678979944948,0.104225563801375,"Non-significant",0.185966287046666,"EXOSC8"
0.073014950440772,17.1609081389516,1.38608498617355,0.20354412268485,0.670665582173347,-5.88252038695822,"GOGA2_HUMAN",7,1.36527013177638,0.203622706202599,0.651678979944948,-0.0730149504407791,"Non-significant",0.185966287046666,"GOLGA2"
-0.0654348190898197,19.8434955782133,-1.22269801394064,0.256624667017587,0.701920743235766,-6.07728854867342,"ILF2_HUMAN",15,-1.36369521734995,0.204101047566243,0.651678979944948,0.0654348190898268,"Non-significant",0.185966287046666,"ILF2"
-0.173556365636752,20.0152484321263,-1.85728698011151,0.100773007098147,0.577038790405044,-5.24846190957857,"IR3IP_HUMAN",1,-1.36505321008034,0.20368853440837,0.651678979944948,0.173556365636749,"Non-significant",0.185966287046666,"IER3IP1"
