"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
-0.36499772790218,14.99,-1.95471145150313,0.0862078642494678,0.369220507049742,-4.82268166844563,"CP2E1_HUMAN",1,-1.79942064267855,0.108737397141349,0.403942440161809,0.36,"Non-significant",0.394,"CYP2E1","Cytochrome P450 2E1"
-0.515763504631501,17.65,-1.78419665174332,0.112070670819803,0.413097705231134,-5.06505193734244,"DSG1_HUMAN",3,-1.8000732317886,0.108628174024628,0.403942440161809,0.52,"Non-significant",0.394,"DSG1","Desmoglein-1"
0.772052814926063,16.96,1.81841921380136,0.106351532298925,0.409474928001122,-5.01709329638088,"Z324A_HUMAN;Z324B_HUMAN",1,1.80182835938367,0.108334931712406,0.403942440161809,-0.77,"Non-significant",0.394,"ZNF324;ZNF324B","Zinc finger protein 324A"
-0.24102438777021,22.69,-1.66718660961152,0.133875438490999,0.454610994513284,-5.22602705875976,"HBA_HUMAN",11,-1.79203996037516,0.109979897987299,0.406968416287631,0.24,"Non-significant",0.39,"HBA1","Hemoglobin subunit alpha"
0.441876027247034,18.17,1.73286219400982,0.121193667342357,0.431667331994686,-5.13626958075296,"PSA7_HUMAN",9,1.78214561073763,0.111666480412067,0.411607840588665,-0.44,"Non-significant",0.386,"PSMA7","Proteasome subunit alpha type-7"
-1.0814370311778,17.24,-1.74760902555143,0.118504169338209,0.425273452983536,-5.11590257011779,"K1C16_HUMAN",14,-1.77183925624028,0.113449054312484,0.413628379073978,1.08,"Non-significant",0.383,"KRT16","Keratin, type I cytoskeletal 16"
-0.667782417230978,14.58,-1.75479881457919,0.117213233896248,0.423839488347269,-5.10594550620672,"KAD2_HUMAN",3,-1.77143530749089,0.113519460502953,0.413628379073978,0.67,"Non-significant",0.383,"AK2","Adenylate kinase 2, mitochondrial"
0.408802766267934,15.55,1.76108092297802,0.116096060208579,0.423839488347269,-5.09723109538824,"LYAG_HUMAN",3,1.77541954256334,0.112826813109533,0.413628379073978,-0.41,"Non-significant",0.383,"GAA","Lysosomal alpha-glucosidase"
0.524995361456103,15.68,1.72120346521689,0.123360153140429,0.434501872727957,-5.15231770707412,"GSTM3_HUMAN",5,1.75408742824652,0.11658195319248,0.423165791931482,-0.52,"Non-significant",0.373,"GSTM3","Glutathione S-transferase Mu 3"
0.388488552549624,19.37,1.68950661422385,0.129433668390096,0.450884317358906,-5.19570106906919,"PGAM1_HUMAN",11,1.74762127309181,0.117743060008553,0.424322929159323,-0.39,"Non-significant",0.372,"PGAM1","Phosphoglycerate mutase 1"
-0.836672318577245,14.89,-1.75604545524676,0.116990741118668,0.423839488347269,-5.10421725471333,"PHB_HUMAN",1,-1.74687823980668,0.117877172853104,0.424322929159323,0.84,"Non-significant",0.372,"PHB","Prohibitin"
-0.576007389804413,14.09,-1.72890338623384,0.121925305521013,0.432228873987114,-5.14172422178918,"RS3_HUMAN",3,-1.74487584439354,0.11823930202652,0.424322929159323,0.58,"Non-significant",0.372,"RPS3","40S ribosomal protein S3"
0.33376686848835,19.03,1.66540267339063,0.134236456016736,0.454610994513284,-5.22844271116695,"PARK7_HUMAN",11,1.73601029419561,0.119855107780819,0.428504539472024,-0.33,"Non-significant",0.368,"PARK7","Parkinson disease protein 7"
-0.325701822359671,15.08,-1.71862995309674,0.123843211640803,0.434593705794848,-5.15585362507604,"RSSA_HUMAN",3,-1.7307962154766,0.120814983535184,0.430318536861273,0.33,"Non-significant",0.366,"RPSA","40S ribosomal protein SA"
-0.248151235415079,21.64,-1.60736511108247,0.146481397330342,0.454610994513284,-5.30634862349095,"FBLN1_HUMAN",14,-1.72473245041139,0.12194026968455,0.432705956977639,0.25,"Non-significant",0.364,"FBLN1","Fibulin-1"
0.875821807902611,14.94,1.67747876431952,0.131810041807284,0.454610994513284,-5.21206658297063,"ACDSB_HUMAN",5,1.69972842546482,0.126683942233166,0.437180733605886,-0.88,"Non-significant",0.359,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial"
0.196923582222908,21.07,1.30621940028716,0.227632342987957,0.533469540017495,-5.68583754051922,"APOB_HUMAN",111,1.70680244977984,0.125324823762514,0.437180733605886,-0.2,"Non-significant",0.359,"APOB","Apolipoprotein B-100"
-0.350984075416591,17.48,-1.79473201094692,0.110279880116846,0.412898291303626,-5.05032769715358,"C1QT3_HUMAN",2,-1.71485792751896,0.123793594832321,0.437180733605886,0.35,"Non-significant",0.359,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3"
0.363671712035686,19.41,1.65318348269139,0.136733494392485,0.454610994513284,-5.24495586576863,"CYTB_HUMAN",6,1.70439028055222,0.125786744911098,0.437180733605886,-0.36,"Non-significant",0.359,"CSTB","Cystatin-B"
-0.324085754589138,15.43,-1.88647895151129,0.0957884755553818,0.38515151253142,-4.92065702572355,"GPC1_HUMAN",1,-1.71047580699237,0.124624407663687,0.437180733605886,0.32,"Non-significant",0.359,"GPC1","Glypican-1"
-0.334128509400305,16.68,-1.86611442489236,0.0988397415745894,0.388415678667085,-4.94965388893287,"HBE_HUMAN;HBG1_HUMAN;HBG2_HUMAN",1,-1.70523366896113,0.125625060303732,0.437180733605886,0.33,"Non-significant",0.359,"HBE1;HBG1;HBG2","Hemoglobin subunit epsilon"
0.403199412335304,19.18,1.64897391915908,0.137603591170994,0.454610994513284,-5.25063126593031,"HCDH_HUMAN",8,1.69657470595746,0.127294245115702,0.437180733605886,-0.4,"Non-significant",0.359,"HADH","Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"
0.444975517403655,17.32,1.66027328924798,0.135279503674836,0.454610994513284,-5.23538165871087,"PSA6_HUMAN",6,1.70025515164957,0.126582275190942,0.437180733605886,-0.44,"Non-significant",0.359,"PSMA6","Proteasome subunit alpha type-6"
0.380353706334539,21,1.61632973397353,0.144525518955321,0.454610994513284,-5.29440361529415,"TPIS_HUMAN",25,1.69634575306064,0.127338657422535,0.437180733605886,-0.38,"Non-significant",0.359,"TPI1","Triosephosphate isomerase"
-0.273318861553289,19.3,-1.7677359091509,0.114923463166125,0.421977658189132,-5.08798494285353,"A0A024R6I7_HUMAN;A0A0G2JRN3_HUMAN",2,-1.63802666315899,0.139128259286781,0.440019714975782,0.27,"Non-significant",0.357,"SERPINA1","Alpha-1-antitrypsin"
0.40997458885753,18.78,1.62036593095665,0.143652728312686,0.454610994513284,-5.28901477792319,"AATC_HUMAN",22,1.68648928243068,0.129264251060306,0.440019714975782,-0.41,"Non-significant",0.357,"GOT1","Aspartate aminotransferase, cytoplasmic"
-0.328444800123989,18.48,-1.62860831711042,0.141885350570592,0.454610994513284,-5.27798956909691,"APOC2_HUMAN",4,-1.66765496247461,0.133018708405612,0.440019714975782,0.33,"Non-significant",0.357,"APOC2","Apolipoprotein C-II"
0.354067634875644,18.88,1.58016712933139,0.152563965474753,0.455908692623459,-5.34238368533465,"ARLY_HUMAN",12,1.63791251298723,0.139152287332093,0.440019714975782,-0.35,"Non-significant",0.357,"ASL","Argininosuccinate lyase"
0.251475687128906,16.18,1.8992222285211,0.0939250424676919,0.383544788572984,-4.90245304629162,"ARPC5_HUMAN",1,1.61785169913697,0.143434397100412,0.440019714975782,-0.25,"Non-significant",0.357,"ARPC5","Actin-related protein 2/3 complex subunit 5"
-0.32108894163385,17.04,-1.61530113371751,0.144748718200165,0.454610994513284,-5.29577586272069,"CFAH_HUMAN",3,-1.62720422414769,0.141423283271313,0.440019714975782,0.32,"Non-significant",0.357,"CFH","Complement factor H"
-0.23855208749465,19.37,-1.58214509307688,0.152113987343818,0.455908692623459,-5.33977360346146,"CFAI_HUMAN",8,-1.67944435292399,0.130657008613135,0.440019714975782,0.24,"Non-significant",0.357,"CFI","Complement factor I"
-0.226266572742876,18.09,-1.54723453044125,0.160235373500602,0.456239042512193,-5.38559153681623,"CO1A2_HUMAN",6,-1.63856186873635,0.139015651803032,0.440019714975782,0.23,"Non-significant",0.357,"COL1A2","Collagen alpha-2(I) chain"
0.453569896257751,15.34,1.6206097353185,0.143600162563789,0.454610994513284,-5.28868905518864,"DPP2_HUMAN",3,1.6348817964548,0.139791628690529,0.440019714975782,-0.45,"Non-significant",0.357,"DPP7","Dipeptidyl peptidase 2"
0.448545251795293,15.02,1.75053337253757,0.117977502892779,0.424987141102396,-5.11185480315383,"DX39A_HUMAN;DX39B_HUMAN",1,1.6796951318736,0.13060719385005,0.440019714975782,-0.45,"Non-significant",0.357,"DDX39A;DDX39B","ATP-dependent RNA helicase DDX39A"
-0.488584335755633,15.49,-1.64789317812577,0.137827795250754,0.454610994513284,-5.25208721743586,"EZRI_HUMAN",2,-1.62368732164939,0.142176498566333,0.440019714975782,0.49,"Non-significant",0.357,"EZR","Ezrin"
-0.349338295106268,16.6,-1.62437012700213,0.142791624686004,0.454610994513284,-5.28366210945939,"GANAB_HUMAN",4,-1.66058263552245,0.134454256138014,0.440019714975782,0.35,"Non-significant",0.357,"GANAB","Neutral alpha-glucosidase AB"
0.507248125541604,16.4,1.67072377080698,0.133162266123435,0.454610994513284,-5.22123373642669,"GCSH_HUMAN",1,1.62619061146147,0.141639994116499,0.440019714975782,-0.51,"Non-significant",0.357,"GCSH","Glycine cleavage system H protein, mitochondrial"
0.530054929405626,18.88,1.60700276666469,0.14656095848733,0.454610994513284,-5.30683073608316,"GLGB_HUMAN",12,1.6425939112244,0.13816998698789,0.440019714975782,-0.53,"Non-significant",0.357,"GBE1","1,4-alpha-glucan-branching enzyme"
0.345478598262613,19.27,1.56770666158026,0.155426544582095,0.455908692623459,-5.35878757742554,"HSP7C_HUMAN",19,1.64098761075255,0.138506319993114,0.440019714975782,-0.35,"Non-significant",0.357,"HSPA8","Heat shock cognate 71 kDa protein"
0.296928608315568,17.88,1.61237099467406,0.145386266305589,0.454610994513284,-5.29968255858833,"IGJ_HUMAN",4,1.65553819203701,0.135486867349899,0.440019714975782,-0.3,"Non-significant",0.357,"JCHAIN","Immunoglobulin J chain"
-0.485226128851107,16.79,-1.6325295146054,0.141051557126118,0.454610994513284,-5.27273485454109,"K2C78_HUMAN",6,-1.66756094567668,0.133037699209091,0.440019714975782,0.49,"Non-significant",0.357,"KRT78","Keratin, type II cytoskeletal 78"
0.497676745896623,16.55,1.59923008967373,0.148277150546732,0.454610994513284,-5.31715943208385,"LGUL_HUMAN",4,1.62475745446449,0.141946921310172,0.440019714975782,-0.5,"Non-significant",0.357,"GLO1","Lactoylglutathione lyase"
0.36310005988388,17.02,1.56957976852326,0.154993144357284,0.455908692623459,-5.35632596655606,"M2GD_HUMAN",9,1.62055327476903,0.142850801672687,0.440019714975782,-0.36,"Non-significant",0.357,"DMGDH","Dimethylglycine dehydrogenase, mitochondrial"
0.353328442374025,16.04,1.60554955629108,0.146880441023348,0.454610994513284,-5.30876373929858,"NIT1_HUMAN",3,1.61823716077961,0.143350996742212,0.440019714975782,-0.35,"Non-significant",0.357,"NIT1","Deaminated glutathione amidase"
-0.386178113459206,19.53,-1.63892185086423,0.139701934497885,0.454610994513284,-5.26415541441871,"PROS_HUMAN",5,-1.68022810374258,0.130501382402908,0.440019714975782,0.39,"Non-significant",0.357,"PROS","Vitamin K-dependent protein S"
0.352702318288852,18.31,1.62983176002855,0.14162471723781,0.454610994513284,-5.27635072252137,"PSA4_HUMAN",5,1.67554333302391,0.131434166449443,0.440019714975782,-0.35,"Non-significant",0.357,"PSMA4","Proteasome subunit alpha type-4"
0.282939013974971,18.87,1.66388702740852,0.134543884544402,0.454610994513284,-5.23049410759221,"PSB6_HUMAN",3,1.6743856617034,0.131665615064576,0.440019714975782,-0.28,"Non-significant",0.357,"PSMB6","Proteasome subunit beta type-6"
0.438112171868305,18.91,1.60835294541626,0.14626469545862,0.454610994513284,-5.30503399748518,"PSME1_HUMAN",12,1.65310872951516,0.135986778719729,0.440019714975782,-0.44,"Non-significant",0.357,"PSME1","Proteasome activator complex subunit 1"
0.503474940711218,17.73,1.60694865721055,0.146572842861867,0.454610994513284,-5.30690272603803,"PSME2_HUMAN",10,1.64337537305408,0.13800663234185,0.440019714975782,-0.5,"Non-significant",0.357,"PSME2","Proteasome activator complex subunit 2"
0.462126324141497,17.83,1.71467334958847,0.124589316405857,0.435604558463126,-5.16128524229824,"PTMS_HUMAN",1,1.65308459238162,0.135991753909435,0.440019714975782,-0.46,"Non-significant",0.357,"PTMS","Parathymosin"
0.427541188654914,18.06,1.57627622892237,0.153452656365047,0.455908692623459,-5.34751314647823,"PYGL_HUMAN",15,1.62394939606035,0.142120244013509,0.440019714975782,-0.43,"Non-significant",0.357,"PYGL","Glycogen phosphorylase, liver form"
0.387941383873677,20.74,1.59351570260042,0.149550535586851,0.454610994513284,-5.32473687106748,"RIDA_HUMAN",6,1.63667004795555,0.139414065817276,0.440019714975782,-0.39,"Non-significant",0.357,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase"
0.313280237982028,16.3,1.78780782187889,0.111453787921393,0.413097705231134,-5.06000900145743,"SH3L3_HUMAN",1,1.62717056847257,0.141430474005727,0.440019714975782,-0.31,"Non-significant",0.357,"SH3BGRL3","SH3 domain-binding glutamic acid-rich-like protein 3"
0.33927989236977,20.86,1.60585464814735,0.146813315140465,0.454610994513284,-5.30835799075372,"SODC_HUMAN",8,1.66272378262946,0.134018147674923,0.440019714975782,-0.34,"Non-significant",0.357,"SOD1","Superoxide dismutase [Cu-Zn]"
0.522174502559611,18.09,1.60070871780772,0.147949267904599,0.454610994513284,-5.31519650094365,"TAGL2_HUMAN",7,1.63271785400384,0.140249763821244,0.440019714975782,-0.52,"Non-significant",0.357,"TAGLN2","Transgelin-2"
-0.556399341265656,15.97,-1.68327110008687,0.130660641709354,0.453497336735749,-5.20419210131095,"TARSH_HUMAN",2,-1.66651395972347,0.133249352441675,0.440019714975782,0.56,"Non-significant",0.357,"ABI3BP","Target of Nesh-SH3"
0.493472808975877,19.61,1.58193176317962,0.152162460916747,0.455908692623459,-5.34005518987371,"TKT_HUMAN",19,1.62621245164463,0.141635321480066,0.440019714975782,-0.49,"Non-significant",0.357,"TKT","Transketolase"
0.331471140317003,17.93,1.56432126953191,0.156212643006086,0.455908692623459,-5.36323273868054,"PSB1_HUMAN",6,1.61537882812092,0.143970492707849,0.440244175450689,-0.33,"Non-significant",0.356,"PSMB1","Proteasome subunit beta type-1"
-0.327307613186932,16.08,-1.72709803372151,0.122260322925903,0.432228873987114,-5.14420989381489,"ANGL8_HUMAN",1,-1.5938422283585,0.148717137682913,0.440591893883022,0.33,"Non-significant",0.356,"ANGPTL8","Angiopoietin-like protein 8"
0.460134462154155,16.48,1.59386444381522,0.149472538267157,0.454610994513284,-5.32427482351928,"CPPED_HUMAN",3,1.60804155643529,0.145571909134288,0.440591893883022,-0.46,"Non-significant",0.356,"CPPED1","Serine/threonine-protein phosphatase CPPED1"
0.223351352682627,17.66,1.50745875159235,0.169963472315326,0.468203385327671,-5.43713125926282,"ERP29_HUMAN",6,1.59440567687748,0.14859116368511,0.440591893883022,-0.22,"Non-significant",0.356,"ERP29","Endoplasmic reticulum resident protein 29"
-0.291730813711364,24.7,-1.52867611099291,0.164710213788394,0.463631456024735,-5.40972855476997,"HBB_HUMAN",10,-1.59710120739018,0.147989845157103,0.440591893883022,0.29,"Non-significant",0.356,"HBB","Hemoglobin subunit beta"
0.562426371362626,16.82,1.57267552861905,0.154279245918451,0.455908692623459,-5.35225422641656,"IPYR_HUMAN",8,1.60230559367491,0.146835102158845,0.440591893883022,-0.56,"Non-significant",0.356,"PPA1","Inorganic pyrophosphatase"
0.420745047588946,15.66,1.59864168786043,0.148407811468097,0.454610994513284,-5.31794030201949,"KCY_HUMAN",3,1.61241365210903,0.144615723049348,0.440591893883022,-0.42,"Non-significant",0.356,"CMPK1","UMP-CMP kinase"
0.345063742197617,18.19,1.55133702714827,0.159261080564658,0.455908692623459,-5.38023500094243,"PSA3_HUMAN",6,1.59866523544853,0.147641956146255,0.440591893883022,-0.35,"Non-significant",0.356,"PSMA3","Proteasome subunit alpha type-3"
0.836695402966036,14.91,1.59318354038516,0.149624859392911,0.454610994513284,-5.32517690544292,"S14L2_HUMAN",3,1.60888959581013,0.145385992453332,0.440591893883022,-0.84,"Non-significant",0.356,"SEC14L2","SEC14-like protein 2"
-0.220849122269964,18.27,-1.52177199985942,0.166403411384972,0.464075203012047,-5.4186681412687,"SAMP_HUMAN",5,-1.59956546208776,0.147442054528878,0.440591893883022,0.22,"Non-significant",0.356,"APCS","Serum amyloid P-component"
0.400460769219798,16.29,1.55946328359438,0.157346968690271,0.455908692623459,-5.36960272791608,"THTM_HUMAN",9,1.60340971567479,0.146591176550839,0.440591893883022,-0.4,"Non-significant",0.356,"MPST","3-mercaptopyruvate sulfurtransferase"
-0.540689148208546,15.24,-1.62540367390439,0.142570128580097,0.454610994513284,-5.28227944405785,"GEPH_HUMAN",1,-1.59164484123382,0.149209349158162,0.44067730139569,0.54,"Non-significant",0.356,"GPHN","Gephyrin"
0.508776499903323,15.65,1.60260406260111,0.147529945721244,0.454610994513284,-5.31267902893812,"A0A494BZZ2_HUMAN;B7Z596_HUMAN;F5H7S3_HUMAN;H0YK48_HUMAN;H0YKJ4_HUMAN;H7BYY1_HUMAN",2,1.58401161274982,0.150930685547137,0.441422308920877,-0.51,"Non-significant",0.355,"TPM1","Tropomyosin alpha-1 chain"
-0.207421903575568,17.5,-1.46977476673474,0.179663869885586,0.471989890224287,-5.48527912114446,"ANXA6_HUMAN",12,-1.58844479592843,0.149928798570629,0.441422308920877,0.21,"Non-significant",0.355,"ANXA6","Annexin A6"
0.373917890167053,17.92,1.53524061124556,0.163114676336051,0.461672789272572,-5.40120855268868,"CLIC1_HUMAN",6,1.57679366254302,0.152574904973693,0.441422308920877,-0.37,"Non-significant",0.355,"CLIC1","Chloride intracellular channel protein 1"
-0.261361861900053,17.98,-1.80013348776186,0.109372223211924,0.412749937597381,-5.04276474669496,"F16P2_HUMAN",1,-1.57215938895151,0.153639100160684,0.441422308920877,0.26,"Non-significant",0.355,"FBP2","Fructose-1,6-bisphosphatase isozyme 2"
-0.534809836931233,15.81,-1.55917768894389,0.157413885476288,0.455908692623459,-5.36997688921242,"FA12_HUMAN",3,-1.57367355641812,0.153290657104366,0.441422308920877,0.53,"Non-significant",0.355,"F12","Coagulation factor XII"
0.35498176344624,17.4,1.5596570480054,0.157301583004668,0.455908692623459,-5.36934885421887,"GAL3A_HUMAN;GAL3B_HUMAN",3,1.57222231611096,0.153624604996213,0.441422308920877,-0.35,"Non-significant",0.355,"GATD3A;GATD3B","Glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial"
-0.882352082465653,13.73,-1.58046191186329,0.152496827184861,0.455908692623459,-5.34199480229015,"KAP2_HUMAN",1,-1.5787535347285,0.152126857963784,0.441422308920877,0.88,"Non-significant",0.355,"PRKAR2A","cAMP-dependent protein kinase type II-alpha regulatory subunit"
0.286302034116357,17.24,1.52440121231213,0.165756777127665,0.463631456024735,-5.4152663549593,"MTND_HUMAN",5,1.57634715188516,0.152677148778979,0.441422308920877,-0.29,"Non-significant",0.355,"ADI1","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"
0.199523831436682,20.09,1.47979143550198,0.17703851280504,0.471143217167157,-5.47254746775867,"SAP_HUMAN",7,1.58561806286893,0.150566933395362,0.441422308920877,-0.2,"Non-significant",0.355,"PSAP","Prosaposin"
-0.276037402741068,17.03,-1.49967830411281,0.171927119999824,0.469835319309863,-5.44712745109668,"BGH3_HUMAN",8,-1.56535948001499,0.155212749277681,0.444380303107409,0.28,"Non-significant",0.352,"TGFBI","Transforming growth factor-beta-induced protein ig-h3"
0.398941228578618,16.52,1.550444008561,0.159472705248492,0.455908692623459,-5.38140163183456,"IMPA1_HUMAN",3,1.5636819528179,0.155603197618052,0.444380303107409,-0.4,"Non-significant",0.352,"IMPA1","Inositol monophosphatase 1"
-0.354385417475857,21.37,-1.61392487022129,0.145047850751459,0.454610994513284,-5.29761124646154,"INSR2_HUMAN;INS_HUMAN",2,-1.55920024230729,0.156650676443191,0.446032315261901,0.35,"Non-significant",0.351,"INS;INS-IGF2","Insulin, isoform 2"
0.404682683891355,15.2,1.62461383547575,0.142739367940798,0.454610994513284,-5.283336118459,"CNN3_HUMAN",1,1.55445218384334,0.157767338637465,0.447870862818595,-0.4,"Non-significant",0.349,"CNN3","Calponin-3"
-0.260128118089124,17.48,-1.48372037787941,0.176018086748144,0.471143217167157,-5.46754035482697,"CILP2_HUMAN",6,-1.54819388008482,0.159250136222527,0.449429688661873,0.26,"Non-significant",0.347,"CILP2","Cartilage intermediate layer protein 2"
0.383405897491588,19.06,1.50527121843717,0.17051353110041,0.468203385327671,-5.4399446353777,"TYPH_HUMAN",9,1.54814559688313,0.159261624688803,0.449429688661873,-0.38,"Non-significant",0.347,"TYMP","Thymidine phosphorylase"
0.539016687357329,15.96,1.55281802076265,0.158910678203511,0.455908692623459,-5.37829946546354,"COBA2_HUMAN",2,1.54020866066278,0.161160294150176,0.451892438602842,-0.54,"Non-significant",0.345,"COL11A2","Collagen alpha-2(XI) chain"
0.369348272068031,16.25,1.52586468584858,0.165397825188354,0.463631456024735,-5.41337147854934,"SAP3_HUMAN",3,1.53854906852687,0.161559862381668,0.451892438602842,-0.37,"Non-significant",0.345,"GM2A","Ganglioside GM2 activator"
0.617942574394252,15.48,1.52457413846312,0.165714326442023,0.463631456024735,-5.41504250470085,"ST1A1_HUMAN;ST1A2_HUMAN",3,1.53917160430738,0.161409874713558,0.451892438602842,-0.62,"Non-significant",0.345,"SULT1A1;SULT1A2","Sulfotransferase 1A1"
0.375798180740759,15.35,1.48969212573123,0.174477125204871,0.471143217167157,-5.45991567113858,"SPTB2_HUMAN",8,1.53097575114445,0.163394545923712,0.45568390959956,-0.38,"Non-significant",0.341,"SPTBN1","Spectrin beta chain, non-erythrocytic 1"
0.345579703793105,15.69,1.57954041749885,0.152706791605498,0.455908692623459,-5.34321033249316,"PNPH_HUMAN",2,1.52550669991743,0.164731050107395,0.458067920035477,-0.35,"Non-significant",0.339,"PNP","Purine nucleoside phosphorylase"
0.476337243312683,14.71,1.55614405072201,0.158126277273689,0.455908692623459,-5.37394908355339,"SEPR_HUMAN",1,1.51554695732791,0.167190130908019,0.460863230416016,-0.48,"Non-significant",0.336,"FAP","Prolyl endopeptidase FAP"
0.32501871648417,15.93,1.63061696110844,0.141457674965679,0.454610994513284,-5.27529859955143,"TBB3_HUMAN",1,1.51691168918679,0.166851246584701,0.460863230416016,-0.33,"Non-significant",0.336,"TUBB3","Tubulin beta-3 chain"
0.523585622610288,17.34,1.50398530666177,0.170837617990223,0.468203385327671,-5.44159739473006,"THTR_HUMAN",3,1.51801102185202,0.166578711639479,0.460863230416016,-0.52,"Non-significant",0.336,"TST","Thiosulfate sulfurtransferase"
-0.271159674040609,15.67,-1.60962461704249,0.145986158841163,0.454610994513284,-5.30334104215366,"COCA1_HUMAN",2,-1.51053578594314,0.168439763554337,0.461673719429476,0.27,"Non-significant",0.336,"COL12A1","Collagen alpha-1(XII) chain"
-1.0209230094555,13.82,-1.5066706167282,0.170161466981847,0.468203385327671,-5.43814513376414,"HSDL2_HUMAN",1,-1.51047457326314,0.168455079539462,0.461673719429476,1.02,"Non-significant",0.336,"HSDL2","Hydroxysteroid dehydrogenase-like protein 2"
0.420503690654829,17.31,1.47591869385228,0.178049485907059,0.471143217167157,-5.47747567135062,"ACBP_HUMAN",4,1.50111415920488,0.170811813966148,0.462797820745889,-0.42,"Non-significant",0.335,"DBI","Acyl-CoA-binding protein"
-0.226260448964712,17.51,-1.45570309641306,0.183410346364854,0.479184723607078,-5.5030820697156,"GLRX3_HUMAN",4,-1.50471128324841,0.169902686654275,0.462797820745889,0.23,"Non-significant",0.335,"GLRX3","Glutaredoxin-3"
0.481369301997645,15.27,1.53906775158621,0.162190897734172,0.460428488791634,-5.39623234138202,"PSB9_HUMAN",1,1.50115544065578,0.1708013560681,0.462797820745889,-0.48,"Non-significant",0.335,"PSMB9","Proteasome subunit beta type-9"
0.470500529076286,16.43,1.49167076845716,0.173969209221598,0.471143217167157,-5.45738559789899,"TBCA_HUMAN",3,1.50527276938921,0.169761167982993,0.462797820745889,-0.47,"Non-significant",0.335,"TBCA","Tubulin-specific chaperone A"
0.226555492841445,18.83,1.48675609177259,0.175233237532148,0.471143217167157,-5.46366651020488,"TPM4_HUMAN",3,1.49470111364934,0.172443382035956,0.465891069080097,-0.23,"Non-significant",0.332,"TPM4","Tropomyosin alpha-4 chain"
-0.290616438397063,18.03,-1.44394287418256,0.186594241299558,0.48122424340011,-5.5178854526054,"CRYL1_HUMAN",5,-1.48856944288637,0.174016313361557,0.468239202240281,0.29,"Non-significant",0.33,"CRYL1","Lambda-crystallin homolog"
0.356189785754868,17.62,1.44347805844292,0.186721078669443,0.48122424340011,-5.51846912691341,"GRP75_HUMAN",10,1.48747949985814,0.1742972424743,0.468239202240281,-0.36,"Non-significant",0.33,"HSPA9","Stress-70 protein, mitochondrial"
0.223640844593582,16.75,1.47288059336148,0.178846163404147,0.471143217167157,-5.48133667995184,"CAD11_HUMAN",3,1.48069976367208,0.176053755580535,0.4707629213687,-0.22,"Non-significant",0.327,"CDH11","Cadherin-11"
-0.410297833613283,14.41,-1.50901545261245,0.16957300439612,0.468203385327671,-5.43512783139687,"TCPG_HUMAN",2,-1.48003545368949,0.176226708735286,0.4707629213687,0.41,"Non-significant",0.327,"CCT3","T-complex protein 1 subunit gamma"
0.45239276498927,17.26,1.44774636965344,0.185559207888954,0.481000669408528,-5.51310529057028,"IF5A1_HUMAN",5,1.47479497150721,0.177596357074972,0.473092816745933,-0.45,"Non-significant",0.325,"EIF5A","Eukaryotic translation initiation factor 5A-1"
0.443572658868275,15.95,1.5105989972093,0.169176626977333,0.468203385327671,-5.43308869705381,"CLK1_HUMAN",1,1.46670360069086,0.179729626114078,0.474923341820967,-0.44,"Non-significant",0.323,"CLK1","Dual specificity protein kinase CLK1"
0.538553555806478,13.56,1.47590207241198,0.178053835939519,0.471143217167157,-5.47749680709772,"HBSAG_HBVD3",2,1.46643469508074,0.179800909835293,0.474923341820967,-0.54,"Non-significant",0.323,"S","Large envelope protein"
0.320891182946102,15.77,1.5682882145465,0.155291867275809,0.455908692623459,-5.35802347184215,"HPRT_HUMAN",1,1.46462571018359,0.180281100312691,0.474923341820967,-0.32,"Non-significant",0.323,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase"
0.33372790312313,20.43,1.4204522604757,0.193100056161215,0.491011105372501,-5.54724590006634,"PRDX1_HUMAN",10,1.46680965433939,0.179701519406516,0.474923341820967,-0.33,"Non-significant",0.323,"PRDX1","Peroxiredoxin-1"
-1.06780634044503,16.31,-1.44751228890802,0.185622760959968,0.481000669408528,-5.51339968805253,"K2C6B_HUMAN",3,-1.46208063196826,0.180958603267792,0.475391247811243,1.07,"Non-significant",0.323,"KRT6B","Keratin, type II cytoskeletal 6B"
0.386332064837951,16.79,1.48824355799006,0.174849808676174,0.471143217167157,-5.46176675854867,"AN32A_HUMAN",2,1.45560479214499,0.182692625775557,0.478624482403732,-0.39,"Non-significant",0.32,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A"
-0.317609481358268,16.56,-1.55420775204298,0.158582501707833,0.455908692623459,-5.37648231890122,"F13B_HUMAN",1,-1.45120947627026,0.183877882674072,0.479693008634241,0.32,"Non-significant",0.319,"F13B","Coagulation factor XIII B chain"
